index	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
595	592	6.6428855765427e+17	955970677.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
138	138	8.512745906051318e+17	4810335612.0	0.0	0.0	0.0	1.0	8.511471113283912e+17	retweeted	RT @lukechueh: Recording an episode of @AnimeAtticLove podcast to discuss #gitslive #scarjo #ghostintheshellmovie #ghostinshell https://t.c…	0.0143	0.949	0.0367
583	580	6.643635659446026e+17	2595306497.0	0.0	0.0	0.0	0.0			Love watching anime in theaters!! #ghostintheshellmovie	0.0022	0.0144	0.9833
99	99	8.860263392784794e+17	60015899.0	0.0	0.0	0.0	0.0			Ghost in the Shell 4K BLU RAY UNBOXING Review https://t.co/jta4ONbko2 #4K #bluray #ParamountStudio #GhostintheShell #GhostintheShellMovie	0.0087	0.9085	0.0828
479	476	7.207877674463846e+17	199065071.0	0.0	0.0	0.0	9.0	7.207856461141197e+17	retweeted	RT @originalspin: Damn, Hollywood just sent a response to my #GhostInTheShellMovie casting meme. https://t.co/M8ompCrhWr	0.2997	0.5423	0.158
31	31	1.2831662922085048e+18	3223928923.0	0.0	0.0	0.0	0.0			Four more funko’s added to my ever growing collection originalfunko #myheroacademia #momoyaoyorozu #harrypotter #funkoaroundtheworld #fyeexclusive #ghostintheshell #ghostintheshellmovie #ghostintheshellmajor https://t.co/2sfAPD9N0Q	0.0025	0.1842	0.8134
46	46	1.0912210072374354e+18	1329812216.0	0.0	0.0	0.0	0.0	1.0912195074718351e+18	replied_to	I just wanted more for #BattleAngelAlita . I see no future for this or other manga adaptions again. Maybe #AttackOnTitan can get it right. the last tweet was #Alita IS NOT in the same league of bad that was #ghostintheshellmovie Making too many type errors so I'm done for now.	0.8269	0.1464	0.0266
347	344	7.97902425441108e+17	7.891104118868541e+17	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 03:31:06 ICT … https://t.co/NQUWok3inX"	0.0181	0.9148	0.0671
218	218	8.470587660968714e+17	86558723.0	0.0	0.0	0.0	0.0			✅ Ghost In The Shell new movie #ghostintheshellmovie https://t.co/pxDGrf0OSh via @YouTube	0.0021	0.5773	0.4206
558	555	6.65987688579924e+17	3283929774.0	0.0	0.0	0.0	0.0			Scarlett Johansson's Ghost in the Shell Movie Casts Game of Thrones Actor https://t.co/0fDNR2RWgF #GhostInTheShellMovie #GameOfThrones	0.0046	0.8893	0.1061
90	90	8.906626653826458e+17	189854412.0	1.0	0.0	0.0	1.0			Russian entrepreneur aims to transplant a human mind into a robot ... https://t.co/1ZnHlc9UCL via @MailOnline #ghostintheshellmovie	0.0239	0.9303	0.0458
140	140	8.50860237682856e+17	1651774542.0	0.0	0.0	0.0	0.0			They should've started out with the laughing man case then went back to find out more about the major and Kuze #Ghostintheshellmovie	0.1821	0.7642	0.0537
602	599	6.642115080968356e+17	726785238.0	0.0	0.0	0.0	0.0			Hollywood truly does want to destroy everything I love. #GhostInTheShellMovie	0.9311	0.0592	0.0097
122	122	8.546718313909658e+17	7.088727593387295e+17	0.0	0.0	0.0	1.0			Even in the future grief dreams are fascinating💫 #ghostintheshell #ghostintheshellmovie #major… https://t.co/f4p9UHzugS	0.0088	0.1547	0.8365
365	362	7.952606602212352e+17	128691295.0	1.0	0.0	0.0	0.0			can't believe #GITS #GhostInTheShell #GhostInTheShellMovie is actually filming #smfh #fuckhollywood	0.9085	0.0785	0.013
504	501	7.207704372910776e+17	2466723246.0	0.0	0.0	0.0	2.0	7.2075877249536e+17	retweeted	RT @Vechs: Pilou Asbaek is spot on for Batou, can see those grey cybernetic eyes on him.  https://t.co/q3yn9gzS3h #GhostInTheShellMovie	0.0277	0.3383	0.634
468	465	7.208003563016028e+17	33691587.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
184	184	8.480576221797868e+17	1124747658.0	1.0	1.0	0.0	1.0			The BEST #GhostintheShell / #GhostintheShellmovie review we/SZ completely agree with: @alachia https://t.co/MhFVjtxgsd	0.0022	0.0195	0.9782
423	420	7.3296032259251e+17	4444947853.0	2.0	0.0	0.0	0.0	7.329560337070408e+17	replied_to	@ArielDumas Thanks! - I'd worry 'bout it but don't have time 'cause so focused on crises #ScarlettJohansson doing #ghostintheshellmovie ;)	0.0235	0.2495	0.727
238	238	8.454256493471252e+17	7.476335300420895e+17	0.0	0.0	0.0	0.0			One more week till released date, can't wait to see #Tricky as the monk!!! #GhostInTheShellMovie https://t.co/0sJgcJY2cZ	0.0012	0.0154	0.9835
239	239	8.448676862868357e+17	39255265.0	1.0	0.0	0.0	0.0			So many movies still to come out this month I really want to see #PowerRangersMovie #GuardiansoftheGalaxy #GhostInTheShellMovie 😊😍	0.0015	0.0109	0.9875
187	187	8.480073191579525e+17	354476904.0	0.0	0.0	0.0	0.0			Fans of the anime don't need to be bitching about #GhostintheShellmovie	0.6227	0.3404	0.037
470	467	7.207982966635397e+17	4092288803.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
203	203	8.476971495632568e+17	517542335.0	0.0	0.0	0.0	0.0			"Now Showing
#GhostInTheShell #GhostInTheShellMovie
#GhostInTheShellPremiere https://t.co/bU8nRv8A7o"	0.0062	0.8997	0.0941
87	87	8.911484427218616e+17	247196798.0	0.0	0.0	0.0	1.0	8.856951218989179e+17	retweeted	RT @KenzoAbraxas: Just watch #ghostintheshellmovie it was pretty good. It's been so long since I saw the anime that I can't really say if i…	0.007	0.0427	0.9503
285	282	8.368366369190093e+17	14201787.0	1.0	0.0	0.0	1.0			"Ghost in the Shell - motion posters https://t.co/bE5tA1F3SY

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansson #Cyborg #MotionPoster https://t.co/6ueuhJ4nBS"	0.005	0.899	0.0959
23	23	1.3917176286501356e+18	583046345.0	27.0	1.0	1.0	10.0			"The Pre-orders of GHOST IN THE SHELL Limited SteelBook® Edition has started! 🇬🇧 Zavvi.

https://t.co/l53Fh39wWL

🎨 Artwork by talented @Cakes_Comics 
💥 Release date: 12 July 2021
👻 #Debossed #Embosed #4KUHD

#ghostintheshellmovie #steelbook #steelbookcollector #moviecollector https://t.co/QjDLKykT7a"	0.0059	0.6485	0.3455
456	453	7.209696796747203e+17	15980828.0	0.0	0.0	0.0	9.0	7.207856461141197e+17	retweeted	RT @originalspin: Damn, Hollywood just sent a response to my #GhostInTheShellMovie casting meme. https://t.co/M8ompCrhWr	0.2997	0.5423	0.158
450	447	7.209944506301317e+17	2260523916.0	0.0	0.0	0.0	0.0			the fears people are having about #GhostintheShellMovie is not about nationality, it is about transhumanism leading to a lack of nationality	0.743	0.2481	0.0089
315	312	8.247032143354921e+17	7.808746122131784e+17	1.0	0.0	0.0	2.0			New interesting #ghostintheshellmovie tv spot lands. Check it out here https://t.co/1MykUHQwjZ #ScarlettJohansson #anime #manga #movienerd https://t.co/KcHmHZaeGY	0.0024	0.2796	0.718
252	252	8.428415906243379e+17	2968012739.0	0.0	0.0	0.0	2.0	8.428397265960141e+17	retweeted	RT @endragh: The comparison also by New Candy Entertainment #ghostintheshell #anime #ghostintheshellmovie #cosplay #model @4AGamers @_heroe…	0.0107	0.9372	0.0521
588	585	6.643010362202112e+17	3430246879.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
581	578	6.644118239537193e+17	1618523779.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
555	552	6.91849676526633e+17	4750260636.0	0.0	0.0	0.0	0.0	6.888130594569585e+17	quoted	Scarlett Johansson in #GhostInTheShellmovie ?? So excited.  https://t.co/3VHGlc1vuA	0.0012	0.0104	0.9884
577	574	6.644922582768599e+17	224284243.0	0.0	0.0	0.0	1.0	6.644750298584556e+17	retweeted	RT @Greg2B: Saw the #ghostintheshellmovie last night @CityCinemasNYC @FUNimation Had a great time seeing it on the big screen! https://t.co…	0.0017	0.0097	0.9885
391	388	7.790328062319452e+17	1262747876.0	0.0	0.0	0.0	0.0			"First #ghostintheshellmovie video teasers released with 4 separate 10-second clips.

https://t.co/L6dOv95pOO

#movies #anime https://t.co/AGhCnDMHst"	0.0066	0.7903	0.2031
129	129	8.521463699933512e+17	2968012739.0	0.0	0.0	0.0	1.0	8.521451818644726e+17	retweeted	RT @Robotvirgin: My review for 'GHOST IN THE SHELL': https://t.co/TNZfBaXa00 #ghostintheshell #ghostinshell #ghostintheshellmovie #Scarlett…	0.013	0.9286	0.0584
297	294	8.315784606697513e+17	1651774542.0	0.0	0.0	0.0	1.0			I got real excited when I seen this at the movies cause now I know it's official can't wait 😊 #GhostInTheShellMovie https://t.co/f10GOSc8nx	0.0018	0.0103	0.9879
528	525	7.20762615308247e+17	33920505.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
378	375	7.790669458532393e+17	353665254.0	0.0	0.0	0.0	0.0			Looks fffd up. I dig it! #GhostInTheShellMovie #film #funimation #anime https://t.co/wDa9FhCeE2	0.0028	0.0188	0.9784
514	511	7.207683578097213e+17	18700441.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
593	590	6.642885866157957e+17	2768425891.0	1.0	0.0	1.0	0.0			I wish I can go to @FUNimation #GhostInTheShellMovie premiere :(	0.6263	0.2845	0.0892
183	183	8.480582928029164e+17	2968012739.0	0.0	0.0	0.0	1.0	8.480576221797868e+17	retweeted	RT @silver_zeal: The BEST #GhostintheShell / #GhostintheShellmovie review we/SZ completely agree with: @alachia https://t.co/MhFVjtxgsd	0.0023	0.0265	0.9712
598	595	6.642879114250813e+17	42741390.0	0.0	0.0	0.0	4.0	6.642870937455452e+17	retweeted	RT @MollyMcIsaac: At the #ghostintheshellmovie premiere courtesy of @FUNimation with my nerd crew! https://t.co/lqvFINAGF9	0.0027	0.5368	0.4606
241	241	8.444420944543662e+17	2968012739.0	0.0	0.0	0.0	1.0	8.444416211271844e+17	retweeted	"RT @teasertrailer: Ghost in the Shell - Making of -&gt; https://t.co/bE5tA1F3SY

#GhostInTheShell #GhostInTheShellMovie #MakingOf https://t.co…"	0.005	0.9228	0.0723
339	336	7.979212766228685e+17	2865914783.0	0.0	0.0	0.0	0.0			"ghost in the shell movie #ghost #in #the #shell #movie #ghostintheshellmovie.

Time Post: Mon Nov 14 04:40:15 ICT … https://t.co/rHT2VNQKIN"	0.0177	0.9169	0.0654
516	513	7.207671199489106e+17	15013405.0	5.0	0.0	0.0	1.0			Yeah because Asian Americans aren't a thing... smh 😒 #GhostInTheShellMovie https://t.co/UH5LHySLl0	0.8757	0.1151	0.0092
448	445	7.210233688125809e+17	529250753.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
518	515	7.207664820288307e+17	32475347.0	1.0	0.0	0.0	0.0			This could have been like Edge of Tomorrow or it can become a direct to (insert streaming service here) film. #GhostInTheShellMovie	0.0465	0.8191	0.1344
445	442	7.210967897895813e+17	385262824.0	0.0	0.0	1.0	0.0			Why is Scarlett Johansson playing Motoko Kusanagi from #ghostintheshell for the #ghostintheshellmovie ?? This screams cultural appropriation	0.8132	0.1781	0.0087
375	372	7.794875147049329e+17	884689614.0	0.0	0.0	0.0	0.0			@ParamountUK's #GhostInTheShellMovie gets 5 new #teaser #trailers. https://t.co/MvVEd2MLUd	0.0026	0.633	0.3644
621	618	5.558745768364851e+17	2735953998.0	0.0	0.0	0.0	0.0			Thousands signed petition to ... #GhostInTheShellMovie #JapaneseCharacter #JapaneseCharacters #MajorKusanagi http://t.co/D1qCeb5zAj	0.024	0.8884	0.0876
620	617	5.62987758931968e+17	2213140158.0	0.0	0.0	0.0	0.0			"RT @freaklabs ""oh damn! let's get it on! #ghostintheshellmovie

 …"" http://t.co/VBCsZi5DvP"	0.0141	0.3466	0.6393
393	390	7.790315122765373e+17	406781135.0	0.0	0.0	0.0	0.0			"Intrigued by this one.. crossing fingers that it won't be hollywoodized 
https://t.co/7zXpeJpoBy #ghostintheshellmovie"	0.0672	0.2481	0.6847
367	364	7.919898491380326e+17	1651774542.0	0.0	0.0	0.0	0.0			I really hope they make this #ghostintheshellmovie next year and it's not a flop I'm too excited	0.0067	0.0233	0.97
409	406	7.788436709089034e+17	6012192.0	1.0	0.0	0.0	0.0			#ghostintheshellmovie teasers still leave me with a sense of...dread? https://t.co/znRtYfjJI6	0.7989	0.1931	0.008
209	209	8.475399489411768e+17	7.628530592401326e+17	0.0	0.0	0.0	0.0			"Ghost in the Shell 🤖
.
.
#ghostintheshell #ghostintheshellmovie #movies #march #robot #siborg https://t.co/kgnrL4j57M"	0.0111	0.6982	0.2907
178	178	8.48447200837464e+17	42872067.0	1.0	0.0	0.0	0.0			@GhostInShell was so damn good last night #ghostintheshellmovie #scarlettjohansson @ShowcaseCinemas	0.0047	0.0184	0.9769
214	214	8.472882513206804e+17	2968012739.0	0.0	0.0	0.0	1.0	8.472876331599626e+17	retweeted	RT @lchacun: Movie premiere !!! Wow !! 🙂 #ghostintheshell #ghostintheshellmovie #enfin #finally… https://t.co/sDZXNrcVXk	0.0015	0.0151	0.9834
430	427	7.258919705021112e+17	894274440.0	0.0	0.0	0.0	0.0			"How to make Scarlett Johansson ""more Asian:"" https://t.co/sClWCanBzX #Asian #ScarlettJohansson #ghostintheshellmovie #RocketJump #cyborg #US"	0.0122	0.7606	0.2273
521	518	7.207654742341018e+17	42271016.0	2.0	0.0	0.0	0.0			"That is a really shitty looking Motoko Kusanagi. Or ""The Major"". #GhostInTheShellMovie https://t.co/RCBRlzb8iv"	0.9608	0.0352	0.004
134	134	8.519424129896038e+17	4810335612.0	0.0	0.0	0.0	1.0	8.519260200054129e+17	retweeted	RT @lukechueh: The episode of the @animeatticlove podcast that I recorded is up! We discuss the #ghostintheshellmovie https://t.co/PvpK69Nk…	0.0047	0.889	0.1063
93	93	8.891818278308659e+17	2831253652.0	0.0	0.0	0.0	1.0	8.891330309751644e+17	retweeted	RT @JFGarrard: Reality of why we need #diversity! #parents #mom #kids #asian #ghostintheshellmovie #animenorth #equality #dreams https://t.…	0.0212	0.6241	0.3547
608	605	6.564621827423887e+17	136746795.0	1.0	0.0	0.0	0.0			More excited bout that new #ghostintheshellmovie than #StarWarsTheForceAwakens	0.015	0.0895	0.8955
156	156	8.493197306200064e+17	2509255013.0	0.0	0.0	0.0	0.0			Dope GHOST IN A SHELL ART #ghostinashell #scarlettjohansson #ghostintheshellmovie… https://t.co/8h3JwVbZwf	0.0182	0.5497	0.4321
295	292	8.317331802983055e+17	14201787.0	0.0	0.0	0.0	1.0			"Ghost in the Shell - new trailer -&gt; https://t.co/bE5tA1F3SY

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansson #Cyborg https://t.co/iBwxEwVj1O"	0.0041	0.7893	0.2065
461	458	7.209591373251297e+17	14264732.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
452	449	7.209879014929244e+17	14117555.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
234	234	8.458480641538621e+17	492630762.0	0.0	0.0	0.0	1.0	8.458476055653704e+17	retweeted	RT @AndrewKaiko: Nice #sandwhaleandme/#ghostintheshellmovie tie in! #toonami	0.0024	0.0373	0.9602
402	399	7.790251625406833e+17	17728989.0	3.0	0.0	0.0	0.0			Here's a great fan cut of #ghostintheshellmovie trailer all together as if it's one https://t.co/rcx5qZwOOR	0.0029	0.0361	0.961
49	49	1.0382360424055316e+18	182632624.0	0.0	0.0	0.0	0.0			Couldn't find Hocus pocus steelbook  but found these instead #ghostintheshell #ghostintheshellmovie2017 #ghostintheshellmovie #nightmarebeforechristmas #steelbook #steelbooks #blurays… https://t.co/zuWi9DnXos	0.2004	0.6872	0.1123
589	586	6.642957805351485e+17	2501884393.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
497	494	7.207767761593344e+17	25076630.0	3.0	0.0	0.0	1.0			Hollywood wake up. You don't need white people in every movie to make money. Diversity wins. #GhostInTheShellMovie	0.2514	0.5507	0.1978
37	37	1.1921043397934162e+18	7.96350013379113e+17	13.0	2.0	3.0	2.0			"Please don’t hate me, but I think Ghost in the Shell (2017) is a great movie. And I love the score by @Lornebalfe .

#GhostInTheShellMovie #ScarlettJohansson"	0.0072	0.0206	0.9722
485	482	7.207807279487386e+17	67090241.0	0.0	0.0	0.0	1.0	7.207796875305943e+17	retweeted	RT @SenorLlama: If you don't want backlash when casting for live action anime, don't cast white people as leads #GhostInTheShellMovie 😒	0.8202	0.1723	0.0075
317	314	8.245685463865344e+17	14201787.0	5.0	0.0	0.0	2.0			"Ghost in the Shell - new poster and viral video --&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansson https://t.co/yrdbySELYR"	0.0035	0.7496	0.2468
596	593	6.64288528939905e+17	22559840.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
76	76	8.933721884343296e+17	540646297.0	2.0	0.0	0.0	0.0			Geisha Cosplay by #kamilboycosplay and #ciralasvegas @GhostInShell @ParamountPics #ghostintheshell #ghostintheshellmovie #geisha https://t.co/tKN5nFZIaY	0.0079	0.9231	0.069
26	26	1.329259361147949e+18	1.1459865447187456e+18	0.0	0.0	0.0	1.0	1.3292583913955574e+18	retweeted	RT @manuelmaure: #NowPlaying Deep Dive, Ghost In The Shell Original Motion #soundtrack by Clint Mansell &amp; Lorne Balfe #GhostInTheShellMovie…	0.0043	0.9283	0.0675
361	358	7.962840512461865e+17	6086872.0	1.0	0.0	0.0	0.0			The latest The Screenweek Network Daily! https://t.co/7WDfZXKWaP Thanks to @braddd @BeatriceFeudale #animalifantastici #ghostintheshellmovie	0.0024	0.16	0.8376
123	123	8.537772873633423e+17	82547699.0	1.0	0.0	0.0	0.0			"#GhostintheShellmovie was a very nice live action version of an anime, but... Does the movie live up to the anime?
https://t.co/bQJTCCzNkX"	0.292	0.5194	0.1886
34	34	1.1928425303978394e+18	8.41646039211864e+17	0.0	0.0	0.0	0.0			One-of-a-kind wallets made from your favorite manga &amp; comic pages, like this one featuring #GhostInTheShell! 💥📲 Link in bio #anime #manga #scarlettjohansson #ghostintheshellmovie https://t.co/AapwGnVdqM	0.0027	0.268	0.7293
370	367	7.819972855803699e+17	7.613921310177608e+17	1.0	0.0	0.0	0.0			Big thanks to my brother @nabgeta  on the #ghostintheshellmovie #Teaser  trailer !  #liveaction #Manga #anime https://t.co/tTLmNNZhpP	0.0018	0.019	0.9792
418	415	7.373686705534075e+17	894274440.0	1.0	0.0	0.0	0.0			"How to make Scarlett Johansson ""more Asian:"" https://t.co/sClWCanBzX #Asian #ScarlettJohansson #ghostintheshellmovie #RocketJump #cyborg #US"	0.0122	0.7606	0.2273
629	626	5.522046320225976e+17	15878120.0	0.0	0.0	0.0	1.0	5.522043363115745e+17	retweeted	RT @rusty_shackles: Lone Wolf &amp; Cub starring Russel Brand (Daigoro is a CG baby Russel Brand) #GhostInTheShellMovie	0.0054	0.9338	0.0607
101	101	8.856951218989179e+17	7.218657348092355e+17	0.0	0.0	1.0	1.0			Just watch #ghostintheshellmovie it was pretty good. It's been so long since I saw the anime that I can't really say if it does it justice.	0.0139	0.0432	0.9429
506	503	7.207691029737759e+17	996302996.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
298	295	8.312224374214492e+17	22326214.0	0.0	0.0	0.0	0.0			THEY CHANGED CORE EXPECTS OF THE SERIES #GITS #GhostInTheShellMovie https://t.co/PNHxVWXDvj	0.0094	0.8764	0.1143
56	56	9.587989896498504e+17	25377039.0	6.0	0.0	0.0	3.0			"#ATETHECAKE OFF THE ALBUM #SNDN
SIN IN THE SHELL
https://t.co/uQIIBYokvI 🔪🔪🔪 #hiphop #femcee #artist #music #art #culture #cinema #movie #bars #film #wavy #anime #esoteric #ghostintheshell #ghostintheshellmovie #aesthics #rock #jazz #masamuneshirow #seinenmanga #manga #comic https://t.co/zhT2aWz2GM"	0.0181	0.8475	0.1344
60	60	9.541509775060214e+17	198675780.0	0.0	0.0	0.0	0.0			GHOST IN THE SHELL: MAN-MACHINE INTERFACE (2005) #collageart #collage #ghostintheshellmovie… https://t.co/wiNmdtN4UT	0.0187	0.9205	0.0608
495	492	7.207777057850737e+17	123970102.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
478	475	7.207896974048993e+17	50319073.0	0.0	0.0	0.0	3.0	7.207650242186486e+17	retweeted	RT @ChinHuaLu: Cute hair, but still doesn't make Scarlett Johansson magically Japanese. #GhostInTheShellMovie https://t.co/u9lDAA71W7	0.2694	0.5919	0.1387
582	579	6.643882124506849e+17	2904260214.0	0.0	0.0	0.0	21.0	6.64287694013395e+17	retweeted	RT @AtomicMari: At the @FUNimation #GhostInTheShellMovie Premiere w/ @TimsChannel &amp; @PeterKitch! Make sure to catch it in theaters👍 https:/…	0.002	0.3062	0.6919
407	404	7.789593848399462e+17	2491347266.0	1.0	0.0	0.0	0.0			"The first #GhostintheShellMovie  trailer may not be too far off...
#GhostintheShell #ScarlettJohansson https://t.co/xhVFzIEPAD"	0.0049	0.415	0.5801
567	564	6.646151412673987e+17	241829724.0	0.0	0.0	0.0	14.0	6.64555863277867e+17	retweeted	RT @SteveTerada: The #ghostintheshellmovie premiere! Support anime in theaters! TY @karriebearr for inviting us! @funimation #otaku https:/…	0.0018	0.0269	0.9713
288	285	8.353822265063055e+17	14201787.0	1.0	0.0	0.0	2.0			"Ghost in the Shell - poster --&gt; https://t.co/bE5tA1nsuo

#GhostInTheShell #GhostInTheShellMovie #ScarlettJohansson https://t.co/dqy54MfNJi"	0.0045	0.861	0.1345
137	137	8.514885111737057e+17	14525098.0	0.0	0.0	0.0	0.0			"I want an RTS Ghost in the Shell : Section 9 game.

#GhostInTheShell #GhostInTheShellMovie #GITS"	0.0506	0.4373	0.5121
236	236	8.456995551779799e+17	6639852.0	0.0	0.0	0.0	0.0			Every single time I see the #Ghostintheshellmovie preview, I get angrier and angrier. It's 2017, can we stop whitewashing everything?	0.9364	0.0564	0.0072
74	74	8.94694570356822e+17	7.367056478073692e+17	0.0	0.0	0.0	0.0			Ghost In The Shell🔥#movieday #bz #tokyo #ghostintheshellmovie #ghostintheshell #2017 #urbanstyle… https://t.co/haaFGOYYg8	0.0093	0.5134	0.4773
45	45	1.1069343016675738e+18	627189881.0	1.0	0.0	0.0	0.0			My Little lad is loving movie day and Ghost In The Shell.... my work here is done ✅👍🏻👍🏻 #movies #movieday #moviedays #rainydays #ghostintheshell #ghostintheshellmovie https://t.co/v9kb9BY4va	0.0023	0.0159	0.9818
108	108	8.74003369312084e+17	870200803.0	0.0	0.0	0.0	0.0			Reality of why we need #diversity! #parents #mom #kids #asian #ghostintheshellmovie #animenorth #equality #dreams https://t.co/vWW82Khh7p	0.0181	0.4165	0.5654
480	477	7.207875500302746e+17	1590190290.0	0.0	0.0	0.0	9.0	7.207856461141197e+17	retweeted	RT @originalspin: Damn, Hollywood just sent a response to my #GhostInTheShellMovie casting meme. https://t.co/M8ompCrhWr	0.2997	0.5423	0.158
527	524	7.207637736072602e+17	269621811.0	0.0	0.0	0.0	45.0	7.207610006354207e+17	retweeted	RT @originalspin: Hey #GhostInTheShellMovie producers: Asian isn't just a hairstyle. https://t.co/LBcvjdvkka	0.0211	0.8199	0.159
574	571	6.64555863277867e+17	27614991.0	60.0	0.0	1.0	14.0			The #ghostintheshellmovie premiere! Support anime in theaters! TY @karriebearr for inviting us! @funimation #otaku https://t.co/6fmfszmi7H	0.0018	0.0226	0.9756
172	172	8.486324436242022e+17	14517055.0	0.0	0.0	0.0	0.0			With @Eydis_Leviatiem watching #GhostInTheShellMovie .	0.004	0.8303	0.1657
141	141	8.507101846872801e+17	523686383.0	1.0	0.0	0.0	0.0			Still need to see GITS #gits #GhostInTheShell #GhostInTheShellMovie https://t.co/QcOnRAaeXq https://t.co/83U3aAk5Vv	0.0228	0.6844	0.2929
14	14	1.4335318219296276e+18	2338348428.0	2.0	2.0	0.0	0.0			"What's #Best today on https://t.co/QO0eLG6Cta ?
Ghost In The Shell (1995 Movie) Official Imax Trailer - Mamoru Oshii Masamune Shirow
https://t.co/CSf6byuTnN
#movies #ghostintheshellmovie"	0.0032	0.2549	0.7419
113	113	8.678385754795827e+17	21260250.0	0.0	0.0	0.0	1.0	8.677586485161615e+17	retweeted	RT @RandomGeekly: We received this #ghostintheshellmovie pop in our BoxyChan Anime box for April 2017. #geisha… https://t.co/el1mJcbkph	0.0089	0.9478	0.0433
219	219	8.469897474489221e+17	23160623.0	0.0	0.0	0.0	0.0			About to see #ghostintheshellmovie #scarlettjohansson cheers @paramountau @event_cinemas… https://t.co/xX9OWG4YEV	0.0041	0.1978	0.7981
617	614	5.949055664027116e+17	781353956.0	0.0	0.0	0.0	0.0	5.949040374363464e+17	replied_to	@ForbesGames The live action #Robotech &amp; #ghostintheshellmovie could be the game changers. If they follow the source material with justice.	0.0129	0.2139	0.7732
564	561	6.646163748959027e+17	44236156.0	1.0	0.0	0.0	0.0			@FUNimation - About to see the new #ghostintheshellmovie can't wait!	0.0014	0.0108	0.9878
257	#GhostInTheShell #GhostInTheShellMovie #MovieSoundtrack…										0.0936	0.6809	0.2255
397	394	7.790264780716851e+17	7.602959170021007e+17	0.0	0.0	0.0	5.0	7.790255252054139e+17	retweeted	"RT @ComicBook_Movie: '@Scarlett_Jo''s Major Takes Aim In Two More Teasers For #ghostintheshellmovie 
https://t.co/4Dh0Spkt7E https://t.co/b…"	0.0059	0.8467	0.1474
