,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
84,307,3,308,1.265016761289552e+18,1.0,0.0,0.0,1.0,,,"I drew my age-old Witcher. He's actually the precursor to Glaive Al and Arcana Al. Witcher Al is a fucking mess. School of the Wolf. Bless this filthy man's idiot heart.

#DrawnAleric #TheWitcher #Witchersona https://t.co/36xK3awu6x",positive,1,321,2022-11-09T20:42:23.543321Z,2022-11-09T20:42:23.543321Z,5.145
85,461,5,462,191940361.0,0.0,0.0,0.0,30.0,1.4984047584151962e+18,retweeted,"RT @FictionalPhotos: Turned 🖤⚔️🐺
#thewitcher #geralt #henrycavill https://t.co/ws4TIBRwQb",neutral,1,475,2022-11-09T21:03:18.091074Z,2022-11-09T21:03:18.091074Z,1.484
86,134,6,135,2902838055.0,0.0,0.0,0.0,0.0,,,"I met those two #amazing #thewitcher #cosplayer during egxberlin 2018 on saturday.
Unfortunately did i forgot to ask if they have an instagram account.
If somebody knows them feel free to… https://t.co/5CqzCvtp8z",neutral,1,148,2022-11-09T20:18:20.198990Z,2022-11-09T20:18:20.198990Z,3.254
87,120,0,121,106827194.0,0.0,0.0,0.0,6.0,1.0356502577558816e+18,retweeted,"RT @YouseiCosplay: Comin'atcha straight outta Velen, THIS OCTOBER, a Witcher sort from the folks at @86thFloor!! Take a look at their fall…",neutral,1,134,2022-11-09T20:17:32.137004Z,2022-11-09T20:17:32.137004Z,2.348
88,116,4,117,1325928318.0,0.0,0.0,0.0,5.0,1.0244070234069934e+18,retweeted,RT @GeeksGamersCom: . @PerilousFate examines the popularity of retro games and implores AAA video games developers to rediscover their hear…,neutral,1,130,2022-11-09T20:17:23.189073Z,2022-11-09T20:17:23.190068Z,2.345
89,26,2,27,282481518.0,0.0,0.0,0.0,0.0,,,Need to improve! #german #grammar #andrzejsapkowski #thewitcher #bloodofelves #book #books https://t.co/bHI5FPm3Uz,negative,1,40,2022-11-09T20:04:49.086459Z,2022-11-09T20:04:49.086459Z,3.272
90,2,2,3,1697897071.0,0.0,0.0,0.0,2.0,8.697214057090458e+17,retweeted,RT @SexySeamonster: Philippa! #TheWitcher #thewitcher3 #philippaeilhart #digitalart #painting #magic #witches @thewitchergame #philippa #il…,neutral,1,16,2022-11-09T20:02:14.539504Z,2022-11-09T20:02:14.539504Z,3.002
91,11,3,12,621789151.0,0.0,0.0,0.0,0.0,,,"#TheWitcher 3's composer is expected to work on the Netflix TV series' score: 
https://t.co/rJl1m7tWkq https://t.co/Nkz2bJhonL",positive,1,25,2022-11-09T20:03:32.389009Z,2022-11-09T20:03:32.389009Z,35.101
92,499,3,500,1.2436350562051564e+18,0.0,0.0,0.0,553.0,1.553500860507984e+18,retweeted,RT @perseruna: farewells between old enemies/new friends 🌿🫀🫂 #thewitcher https://t.co/R00QogXTbK,neutral,1,513,2022-11-09T21:07:31.340271Z,2022-11-09T21:07:31.340271Z,0.87
93,172,4,173,8.543158133559296e+17,0.0,0.0,0.0,33.0,1.0876905953495122e+18,retweeted,"RT @MilliganVick: Philippa &amp; Radovid 👑
freya_veles as Philippa
showkarta as Radovid
photo by @milliganvick 🦉
#cosplay #thewitcher3 #thewitc…",neutral,1,186,2022-11-09T20:23:45.602141Z,2022-11-09T20:23:45.602141Z,2.184
94,378,2,379,1.2169073136988242e+18,0.0,0.0,0.0,14.0,1.3504923230802698e+18,retweeted,"RT @AlienAlly2: Triss Merigold
#TheWitcher3 #TheWitcher #The_Witcher #Triss #Triss_Merigold #TrissMerigold #Game #3D #3DArt #Art #DazStudio…",neutral,1,392,2022-11-09T20:51:54.323632Z,2022-11-09T20:51:54.323632Z,1.422
95,515,3,516,309888524.0,0.0,0.0,0.0,36.0,1.4534534770159206e+18,retweeted,"RT @ookamimagami: ""stay with me ... please""
Strigoi(monster) AU 
#geraskier #gerlion #TheWitcher #GeraltofRivia #Jaskier #глютик #герлютик…",neutral,1,529,2022-11-09T21:08:58.954585Z,2022-11-09T21:08:58.954585Z,2.401
96,243,3,244,443200071.0,0.0,0.0,0.0,2.0,1.2007821943457423e+18,retweeted,"RT @virsiriana: MR GEORGEUS 😎
NEW PIC 🤗
@henrycavill 💋 “In this series I worked harder than in any other project.” Culto’s new interview wi…",positive,1,257,2022-11-09T20:36:16.892658Z,2022-11-09T20:36:16.892658Z,3.648
97,266,2,267,1.1332063124463084e+18,0.0,0.0,0.0,96.0,1.2338567421586885e+18,retweeted,"RT @LHissrich: Just chatted with the boys in LA, and they’re both wearing #TheWitcher medallions to lunch, so all is good in the world.",positive,1,280,2022-11-09T20:38:59.396679Z,2022-11-09T20:38:59.396679Z,4.707
98,60,4,61,302106228.0,0.0,0.0,0.0,107.0,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…",neutral,1,74,2022-11-09T20:08:29.708134Z,2022-11-09T20:08:29.708134Z,2.562
99,264,0,265,147797364.0,0.0,0.0,0.0,0.0,,,"I'm not saying I have watched the fight scene between Geralt and Renfri from #TheWitcherNetflix a million times, but I have. @witchernetflix #TheWitcher",positive,1,278,2022-11-09T20:38:44.820256Z,2022-11-09T20:38:44.820256Z,4.375
100,241,1,242,1861798964.0,2.0,0.0,1.0,0.0,,,"J-17 #skald @rennes 
J-18 #StarWarsTheRiseOfSkywalker 
J-19 #vacances 
J-20 #TheWitcher 🐺 🗡🗡
J-24 #28ans 🎂🎁
J-25 🎄",neutral,1,255,2022-11-09T20:36:02.759648Z,2022-11-09T20:36:02.759648Z,2.997
101,485,5,486,4816886603.0,0.0,0.0,0.0,24.0,1.5317761192167383e+18,retweeted,"RT @MichelleNReed: Have more #Yennefer because she’s one of my favorite characters to cosplay. 💜 
#TheWitcher #YenneferCosplay https://t.co…",positive,1,499,2022-11-09T21:06:14.023268Z,2022-11-09T21:06:14.023268Z,2.526
102,80,0,81,406873295.0,0.0,0.0,0.0,3.0,9.800858267166228e+17,retweeted,"RT @elisa_art93: #AnnaHenrietta work in progress 👑🌹
It's time to draw the dress!

#fanart #digitalart #TheWitcher #TheWitcher3 #bloodandwin…",neutral,1,94,2022-11-09T20:13:34.572530Z,2022-11-09T20:13:34.572530Z,2.851
103,285,5,286,1.0697465164940412e+18,0.0,0.0,0.0,2679.0,1.255611934508028e+18,retweeted,RT @WitcherStuff: Had to be done. #TheWitcher #diditwork https://t.co/NJx4H7LJat,neutral,1,299,2022-11-09T20:40:20.318013Z,2022-11-09T20:40:20.318013Z,0.995
104,382,6,383,1.2169073136988242e+18,0.0,0.0,0.0,32.0,1.3675360496149463e+18,retweeted,"RT @AlienAlly2: Triss Merigold
#TheWitcher3 #TheWitcher #The_Witcher #Triss #Triss_Merigold #TrissMerigold #Game #3D #3DArt #Art #DazStudio…",neutral,1,396,2022-11-09T20:52:13.866198Z,2022-11-09T20:52:13.866198Z,1.862
105,399,7,400,1.1365491784595087e+18,0.0,0.0,0.0,192.0,1.4103501556232438e+18,retweeted,"RT @cosplay_taryn: It's Witcher's Business 🖤
Geralt of Rivia.

#TheWitcher #GeraltofRivia #Witcher3 https://t.co/b8j76sWP9u",neutral,1,413,2022-11-09T20:53:07.098179Z,2022-11-09T20:53:07.098179Z,3.468
106,221,5,222,8.937380653443072e+17,0.0,0.0,0.0,1.0,1.1678794110072914e+18,retweeted,"RT @TheGamingResume: I'm okay with more @witchergame. Keep em coming @CDPROJEKTRED. 

#CDProjektRed
#TheWitcher
#Switcher
#Cyberpunk

https…",positive,1,235,2022-11-09T20:34:36.699805Z,2022-11-09T20:34:36.699805Z,3.209
107,256,0,257,4726362019.0,0.0,0.0,0.0,2762.0,1.218222064907309e+18,retweeted,"RT @Inimeitiel94: Geralt and Jaskier go to that one party. 

#TheWitcher #TheWitcherNetflix https://t.co/oJSex7EO4i",positive,1,270,2022-11-09T20:37:38.342202Z,2022-11-09T20:37:38.342202Z,2.947
108,251,3,252,1.177012186092376e+18,0.0,0.0,1.0,0.0,,,"Witcher is so weird 
Why is Yenefer and Issard having sexual on front of everyone 😂😂😂 #TheWitcher",negative,1,265,2022-11-09T20:37:16.577027Z,2022-11-09T20:37:16.577027Z,5.688
109,142,6,143,9.055236752895918e+17,1.0,0.0,0.0,0.0,,,"#RDRD2 is out and I'm beginning to think #AssassinsCreedOdyssey will never end. So, naturally, I've chosen to spend my time complaining about Henry Cavill's face.
 
Random Rant: Henry Cavill's Geralt of Rivia
https://t.co/n2YoU0pFpH

#TheWitcher #GeraltdeRivia #Halloween18 https://t.co/XSSZtBLdv0",negative,1,156,2022-11-09T20:19:14.679730Z,2022-11-09T20:19:14.679730Z,8.514
110,36,4,37,8.186658729403023e+17,0.0,0.0,0.0,9.0,9.142584420340408e+17,retweeted,"RT @Madzell_Plays: Stream on! Still first playthrough, come hang out! #TheWitcher https://t.co/xOoMXZ5kbv #twitch #gaming #SupportSmallStre…",neutral,1,50,2022-11-09T20:05:36.803509Z,2022-11-09T20:05:36.803509Z,1.099
111,452,4,453,1.1193696197041684e+18,0.0,0.0,0.0,9.0,1.4857063720796692e+18,retweeted,RT @bellatrxlstrnge: THE best part of season 2 #TheWitcher https://t.co/yDnCRkZpFi,positive,1,466,2022-11-09T21:02:10.461814Z,2022-11-09T21:02:10.461814Z,5.196
112,325,5,326,3009549884.0,0.0,0.0,0.0,0.0,,,"Capitulo 10 de The Witcher 3: Wild Hunt

#TheWitcher #TheWitcher3 #Vattghornn

https://t.co/eSEhn7qsA4",neutral,1,339,2022-11-09T20:48:06.675256Z,2022-11-09T20:48:06.675256Z,2.2
113,247,7,248,381432744.0,3.0,1.0,0.0,0.0,,,"15% off on all Sartyfigs until midnight Monday! All my figs are made to order so it will take me a while to make them so if you have some in mind for Christmas..they won’t get there in time! https://t.co/pFWRuXPE1N 

#fanart #masseffect #dragonage #thewitcher #DetroitBecomeHuman https://t.co/aYZNFJRLCD",neutral,1,261,2022-11-09T20:36:56.572891Z,2022-11-09T20:36:56.572891Z,5.527
114,422,6,423,1.3853028225314734e+18,0.0,0.0,0.0,88.0,1.4436056482776556e+18,retweeted,"RT @NargaLifestream: What fantasy universe would you most like to live in? 🤔

Ciri made by me /ph by @barabaka_jpeg 
#fantasy #TheWitcher #…",neutral,1,436,2022-11-09T20:54:29.303753Z,2022-11-09T20:54:29.303753Z,1.54
115,389,5,390,2734025483.0,0.0,0.0,0.0,1.0,1.3994959266502246e+18,retweeted,"RT @aic_podcast: 🪙TOSS A COIN TO YOUR TODDY🪙 

Ciri joins Geralt in the @mcfarlane_toys_official Witcher game line later this year! 

LIKE…",neutral,1,403,2022-11-09T20:52:37.459941Z,2022-11-09T20:52:37.459941Z,3.17
116,483,3,484,1641843458.0,8.0,0.0,0.0,1.0,,,"What the Hell Happened? Witcher School Rug Pull! Did you know there was an official Witcher School that actually exists? Well maybe it won't anymore!

https://t.co/aLw2uwIx6t

#Simurgh #TheWitcher #TheWitcher3WildHunt #thewitcher3 #TheWitcher2 #CDProjektRED #larp https://t.co/WqZvtUNNJf",neutral,1,497,2022-11-09T21:06:06.859688Z,2022-11-09T21:06:06.859688Z,5.417
117,154,2,155,2429207245.0,4.0,0.0,0.0,0.0,,,"So...THIS will be a thing soon, me thinks. I mean, I kinda have to right? If the Swords fit... SWING EM!

#TheWitcher 
#CDProjektRed
#Twitch
@CDPROJEKTRED https://t.co/9z7YKDnOG1",neutral,1,168,2022-11-09T20:20:53.915576Z,2022-11-09T20:20:53.915576Z,4.587
118,504,0,505,8.68244359191253e+17,0.0,0.0,0.0,279.0,1.5650569239673078e+18,retweeted,"RT @yakowo_: my wife and i saw you across the tavern and we didn't like your vibe
#jaskier #yennefer #thewitcher https://t.co/Mng4RYxGgl",negative,1,518,2022-11-09T21:08:04.521412Z,2022-11-09T21:08:04.521412Z,3.278
119,491,3,492,1.4826338120561582e+18,0.0,0.0,0.0,307.0,1.491747412024742e+18,retweeted,"RT @Apone3D: Triss Merigold 🌹🌹
https://t.co/pholHCfcO1

Room by @niodreth
#TheWitcher https://t.co/aWQ8NOPi64",positive,1,505,2022-11-09T21:06:59.701010Z,2022-11-09T21:06:59.701010Z,3.712
120,75,3,76,189189856.0,0.0,0.0,0.0,3.0,9.689086674529976e+17,retweeted,"RT @VG247: #TheWitcher Netflix series showrunner reveals show’s first characters
https://t.co/EvHFH9aWa8 https://t.co/vPazcBuI8g",positive,1,89,2022-11-09T20:12:55.659709Z,2022-11-09T20:12:55.659709Z,3.287
121,59,3,60,2376963673.0,1.0,0.0,0.0,0.0,,,"One logo can change so much. I am not ashamed I made this in the slightest bit.

@CDPROJEKTRED #thewitcher https://t.co/6i4Jrv3d6q",neutral,1,73,2022-11-09T20:08:26.101997Z,2022-11-09T20:08:26.101997Z,2.722
122,162,2,163,110031292.0,0.0,0.0,0.0,3.0,1.0910727558505676e+18,retweeted,RT @BitDiffPodcast: We are celebrating our 2-year anniversary like it’s 2099! Thank you to all of our listeners and guest hosts over the pa…,neutral,1,176,2022-11-09T20:21:21.837506Z,2022-11-09T20:21:21.837506Z,3.493
123,409,1,410,21374782.0,0.0,0.0,0.0,0.0,,,#TheWitcher Showrunner Explains How Nightmare of the Wolf Ties Into Season 2 https://t.co/huXJYUL6bf,neutral,1,423,2022-11-09T20:53:48.201209Z,2022-11-09T20:53:49.464280Z,4.162
124,144,0,145,4861465575.0,0.0,0.0,0.0,24.0,7.801138015763497e+17,retweeted,RT @Risto_Licious: I am having lots of witcher feels these days?????? listening to lots of medival music and the OST! HELLO YEN #TheWitcher…,neutral,1,158,2022-11-09T20:19:24.258886Z,2022-11-09T20:19:24.258886Z,3.691
125,228,4,229,402671347.0,0.0,0.0,0.0,20.0,1.1787095922109563e+18,retweeted,RT @dinesh_s: If you’re at @NY_Comic_Con come by room 1B03 on Thursday at 1:30 and chat all things #BloodshotMovie #TheWitcher #FinalFantas…,positive,1,241,2022-11-09T20:35:05.037205Z,2022-11-09T20:35:05.037205Z,3.524
126,156,4,157,9.91081612996698e+17,0.0,0.0,0.0,1.0,1.0798620792999036e+18,retweeted,"RT @DeathDragonTTV: LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.…",neutral,1,170,2022-11-09T20:20:58.867827Z,2022-11-09T20:20:58.867827Z,1.848
127,245,5,246,302681404.0,0.0,0.0,0.0,6.0,1.2009053693770957e+18,retweeted,RT @sergioees: Henry Cavill interview about #TheWitcher in Argentina tv show. (portuguese subs) https://t.co/on5YDLNuqQ via @YouTube,positive,1,259,2022-11-09T20:36:24.257977Z,2022-11-09T20:36:24.257977Z,2.752
128,436,4,437,1.3932479659936358e+18,0.0,0.0,0.0,34.0,1.464330557958103e+18,retweeted,"RT @Red3DX: Hyper Cocks 
Commission by Master @Skittles_caesar  

#TheWitcher #masseffect #futanari_girls #hypercock https://t.co/Nloqw3oogp",neutral,1,450,2022-11-09T20:58:26.276903Z,2022-11-09T20:58:26.276903Z,17.997
129,324,4,325,2967951075.0,0.0,0.0,0.0,156.0,1.305059811059536e+18,retweeted,"RT @CLCannonAuthor: ⚔️Where are my Dark #Fantasy fans? This #giveaway is just for you!⚔️

🔥 Enter https://t.co/ARqCt4NiTo 🔥

🗡 #Win #Nevern…",neutral,1,338,2022-11-09T20:44:38.927604Z,2022-11-09T20:44:38.927604Z,8.365
130,69,5,70,9.431733380038452e+17,0.0,0.0,0.0,48.0,9.584113658734182e+17,retweeted,"RT @LHissrich: Because @nrafalpl asked nicely: here's one of my inspiration walls, full of pictures from international magazines (and Tomek…",neutral,1,83,2022-11-09T20:12:28.800459Z,2022-11-09T20:12:28.800459Z,214.511
131,43,3,44,477655093.0,0.0,0.0,0.0,8.0,9.251259832960204e+17,retweeted,RT @JohnsoJudi: I patiently for your auditions! Let's shepherd in! #ZachMcGowan #ZachforGeralt #TheWitcher #TheWitcherTVSeries #AndrzejSapk…,positive,1,57,2022-11-09T20:06:14.052479Z,2022-11-09T20:06:14.052479Z,5.635
132,138,2,139,1894021940.0,0.0,0.0,0.0,0.0,,,"After the recent teaser video of #Netflix's #TheWitcher, #BossLogic reveals his updated take on #HenryCavill as #Geralt. https://t.co/JHcaAqI5DP",positive,1,152,2022-11-09T20:18:54.029018Z,2022-11-09T20:18:54.029018Z,6.793
133,512,0,513,7.608471565592904e+17,0.0,0.0,0.0,122.0,1.5758231319601723e+18,retweeted,"RT @felrija: Give Yennefer of Vengerberg a dagger in s3 again
#TheWitcher #Yennefer https://t.co/u2AU8zLR0s",neutral,1,526,2022-11-09T21:08:40.235568Z,2022-11-09T21:08:40.235568Z,2.324
134,288,0,289,1.225277114166825e+18,0.0,0.0,0.0,22.0,1.2672206697769206e+18,retweeted,RT @scaledgrey: 2 am me convinced me to paint jaskier and i do not regret it #TheWitcher https://t.co/lbgVaErquC,positive,1,302,2022-11-09T20:40:34.425510Z,2022-11-09T20:40:34.425510Z,4.193
135,263,7,264,9.377681052788696e+17,0.0,0.0,0.0,805.0,1.2089964857878405e+18,retweeted,RT @villainsdefiant: I’d die for Netflix!Witcher’s Jaskier tbh #thewitcher #wiedźmin https://t.co/8mFxAIS79Z,positive,1,277,2022-11-09T20:38:39.627706Z,2022-11-09T20:38:39.627706Z,3.089
136,260,4,261,8.878186794293371e+17,0.0,0.0,0.0,416.0,1.2230054437164524e+18,retweeted,"RT @mondaijo: uwu
I’ve been doodling lots of witcher!sheith lately and this is... the result... 💦
full view &gt;&gt; https://t.co/2jldKKtiRn

#ns…",neutral,1,274,2022-11-09T20:38:06.322069Z,2022-11-09T20:38:06.322069Z,3.713
137,508,4,509,165140243.0,0.0,0.0,0.0,206.0,1.4859100106475233e+18,retweeted,"RT @Sayuri527art: Jaskier's Ring 💍❓

#TheWitcher #geraskier https://t.co/P4nuRXlQra",neutral,1,522,2022-11-09T21:08:14.058402Z,2022-11-09T21:08:14.058402Z,1.655
138,347,3,348,23894875.0,0.0,0.0,0.0,0.0,,,"Come and hang out while I play Part 04 of The Witcher 3: Wild Hunt!

https://t.co/EE99RBLHEv

#thewitcher #witcher #witcher3 #wildhunt #witcheriii #projektred #nikorigaming #livestream #streaming #lgbt #gamer #gaymer #pc #steam",neutral,1,361,2022-11-09T20:49:35.624290Z,2022-11-09T20:49:35.624290Z,2.329
139,89,1,90,1424204965.0,0.0,0.0,0.0,14.0,9.877661449614788e+17,retweeted,"RT @Chrissie_Zullo: More sketching, last one ... ✏️✏️✏️

#thewitcher #witcher #witcher3 #ciri #yennefer #trissmerigold #sketch #doodle #dra…",neutral,1,103,2022-11-09T20:14:01.025460Z,2022-11-09T20:14:01.025460Z,2.192
140,118,6,119,1.0188658443765596e+18,0.0,0.0,0.0,14.0,1.0244089997335592e+18,retweeted,"RT @trueithefrog: Here is a preview of my piece for @Gaming_Heroines ! I’ve illustrated #TrissMerigold 🔥, from #theWitcher (donning her TW3…",neutral,1,132,2022-11-09T20:17:27.000504Z,2022-11-09T20:17:27.001501Z,0.951
141,283,3,284,262481824.0,0.0,0.0,0.0,2.0,1.2559717032907612e+18,retweeted,"RT @TheNinedFox: (NOW LIVE)

I am deciding to go live early today and we need to break out of jail in The Witcher.

https://t.co/NwaAATHbs4…",neutral,1,297,2022-11-09T20:40:15.638799Z,2022-11-09T20:40:15.638799Z,4.819
142,450,2,451,8.14806195919786e+17,0.0,0.0,0.0,4.0,1.485412226504831e+18,retweeted,"RT @elainsroses: Everyone’s talking about Jaskier, but Geralt needed this hug more…

#thewitcher #Geraskier https://t.co/vq7YgM1U4e",positive,1,464,2022-11-09T21:01:58.560420Z,2022-11-09T21:01:58.560420Z,5.3
143,204,4,205,193839304.0,0.0,0.0,0.0,20.0,1.1443046589047562e+18,retweeted,RT @BrutalGamer: The Witcher Omnibus coming this January - https://t.co/1vxxsmBQCM #TheWitcher #DarkHorseComics #Omnibus #Comics https://t.…,neutral,1,218,2022-11-09T20:32:04.140250Z,2022-11-09T20:32:04.140250Z,0.796
144,349,5,350,2266643864.0,4.0,0.0,0.0,1.0,,,"With all the #Cyberpunk garbage going on, it got me thinking about #TheWitcher3 and more specifically, #TheWitcher on #Netflix. I was reminded that we made an opening credits sequence that parodies 90’s adventure shows and I freaking LOVE it! lol Check it! https://t.co/DWQOP2L5Ac",positive,1,363,2022-11-09T20:50:02.351215Z,2022-11-09T20:50:02.351215Z,9.421
145,146,2,147,1.0646151116404572e+18,32.0,0.0,0.0,7.0,,,"Link
https://t.co/lCzVchtz4P
#sfm #sfmporn #TheWitcher #priscilla https://t.co/2nOe4h3vgr",neutral,1,160,2022-11-09T20:19:32.606566Z,2022-11-09T20:19:32.606566Z,1.786
146,199,7,200,433832906.0,0.0,0.0,0.0,89.0,1.1345030658038252e+18,retweeted,RT @HenryCavillNews: “Genuinely love this horse.” More from Henry Cavill after wrapping #TheWitcher in Hungary https://t.co/YMgipLmHB9 http…,neutral,1,213,2022-11-09T20:31:49.754268Z,2022-11-09T20:31:49.754268Z,0.987
147,351,7,352,1.0697347267207414e+18,0.0,0.0,0.0,20.0,1.3447728939646075e+18,retweeted,RT @unartifex: Vesemir's process for lifting curses. #TheWitcher https://t.co/LkCwniiCjH,neutral,1,365,2022-11-09T20:50:09.471514Z,2022-11-09T20:50:09.471514Z,2.634
148,326,6,327,1.0387216638046618e+18,0.0,0.0,0.0,47.0,1.3114383449880945e+18,retweeted,"RT @MartainoArt: Hey! Here's my take on #Ciri from #TheWitcher! 
Stepped out of my comfort zone doing a a full body pose and a landscape se…",positive,1,340,2022-11-09T20:48:09.742818Z,2022-11-09T20:48:09.742818Z,2.283
149,64,0,65,2350465496.0,0.0,0.0,0.0,240.0,9.5880541087352e+17,retweeted,"RT @kooks000: Hello, have a Regis &lt;3
#TheWitcher https://t.co/zqVKeruZ05",neutral,1,78,2022-11-09T20:08:41.688112Z,2022-11-09T20:08:41.688112Z,2.411
150,72,0,73,3241756860.0,0.0,0.0,0.0,52.0,9.689125991516078e+17,retweeted,RT @LHissrich: THANK YOU for the real question. I have NO desire to turn #TheWitcher into a generic fantasy world. Boring for me. Boring fo…,positive,1,86,2022-11-09T20:12:42.881604Z,2022-11-09T20:12:42.881604Z,5.4
151,207,7,208,202706210.0,0.0,0.0,0.0,20.0,1.1443046589047562e+18,retweeted,RT @BrutalGamer: The Witcher Omnibus coming this January - https://t.co/1vxxsmBQCM #TheWitcher #DarkHorseComics #Omnibus #Comics https://t.…,neutral,1,221,2022-11-09T20:32:17.416911Z,2022-11-09T20:32:17.416911Z,0.926
152,338,2,339,1.0298001326764442e+18,2.0,0.0,0.0,0.0,,,"Just a few hours left to take advantage of our #CyberMonday discounts! Deals on currently shipping products for #TheWitcher, #theumbrellaacademy, #DragonAge, #GameofThrones, #StrangerThings and more! Shop now at https://t.co/NA6kX35Zqr 
@DarkHorseComics https://t.co/CfCZO3IYa0",neutral,1,352,2022-11-09T20:49:08.867577Z,2022-11-09T20:49:08.867577Z,3.559
153,166,6,167,353257393.0,0.0,0.0,0.0,0.0,,,"""The sword of destiny has two edges. You are one of them.""
An homage to #TheWitcher Gerald of Rivia and his adoptive daughter Ciri. 
Many thanks to @CDPROJEKTRED for bringing Andrzej Sapkowski's magnificent books to life! 
#GeraltOfRivia #TheWitcherNetflix https://t.co/a3NlQQzTGy",positive,1,180,2022-11-09T20:21:37.466777Z,2022-11-09T20:21:37.466777Z,5.594
154,342,6,343,1.097640942616621e+18,0.0,0.0,0.0,21.0,1.3324852186625556e+18,retweeted,RT @sin_zinth: Bby Boy i miss uuuu #thewitcher #Jaskier https://t.co/BtwVTjr80z,positive,1,356,2022-11-09T20:49:21.271970Z,2022-11-09T20:49:21.271970Z,1.286
155,516,4,517,1.1428595166247364e+18,0.0,0.0,0.0,19.0,1.5758133163995955e+18,retweeted,"RT @FictionalPhotos: Fiery 🔥🐺⚔️
#thewitcher #geralt #henrycavill https://t.co/GcK38kFI7G",neutral,1,530,2022-11-09T21:09:01.016637Z,2022-11-09T21:09:01.017634Z,1.245
156,377,1,378,1.0810437956663214e+18,0.0,0.0,0.0,80.0,1.3411325959590502e+18,retweeted,"RT @TobioFish: I miss the noisy bard, latest photoshoot with Jaskier was sooo pretty i had to draw ✨ #TheWitcher #Jaskier @witchernetflix h…",positive,1,391,2022-11-09T20:51:52.016846Z,2022-11-09T20:51:52.016846Z,1.957
157,32,0,33,4901983466.0,0.0,0.0,0.0,9.0,9.142584420340408e+17,retweeted,"RT @Madzell_Plays: Stream on! Still first playthrough, come hang out! #TheWitcher https://t.co/xOoMXZ5kbv #twitch #gaming #SupportSmallStre…",neutral,1,46,2022-11-09T20:05:27.612726Z,2022-11-09T20:05:27.612726Z,3.771
158,48,0,49,558397793.0,0.0,0.0,0.0,0.0,,,"Love the hairstyle. Love the jacket😍
#thewitcherIII #thewitcher #hoodie #armor #hairstyle… https://t.co/VrA6bBGsnX",positive,1,62,2022-11-09T20:07:19.534088Z,2022-11-09T20:07:19.534088Z,2.421
159,287,7,288,1.1138897463281376e+18,0.0,0.0,0.0,2679.0,1.255611934508028e+18,retweeted,RT @WitcherStuff: Had to be done. #TheWitcher #diditwork https://t.co/NJx4H7LJat,neutral,1,301,2022-11-09T20:40:29.434537Z,2022-11-09T20:40:29.434537Z,1.82
160,404,4,405,1.3738636083843277e+18,0.0,0.0,0.0,62.0,1.4215415798739968e+18,retweeted,RT @migrainesky: Eskel and St John's-wort (in my language it's Beast bane that's why I chose it). Also I fancast Javier Bardem for Eskel be…,positive,1,418,2022-11-09T20:53:26.000032Z,2022-11-09T20:53:26.000032Z,2.077
161,393,1,394,66695159.0,0.0,0.0,0.0,66.0,1.4102751763826688e+18,retweeted,RT @MathieuTURI: Just received these 4 awesome books by @ThirdEditions. It seems they know me very well! 🎮 #deathstranding #thewitcher #met…,positive,1,407,2022-11-09T20:52:49.405760Z,2022-11-09T20:52:49.405760Z,1.237
162,394,2,395,117652722.0,0.0,0.0,0.0,66.0,1.4102751763826688e+18,retweeted,RT @MathieuTURI: Just received these 4 awesome books by @ThirdEditions. It seems they know me very well! 🎮 #deathstranding #thewitcher #met…,positive,1,408,2022-11-09T20:52:51.309207Z,2022-11-09T20:52:51.309207Z,1.139
163,442,2,443,1.1462459492006176e+18,4.0,0.0,0.0,1.0,,,"2021 has been an fun year for me even drawing some exciting drawings! Here’s some of my favorite artwork I’ve done, #HAPPYNEWYEAR2022!

#Artsummary2021 #artsummary #ArtistOnTwitter #2021artsummary #2021Art #yamato #SpiderMan  #shrek #WonderWoman #TheWitcher https://t.co/UaH2bohV0z",positive,1,456,2022-11-09T21:01:11.797019Z,2022-11-09T21:01:11.797019Z,1.835
164,165,5,166,4822289020.0,0.0,0.0,0.0,11.0,1.090909593927078e+18,retweeted,"RT @art_cerealex: Geralt De Rivia (sort of) collab done by @mxrblesoda2 and me!
They made the lines and I did the colors.
Hope you like it!…",neutral,1,179,2022-11-09T20:21:31.075907Z,2022-11-09T20:21:31.075907Z,1.528
165,309,5,310,7.062886656564838e+17,0.0,0.0,0.0,243.0,1.2892305703758848e+18,retweeted,"RT @limrx6: The newly-captive Jaskier makes a desperate plea for his life

#TheWitcher #GeraltOfRivia #Jaskier #Geraskier #SwashbucklingAU…",neutral,1,323,2022-11-09T20:42:43.985040Z,2022-11-09T20:42:45.726859Z,5.576
166,141,5,142,2377324592.0,0.0,0.0,0.0,1.0,1.0577780065450476e+18,retweeted,RT @pushsquare: This Is What Geralt Looks Like in The Witcher Netflix Series https://t.co/zzFi07T5GB #Repost #Netflix #TheWitcher https://t…,positive,1,155,2022-11-09T20:19:05.281683Z,2022-11-09T20:19:05.281683Z,2.922
