index	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
151391	151385	1.5301771717126267e+18	2782304856.0	0.0	0.0	0.0	84.0	1.5301729770940416e+18	retweeted	"RT @swaying_daisies: (jonny voice) THE BANGLE 
#kanthony #bridgerton https://t.co/zhjQfEBGxg"	0.0089	0.919	0.0722
143023	143019	1.5318042743085711e+18	1.5154962226221138e+18	19.0	0.0	0.0	4.0			The way I know #SimoneAshley will get everything she deserves no matter what #Bridgerton wants to do. They will never take anything away from her because she's bigger than this. https://t.co/r8DaLtoAJH	0.013	0.0815	0.9054
58218	58218	1.5557771340731228e+18	1.5218304821783757e+18	0.0	0.0	0.0	1738.0	1.5555102625092076e+18	retweeted	RT @iris_bee_: OH MY GOD #Bridgerton HEYYYYYY https://t.co/8gyfA1fKD6	0.0198	0.1885	0.7916
81164	81164	1.5498619025909023e+18	28390598.0	2.0	0.0	2.0	1.0			"Good news for fans of Lady Whistledown: @netflix dropped a short teaser to mark the start of shooting for season 3 of ""@bridgerton."" #Bridgerton https://t.co/BXJEJy0sN8"	0.0015	0.0776	0.9209
182630	182616	1.5261880920838144e+18	618116277.0	7.0	0.0	0.0	0.0			This is 6 months after the end of s2… he is wearing purple … if it means what I think- he is already with Penelope by that time isn’t he ? If that was intentional - damn this is good and I love this show so much, Luke and Nic are going to be incredible 🤗💙 #Polin #Bridgerton https://t.co/nptN0YZVlQ	0.0085	0.1324	0.8591
88461	88461	1.5476795121119846e+18	212978959.0	0.0	0.0	0.0	108.0	1.5473548455097836e+18	retweeted	"RT @safeLukeNicola: She looks just like a dream ✨

#Polin #bridgerton | Nicola Coughlan https://t.co/u7FrjlxRAW"	0.0071	0.1708	0.822
49503	49503	1.5578099188996178e+18	1.5261985453757153e+18	0.0	0.0	0.0	84.0	1.557718288813138e+18	retweeted	RT @swaying_daisies: oh he’s obsessed #kathony #bridgerton https://t.co/pwPcqftOkI	0.0068	0.2351	0.7582
248462	248448	1.5184270152836751e+18	3290665026.0	0.0	0.0	0.0	210.0	1.5179086951112827e+18	retweeted	RT @kanthonysimp: protect jonathan bailey and simone ashley at all costs #Bridgerton https://t.co/rbhHALEWZB	0.0199	0.9004	0.0797
144264	144260	1.5315279944093082e+18	4694314956.0	0.0	0.0	0.0	53.0	1.5310376514736824e+18	retweeted	RT @legalydarvey: Meanwhile, I just want to know if they spent the night together... did he sneak into her bedroom? Did he take her in his…	0.035	0.9419	0.0231
96654	96654	1.5452004318019666e+18	9.638325203946619e+17	0.0	0.0	0.0	17.0	1.545141170929533e+18	retweeted	"RT @kanthony_era: That’s gold 🤩  
#bridgerton #kanthony #KateSharma #anthonybridgerton https://t.co/bRTOa2iO9Y"	0.003	0.0458	0.9512
19427	19427	1.570483065667072e+18	24288102.0	38.0	0.0	0.0	5.0	1.5704574185044705e+18	quoted	Ok, we are getting our “No thank you, Mr. Bridgerton” moment and not “Colin” 🤩🪞🪶🐝 #bridgerton3 it’s going to be amazing #polin #Bridgerton https://t.co/JsAL967VP3	0.0037	0.0232	0.9731
153757	153745	1.5296358959718318e+18	1.509296181477888e+18	0.0	0.0	0.0	5.0	1.5296123418846167e+18	retweeted	RT @legalydarvey: god i love char for this, resuming the relationship between women. “Female relationship are beautiful, but they are also…	0.007	0.0342	0.9588
28016	28016	1.565724877268476e+18	1.3437823934511473e+18	0.0	0.0	0.0	17.0	1.5657238641890755e+18	retweeted	"RT @jbaileydaily: So true boys, so true 😌

📸: Another wonderful @netflix template 😘

#jonathanbailey #bridgerton https://t.co/E634fvLUCt"	0.0024	0.0238	0.9738
214900	214886	1.5219099467402609e+18	2411735396.0	0.0	0.0	0.0	420.0	1.5219006337662566e+18	retweeted	RT @DEADLINE: EXCLUSIVE: Oscar nominee Felicity Jones will star with #Bridgerton actor Jonathan Bailey in comedy ‘Maria’ — Cannes Market ht…	0.0038	0.8504	0.1459
14559	14559	1.5729923281969316e+18	55140470.0	0.0	0.0	0.0	60.0	1.5729862823301898e+18	retweeted	"RT @chaoticguitar: LOOK AT THESE THREE SUNSHINE LAUGHING 😂😂😂😂😂

#bridgerton #tudum https://t.co/jcpkXiRCXT"	0.0589	0.4026	0.5385
11054	11054	1.5737253522324603e+18	1.2968306755307889e+18	0.0	0.0	0.0	230.0	1.5737189123526328e+18	retweeted	RT @bridgerton: Today is a wonderful day for all who love #Bridgerton and a bit of gossip. #Tudum is releasing some of the most titillating…	0.002	0.0081	0.99
101069	101069	1.543457725194965e+18	7.404799554279875e+17	0.0	0.0	0.0	25.0	1.5432022895690547e+18	retweeted	"RT @kanthonydiarist: thinking about anthony bridgerton spiraling into a mental breakdown after kate ""broke up"" with him because same 🤧 #kan…"	0.6949	0.2929	0.0121
92514	92514	1.5465629527775887e+18	7.298212118202081e+17	4.0	0.0	0.0	1.0			really happy for jonny!! just hope this doesn’t me we won’t get that much kathony in s3. idc even if they have a 2 seconds scene i’ll tune in for them and freak out anyway 😂😂😂 #bridgerton	0.0392	0.1251	0.8357
167687	167673	1.5272614882930606e+18	1.52164149186893e+18	24.0	0.0	0.0	5.0			"Looking at each other across the room 💞 

#bridgerton #KateSharma #anthonybridgerton #Kanthony https://t.co/YAgsOTR5oz"	0.0045	0.355	0.6406
212245	212231	1.5222334084030013e+18	9.899977553544847e+17	0.0	0.0	0.0	572.0	1.5221518962233385e+18	retweeted	RT @chaoticguitar: Male leads in #bridgerton https://t.co/d3LeWzjpGe	0.007	0.9217	0.0713
222501	222487	1.5212198322131313e+18	121309751.0	0.0	0.0	0.0	5.0	1.5210065852873728e+18	retweeted	"RT @fandom_madness: 2x07 Anthony speaks with Lady Mary
""I myself have been absent for far too long. When my husband died, it should have be…"	0.5235	0.4612	0.0153
223505	223491	1.5210961271222272e+18	1.2063993754356e+18	0.0	0.0	0.0	173.0	1.5210378476328755e+18	retweeted	"RT @fandom_madness: I hate to break it to you guys, but I’m coming for your necks again
#Kanthony #Bridgerton https://t.co/eb5p5x1A7c"	0.4174	0.4919	0.0907
112416	112412	1.539229075512107e+18	1.5283877896159437e+18	0.0	0.0	0.0	14.0	1.5385606232687493e+18	retweeted	"RT @xflyawaystew: ‼️ of what's been going on in these months before the S3 filming
 
•mid May first fitting for luke N
•beginning of June f…"	0.0129	0.9479	0.0393
153654	153642	1.5296565765330452e+18	547855479.0	0.0	0.0	1.0	0.0	1.5293251913352233e+18	replied_to	Caught by a surprise #Bridgerton https://t.co/6EouIw82Vq	0.1302	0.6947	0.1751
166445	166431	1.5273972563992986e+18	1.4851166584317133e+18	0.0	0.0	0.0	2.0	1.527392835300782e+18	retweeted	RT @TRose1004: #Bridgerton is not supposed to be a drama show but a romance show! Please don't adapt romance novels and turn them into a dr…	0.8432	0.1478	0.009
236242	236228	1.519645162590417e+18	1.3910254211903242e+18	0.0	0.0	0.0	29.0	1.5196324616506655e+18	retweeted	"RT @theloisethinker: “I’ve come to ask for your discernment!”

“Is that so?”

“Do not look so pleased!”

#bridgerton #theloise https://t.co…"	0.2943	0.6446	0.0611
1192	1192	1.575545727878828e+18	1.3615200932477747e+18	0.0	0.0	0.0	106.0	1.5755408806475325e+18	retweeted	RT @niiikkiiix: This Kanthony wedding kiss edit by @bridgertonncast omg. I am a MESS #Bridgerton https://t.co/OJwQLIP692	0.2147	0.3541	0.4312
232473	232459	1.5200818176881664e+18	1.1627849510764134e+18	0.0	0.0	0.0	568.0	1.5198596587012915e+18	retweeted	RT @swaying_daisies: i'm so in love with this man 😭 #bridgerton https://t.co/M1jX57m1PR	0.0038	0.0109	0.9852
34298	34298	1.5633428713524634e+18	1.5274848145128694e+18	71.0	1.0	4.0	2.0	1.563213788907651e+18	quoted	"I don't think either gave Edwina a second thought at that moment. 😄

Each was elated that they had met the other again. Each was smitten and confused at the strength of what they were feeling. 🥰 Edwina was the last thing on their minds. 😆
#kanthony #Bridgerton https://t.co/yNYYZrqI8B"	0.0265	0.2124	0.7611
29290	29290	1.5652925429623726e+18	8.010424638803354e+17	0.0	0.0	0.0	670.0	1.5531310704087695e+18	retweeted	RT @luztapiaart: Kate and Edwina from #Bridgerton 🧡💎 https://t.co/ItriJyvcHi	0.003	0.5149	0.482
50427	50427	1.5574836041078415e+18	9.032901904537723e+17	0.0	0.0	0.0	29.0	1.557406844955525e+18	retweeted	"RT @cloudsinautumn: cute + domestic kate/anthony in season 3

— aka the lovely bickering married couple attached at the hip 🐝 #kathony #bri…"	0.0066	0.1316	0.8618
128768	128764	1.535073694539989e+18	1.1527042702796186e+18	0.0	0.0	0.0	12.0	1.5350682221141238e+18	retweeted	RT @iamlexstylz: The baddest lady in all the ton #Bridgerton https://t.co/cGshr704Oi	0.2831	0.5766	0.1403
61471	61471	1.5555764181042708e+18	8.72013790459478e+17	0.0	0.0	0.0	1738.0	1.5555102625092076e+18	retweeted	RT @iris_bee_: OH MY GOD #Bridgerton HEYYYYYY https://t.co/8gyfA1fKD6	0.0198	0.1885	0.7916
205102	205088	1.5234002423720428e+18	1.0609084709232312e+18	0.0	0.0	0.0	1325.0	1.5154386328233124e+18	retweeted	RT @bestbridgertons: Daphne Bridgerton #Bridgerton https://t.co/MEBsXcR6lB	0.0124	0.9476	0.04
53888	53888	1.5564328340084736e+18	1202945010.0	19.0	0.0	1.0	2.0	1.5563810985061294e+18	quoted	"Fingers in the mouth is their thing!!!! They OWN it! It's theirs!!! 
#kanthony 
#Bridgerton https://t.co/ocTapCoaiI"	0.4093	0.4668	0.1239
75196	75196	1.5510869751718543e+18	7.284355726881014e+17	0.0	0.0	0.0	285.0	1.5508176678834504e+18	retweeted	RT @iris_bee_: SIMONE ASHLEY 😭😭😭😭😭 #Bridgerton https://t.co/iSovkYJOCC	0.7505	0.2208	0.0287
98	98	1.575948802539737e+18	1072064126.0	0.0	0.0	0.0	30.0	1.5758271420798157e+18	retweeted	RT @TheBestParker_: I don’t know about you but it’s the “…BUT MAINLY, to our heavenly Viscountess” part of his caption that is making me wa…	0.1958	0.5921	0.2121
232262	232248	1.5201063164920668e+18	1.4040225210751672e+18	0.0	0.0	0.0	568.0	1.5198596587012915e+18	retweeted	RT @swaying_daisies: i'm so in love with this man 😭 #bridgerton https://t.co/M1jX57m1PR	0.0038	0.0109	0.9852
46623	46623	1.5589344932511252e+18	3268307196.0	10.0	0.0	0.0	2.0			The loves of my life 🥰🥺 #Bridgerton #kanthony https://t.co/17ySiyiTVR	0.0021	0.0096	0.9883
245234	245220	1.5187080172813517e+18	81966762.0	0.0	0.0	0.0	68.0	1.518612583862915e+18	retweeted	RT @simonegifs: happy 1 month of #bridgerton ! https://t.co/XrrFSGStqV	0.0017	0.0133	0.9849
56532	56532	1.5559813173804073e+18	1.2844259146048512e+18	0.0	0.0	0.0	107.0	1.5557084073651077e+18	retweeted	"RT @maryfleck13: Francesca Bridgerton, Diamond of the Season! 
Finally getting the spotlight it deserves. 

#Bridgerton #BridgertonS3 https…"	0.0028	0.0599	0.9373
59522	59522	1.5556616075893842e+18	3106025263.0	0.0	0.0	0.0	1738.0	1.5555102625092076e+18	retweeted	RT @iris_bee_: OH MY GOD #Bridgerton HEYYYYYY https://t.co/8gyfA1fKD6	0.0198	0.1885	0.7916
61247	61247	1.5555810266169876e+18	1.527957217244242e+18	3.0	0.0	0.0	0.0	1.555579736159654e+18	replied_to	@ClaudineInt I just left Twitter for, I think, some hours (?) and then I came back here and almost faint and melting on the ground... IT'S UNFAIR🔥 but don't worry, keep doing this #Bridgerton	0.3651	0.3221	0.3128
63391	63391	1.5555102625092076e+18	1.343608878165074e+18	14140.0	504.0	44.0	1738.0			OH MY GOD #Bridgerton HEYYYYYY https://t.co/8gyfA1fKD6	0.0181	0.1193	0.8626
45432	45432	1.5593806765914685e+18	1.3127537373546168e+18	0.0	0.0	0.0	153.0	1.5588091917661798e+18	retweeted	RT @swaying_daisies: kate’s smile when anthony turns away 🥹 #kathony #bridgerton https://t.co/P1NvCvAPYG	0.018	0.7213	0.2608
236547	236533	1.5195836715099955e+18	1.3435744977697587e+18	0.0	0.0	0.0	2.0	1.5195802373649613e+18	retweeted	RT @joberryreviews: I spent Monday morning with the lovely cast of #DowntonAbbeyANewEra and yes, I did ask them if they wanted it to become…	0.0027	0.0692	0.9281
49501	49501	1.5578099840119972e+18	1.3375277571195658e+18	0.0	0.0	0.0	1.0	1.5578070881552548e+18	retweeted	"RT @xflyawaystew: ✨ Penelope and Kate ✨

#Bridgerton https://t.co/0PNHDd2hnT"	0.0061	0.8692	0.1247
100436	100436	1.5437680990145454e+18	1.5156768448041697e+18	0.0	0.0	0.0	7.0	1.543751666641535e+18	retweeted	RT @RealKDPFan4Eva: EVEN HERE, THAT LIL GIRL WAS CLUELESS!!!!! LIKE I JUST CANT #kanthony #bridgerton 😂 https://t.co/ueEjfQE9WY	0.3079	0.3175	0.3746
102922	102922	1.5426119143242056e+18	1.3508896450814566e+18	0.0	0.0	0.0	29.0	1.536819594177831e+18	retweeted	RT @chrisvandusen: But do we think Anthony ever noticed the design? 🐝🐝🐝 #Bridgerton #S2	0.0163	0.9297	0.054
233650	233636	1.519924416989311e+18	1.2671173993520046e+18	0.0	0.0	0.0	54.0	1.5194837356405268e+18	retweeted	RT @Tehremy_: March 25th 2022, when my life completely changed no thanks to these two. #Bridgerton https://t.co/r5KfIrjKPK	0.4201	0.4689	0.111
92816	92816	1.5465060110030275e+18	1.3435744977697587e+18	0.0	0.0	0.0	1.0	1.5465039179654185e+18	retweeted	"RT @writers_paper: SQUEE!!! Bridgerton prequel about one of our favorite characters! 
Here for Queen Charlotte (at least her fictional inca…"	0.0014	0.0273	0.9713
177837	177823	1.5263042117255823e+18	705862225.0	0.0	0.0	0.0	3080.0	1.5261862989726556e+18	retweeted	RT @shondaland: Season 3. The story of Colin and Penelope. #bridgerton https://t.co/btdWZ5Gvrv	0.0053	0.939	0.0557
234885	234871	1.5197914165237678e+18	1.2530453591878042e+18	0.0	0.0	0.0	85.0	1.5197568026273546e+18	retweeted	RT @dailykanthony: their love for each other here was so undeniable #kanthony #bridgerton https://t.co/FpWiy0rJ2f	0.0023	0.0677	0.93
51274	51274	1.5571461806137713e+18	1.5274848145128694e+18	185.0	5.0	9.0	13.0			"Just thinking of the potential of this trio of actresses. Also thinking of the potential of a truly loving and supportive Sharma family, similar to what the book gave us. 

Neither was realized, imo.
#kanthony #Bridgerton https://t.co/xkc1xvmTiJ"	0.0079	0.1187	0.8734
220888	220874	1.5212934672840335e+18	3048246405.0	0.0	0.0	0.0	4.0	1.5212922844568044e+18	retweeted	RT @regejeanpage1fn: Regé, The Red Carpet Slayer, is so gorgeous at #TheMetGala #regejeanpage #TheGrayMan #Bridgerton https://t.co/33Opl6X5…	0.0038	0.0365	0.9597
218022	218008	1.521546549783896e+18	1.3435744977697587e+18	0.0	0.0	0.0	1.0	1.5215455535275868e+18	retweeted	RT @Beachedariel: I’m not a fan of Francesca’s story being #6 but Penelope and Eloise are still not married but they got married in the pre…	0.658	0.334	0.0079
115412	115408	1.5384627160371978e+18	1.5147512438051103e+18	469.0	0.0	2.0	50.0			god they look like a renaissance painting 😭 #bridgerton #kanthony https://t.co/cZw66CR8iL	0.0221	0.1271	0.8507
248939	248925	1.5183728114039398e+18	1.517954628222165e+18	2.0	0.0	0.0	0.0	1.5136738545767342e+18	quoted	"I need it to stop being a dream and become a beautiful reality, I need this season 🌱📖

#Bridgerton | #Philoise https://t.co/XelPv3RH4f"	0.0202	0.1585	0.8212
233635	233621	1.5199268677547254e+18	7.212113195344282e+17	0.0	0.0	0.0	568.0	1.5198596587012915e+18	retweeted	RT @swaying_daisies: i'm so in love with this man 😭 #bridgerton https://t.co/M1jX57m1PR	0.0038	0.0109	0.9852
7046	7046	1.5744702839473807e+18	1.3435744977697587e+18	0.0	0.0	0.0	1.0	1.574466295139111e+18	retweeted	RT @NEWSam_English: #Netflix unveils first clip from #Bridgerton prequel https://t.co/AIGXtKHwh3	0.005	0.9513	0.0437
77473	77473	1.5508171478273966e+18	1.317226077421527e+18	0.0	0.0	0.0	170.0	1.5507934025176924e+18	retweeted	"RT @jelevision: they invented hand holding ♥️

#kanthony #bridgerton https://t.co/HToSqtO6uz"	0.0048	0.2601	0.7351
161423	161409	1.5282289157303337e+18	9.917180419426796e+17	0.0	0.0	0.0	242.0	1.5281439291950817e+18	retweeted	RT @kanthonyonly: I SCREAMED OUT LOUD HERE. #bridgerton #kanthony https://t.co/Pp3twakcEF	0.0211	0.3305	0.6484
121851	121847	1.5367866769530102e+18	1.5137983123899802e+18	14.0	0.0	0.0	1.0			"NEW | 🎥 Bridgerton BTS 🎥 New photo of Simone and the cast on set for the Pall Mall game.
📸: Ryan Wheeler 

#Bridgerton #bridgertonnetflix #SimoneAshley https://t.co/FyKCjT7E5V"	0.0032	0.8074	0.1894
19393	19393	1.5704995914848707e+18	1.367124945826898e+18	15.0	0.0	0.0	0.0	1.5704677090450842e+18	quoted	Nose boop supremacy🔥🔥 #Kanthony #Bridgerton https://t.co/atzc21igJc	0.0048	0.1547	0.8405
237991	237977	1.5194225467178516e+18	2466419304.0	0.0	0.0	0.0	29.0	1.5193712894122148e+18	retweeted	"RT @iris_bee_: “It is a man’s heart and spirit that will court yours. He will speak in a manner that only your heart can hear.” 😭
#Bridgert…"	0.3411	0.5912	0.0677
134357	134353	1.533966076316246e+18	1.2620944536169595e+18	5.0	3.0	1.0	0.0			Check out my NFT listing on OpenSea! https://t.co/YPjRADgOxg via @opensea #Bridgerton	0.003	0.5517	0.4453
209846	209832	1.522580694962086e+18	7.541850406370099e+17	0.0	0.0	0.0	2.0	1.5225781681456087e+18	retweeted	RT @Ramillah_Sierra: It's Friday and I'm rewatching #Bridgerton SS2 for #Kanthony again...it's an addiction I can't seem to get over	0.0218	0.1524	0.8258
161881	161867	1.52816852180872e+18	1.4831163437381755e+18	0.0	0.0	0.0	79.0	1.528082492414124e+18	retweeted	RT @jelevision: we shouldnt have to live off these s2 jonathan &amp; simone pr crumbs, but we do; and, they bring such a smile to my face #brid…	0.0117	0.0469	0.9414
57588	57588	1.5558775530630717e+18	375356874.0	0.0	0.0	0.0	96.0	1.5555527263601295e+18	retweeted	RT @TheBestParker_: This is the Kate that we deserve to see in S3 🥹 Happy, glowing, in love, and simply radiant ❤️ #Bridgerton #Kanthony ht…	0.0021	0.0129	0.9849
56946	56946	1.555947888676569e+18	925555028.0	0.0	2.0	0.0	0.0			"""PEOPLE!"" .... Have you NOW... elevated your game, to the point of checking out, our latest podcast drop? #SAYOSHIS CORNER S2E2, around here !! --&gt; https://t.co/ZiwuRW0PtU

 #HustleNetflix #NFTS #NBAFinals #WeB3 #ADMP #Podcast #Satoshists #OrangedPilled #ObiWan #Bridgerton https://t.co/XPnEflGjUt"	0.0037	0.3739	0.6223
236580	236566	1.519576865840808e+18	1.3923231138792325e+18	0.0	0.0	0.0	364.0	1.5190711306147471e+18	retweeted	RT @eloisebrdgrton: I really hope they develop correctly the story behind Eloise’s doubts and fears about motherhood and not making it seem…	0.1826	0.6595	0.1579
116090	116086	1.538262935545471e+18	1.4346063741729956e+18	35.0	0.0	0.0	8.0			"If polaroids existed in the 1800’s 
#Bridgerton #theloise https://t.co/irYFRHGL9B"	0.0257	0.9024	0.0719
120051	120047	1.537295319314088e+18	1.3435744977697587e+18	0.0	0.0	0.0	1.0	1.5372909152487547e+18	retweeted	RT @a_bankulova: My new art for sale https://t.co/cUfta8rFpH #Bridgerton #bridgertonS2 #art #netflix #nft #NFTGiveaway #nftart	0.0037	0.6822	0.3141
189524	189510	1.5255492620708577e+18	1.4838675949396378e+18	0.0	0.0	0.0	38.0	1.5254226458939023e+18	retweeted	RT @chaoticguitar: The first #kanthony lovemaking scene had everything- romance, possessiveness, togetherness, hand holding and beauty alon…	0.0075	0.4188	0.5737
11635	11635	1.5736598322294456e+18	1.2034019958408233e+18	0.0	0.0	0.0	11.0	1.573372458727514e+18	retweeted	"RT @TheBestParker_: WAIT WAIT WAIT.
Are you telling me that Kate and Anthony were HOLDING HANDS while he was telling her why he wished to m…"	0.1133	0.8665	0.0202
80691	80691	1.549921526408835e+18	1.3508896450814566e+18	0.0	0.0	0.0	742.0	1.549764240029786e+18	retweeted	RT @shondaland: Alert the Ton, we’re back in action! #Bridgerton Season 3 production is in full swing. https://t.co/nNrnpJobsX	0.0036	0.5536	0.4428
41676	41676	1.5605939117221642e+18	1.3435744977697587e+18	0.0	0.0	0.0	2.0	1.560590942419071e+18	retweeted	"RT @bollybubble: #Bridgerton star #PhoebeDynevor visits #TajMahal and #Humayun’s Tomb in #Delhi, see pics

#BollywoodBubble 

https://t.co/…"	0.0086	0.9271	0.0643
227284	227270	1.5205592376334336e+18	7.5874737596382e+17	10.0	0.0	1.0	1.0			He was so wild for this 💀 #kanthony #Bridgerton https://t.co/Dvm2ckDc9B	0.3545	0.4536	0.1919
148423	148419	1.5306127567091384e+18	1.2896444970940785e+18	0.0	0.0	0.0	358.0	1.5292987930443612e+18	retweeted	RT @belovedstirling: everyone moved on but im still here 🥺 #Bridgerton https://t.co/yrLMoegdMc	0.0182	0.5716	0.4102
160665	160651	1.5283700291332833e+18	3267311671.0	0.0	0.0	0.0	100.0	1.5277086519050732e+18	retweeted	"RT @KaruGmz: I can't, she looks so happy 😭

#bridgerton #Polin https://t.co/DRl8kWZZN3"	0.005	0.0338	0.9612
239693	239679	1.5192433401681674e+18	1.519106344414249e+18	0.0	0.0	0.0	180.0	1.5183449435546214e+18	retweeted	RT @kanthonysimp: just imagine anthony as a dad with him and kate’s kids in future seasons 😭#Bridgerton #Kanthony https://t.co/v6AQwI23Kw	0.0358	0.5289	0.4353
231610	231596	1.520166142748369e+18	1.3747899057091994e+18	0.0	0.0	0.0	49.0	1.519926971681149e+18	retweeted	RT @InStyle: #Bridgerton's very own Simone Ashley is a fashion icon in the making. https://t.co/KvMCwio5Hz	0.0031	0.1338	0.863
208769	208755	1.5227524522143662e+18	3947136616.0	0.0	0.0	0.0	12.0	1.5225861362538045e+18	retweeted	"RT @benophiesta: my new obsession: Benedict in vest  

#Bridgerton #BenedictBridgerton https://t.co/uKQWP9454U"	0.0038	0.2174	0.7788
219073	219059	1.5214214604051292e+18	2417314130.0	0.0	0.0	0.0	0.0	1.5214165461151089e+18	replied_to	@RivoniaK @netflixgolden He's booked and busy. Jonathan Bailey is currently starring in a play in the West End until June 4. #MetGala #Bridgerton	0.0027	0.8023	0.1949
107475	107475	1.540768033475625e+18	1.40107099185451e+18	0.0	0.0	0.0	100.0	1.5407600808149893e+18	retweeted	"RT @KaruGmz: Okay, okay this is not a simulacrum. IT'S BRIDGERTON, IT'S BRIDGERTON!!!!!!! 

#Polin #Bridgerton https://t.co/9qYnddzkCg"	0.0489	0.6218	0.3294
246747	246733	1.518606805806379e+18	1.1357529130813399e+18	0.0	0.0	0.0	1031.0	1.5184781585335665e+18	retweeted	"RT @SharpwinMadness: ✨Full #Kanthony thread so you don't have to go to netflix as promised✨

#Bridgerton"	0.308	0.627	0.065
243552	243538	1.5188432021025096e+18	1.3356925891655885e+18	0.0	0.0	0.0	12.0	1.5165064619747164e+18	retweeted	RT @thatscentlilies: Anthony's mouth &amp; tongue is making me feel things #kanthony #Bridgerton https://t.co/ccyNAhbbkf	0.0443	0.6709	0.2849
94345	94345	1.5459820201191342e+18	2367869769.0	0.0	0.0	0.0	22.0	1.5458990058460938e+18	retweeted	"RT @chaoticguitar: Y’all.. omg.

#bridgerton https://t.co/AqLOVCTUhO"	0.0619	0.4984	0.4396
243624	243610	1.5188334368945848e+18	4440503596.0	0.0	0.0	0.0	1031.0	1.5184781585335665e+18	retweeted	"RT @SharpwinMadness: ✨Full #Kanthony thread so you don't have to go to netflix as promised✨

#Bridgerton"	0.308	0.627	0.065
131311	131307	1.5346044361143747e+18	7.133964678981837e+17	0.0	0.0	0.0	82.0	1.5346041192723948e+18	retweeted	RT @DEADLINE: EXCLUSIVE: The #Bridgerton spinoff about the origins of Queen Charlotte is expanding its kingdom. Deadline has learned that B…	0.0043	0.7611	0.2345
164267	164253	1.5277566801460838e+18	1.2338246036607877e+18	0.0	0.0	0.0	24.0	1.5277463799420682e+18	retweeted	"RT @jbaileydaily: ✨NEW✨ Jonny and Luke Thompson BTS of Bridgerton Season 2!

📸: Bridgerton (see vid in previous post)

#jonathanbailey #luk…"	0.004	0.839	0.157
43956	43956	1.55986536486298e+18	1.1116341227311268e+18	0.0	0.0	0.0	334.0	1.5595882903191716e+18	retweeted	RT @PopCrave: #Bridgerton’s Phoebe Dynevor and Jung HoYeon look beautiful in new photo together. https://t.co/FFzPGlgCvF	0.0017	0.0241	0.9742
132293	132289	1.534442175198548e+18	346147065.0	0.0	0.0	0.0	62.0	1.5342924729432146e+18	retweeted	RT @jelevision: Simone wanting Kate &amp; Anthony have a baby in S3 🥹 #kanthony #bridgerton https://t.co/netiATt53P	0.0233	0.9072	0.0696
147688	147684	1.5307504231911956e+18	9.032901904537723e+17	0.0	0.0	0.0	42.0	1.5306279325022454e+18	retweeted	RT @RealKDPFan4Eva: no he's crazy for this, rotflmaooooooo why would he even ask this? please, he's insane #kanthony #bridgerton https://t.…	0.9296	0.0639	0.0065
172548	172534	1.5266271858887393e+18	1.1318400075457864e+18	0.0	0.0	0.0	1005.0	1.526374442875732e+18	retweeted	"RT @bestbridgertons: ""I want a life that suits us both."" #Bridgerton #kanthony https://t.co/IpTJncLRFq"	0.007	0.5254	0.4676
128806	128802	1.5350654018641142e+18	4810328941.0	0.0	0.0	0.0	124.0	1.5350345499688182e+18	retweeted	RT @IMDb: .@bridgerton star Simone Ashley answers your fan Qs about staring contests with Jonathan Bailey, her @sexeducation crossover drea…	0.0053	0.9182	0.0765
50898	50898	1.5573441530585498e+18	1.3999868405061796e+18	0.0	0.0	0.0	17.0	1.5573427379968655e+18	retweeted	"RT @jbaileydaily: Jonny at the Bridgerton Season 2 premiere.

📸: Neil Hall.

#jonathanbailey #bridgerton https://t.co/wT7U8EE9mU"	0.0045	0.8913	0.1042
147463	147459	1.53078861668275e+18	338066151.0	0.0	0.0	0.0	235.0	1.529894453070246e+18	retweeted	"RT @OneFandomVerse: Sending love and strength Ruby Barker. 

#Bridgerton https://t.co/dIUf1oxubb"	0.0305	0.5544	0.4151
62662	62662	1.555536543892521e+18	1.3293862134599803e+18	0.0	0.0	0.0	741.0	1.555531387347751e+18	retweeted	RT @kanthonydiarist: HELP THIS TRANSITION HAD ME FUCKING SCREAMING 😭😭😭😭😭😭😭 #kanthony #bridgerton https://t.co/jMoihvSAZT	0.5667	0.2577	0.1756
218430	218416	1.521508963866579e+18	1.2814055097032704e+18	0.0	0.0	0.0	14.0	1.5214166824257905e+18	retweeted	"RT @lizmademoiselle: She looks so glamorous👸🏾💫✨🖤

📸: hairstylist Peter Lux

#SimoneAshley #MetGala2022 #Bridgerton https://t.co/H0cQSATqVE"	0.0054	0.0692	0.9254
153080	153071	1.5298007846695485e+18	1.1455355538379489e+18	0.0	0.0	0.0	4.0	1.5297995610861076e+18	retweeted	RT @TellTaleTV_: More finalists for favorite performer in a cable or streaming drama in the #TellTaleTVAwards include @joelocke03 (#Heartst…	0.0066	0.6413	0.3522
222903	222889	1.5211869977164882e+18	445210753.0	57.0	3.0	0.0	12.0			"MY NINI 💗

#Bridgerton #Polin | Nicola Coughlan https://t.co/I3dbxiFbdw"	0.0082	0.4386	0.5531
