Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,annotator,annotation_id,created_at,updated_at,lead_time,sentiment
427,7,948,76573600.0,0.0,0.0,0.0,0.0,,,Time to get some sales!!!! #Wolfofwallstreet #sales #justdoit,1,948,2022-11-16T16:59:53.853060Z,2022-11-16T16:59:53.853105Z,0.149,
426,6,947,751709527.0,0.0,0.0,0.0,0.0,,,"@LeoDiCaprio just never loses it, what a man, what a voice #wolfofwallstreet",1,947,2022-11-16T16:59:53.426130Z,2022-11-16T16:59:53.426164Z,0.172,
425,5,946,2435104896.0,0.0,0.0,0.0,0.0,,,Me and #shitbird channeling some #wolfofwallstreet on our 36th hole. #golflife #adventureswithshitbird http://t.co/lEOo1tIw6L,1,946,2022-11-16T16:59:53.002750Z,2022-11-16T16:59:53.002808Z,0.13,
424,4,945,567270829.0,0.0,0.0,0.0,0.0,,,No caption needed 😩 #Monday #wolfofwallstreet #lemons #flyhome #holidayover http://t.co/UZnzwkrYs4,1,945,2022-11-16T16:59:52.595836Z,2022-11-16T16:59:52.595869Z,0.165,
423,3,944,473884447.0,0.0,0.0,0.0,0.0,,,truly good writing and acting when you start to feel sorry for the villain and make excuses for all the shit they did #wolfofwallstreet,1,944,2022-11-16T16:59:52.156635Z,2022-11-16T16:59:52.156679Z,0.196,
422,2,943,801196471.0,0.0,0.0,0.0,0.0,,,Interview with 'The Wolf of Wall Street' #JordanBelfort http://t.co/PEIuRAdQrM via @alexbonvivant #wolfofwallstreet,1,943,2022-11-16T16:59:51.684417Z,2022-11-16T16:59:51.684448Z,0.196,
421,1,942,56350423.0,0.0,0.0,0.0,0.0,,,"""..what kind of hooker takes credit cards?"", ""a rich one""..

#WolfOfWallStreet",1,942,2022-11-16T16:59:51.245961Z,2022-11-16T16:59:51.245994Z,0.089,
420,0,941,895984104.0,0.0,0.0,2.0,2.0,,,#GrabHerHand prod @SmackTUF ft @ThaRealSEMI x @CASKET_MGB x @AntDeLaVega #wolfofwallstreet #turnup #rap #rare #art http://t.co/kkg0g9WUiy,1,941,2022-11-16T16:59:50.863721Z,2022-11-16T16:59:50.863783Z,0.167,
419,27,940,229907339.0,0.0,0.0,0.0,0.0,,,Watching #WOLFOFWALLSTREET again for the 3rd time. never get tired of this classic.,1,940,2022-11-16T16:59:50.434247Z,2022-11-16T16:59:50.434284Z,0.181,
418,26,939,84236629.0,0.0,0.0,0.0,0.0,,,Great movie #wolfofwallstreet http://t.co/GvCgse2xYN,1,939,2022-11-16T16:59:49.989856Z,2022-11-16T16:59:49.989905Z,0.089,
417,25,938,19304473.0,0.0,0.0,0.0,0.0,,,"Sweet lipstick, bro! #nyc #subway #ftrain #graffiti #poster #wolfofwallstreet #kidstoday #lipstick #dicaprio http://t.co/HEUfMUuHtr",1,938,2022-11-16T16:59:49.596022Z,2022-11-16T16:59:49.596062Z,0.154,
416,24,937,256830365.0,1.0,0.0,0.0,0.0,,,"""Former member of the middle class"" #wolfofwallstreet #LDW2014",1,937,2022-11-16T16:59:49.162969Z,2022-11-16T16:59:49.163001Z,0.167,
415,23,936,2646947612.0,0.0,0.0,0.0,0.0,,,Can't believe i haven't watched #wolfofwallstreet until now! Awesome performance #leonardodicaprio,1,936,2022-11-16T16:59:48.674290Z,2022-11-16T16:59:48.674349Z,0.272,neutral
414,22,935,400175094.0,1.0,0.0,0.0,0.0,,,Spending my night with Leo and Jonah #wolfofwallstreet,1,935,2022-11-16T16:59:48.131573Z,2022-11-16T16:59:48.131606Z,0.21,neutral
413,21,934,35881371.0,0.0,0.0,0.0,0.0,,,@LeoDiCaprio is reminding me of @ElliottcMorgan for some reason right now #wolfofwallstreet,1,934,2022-11-16T16:59:47.647079Z,2022-11-16T16:59:47.647112Z,0.168,
412,20,933,414329457.0,0.0,0.0,0.0,0.0,,,A bit of bromance on a Saturday night beats alcohol any day #Indian #wolfofwallstreet #bromance http://t.co/UJUsWGFPFj,1,933,2022-11-16T16:59:47.197993Z,2022-11-16T16:59:47.198024Z,0.15,
411,19,932,109919139.0,0.0,0.0,0.0,0.0,,,@LeoDiCaprio I saw you @Budweiser #MadeInAmerica #musicfest love the face #wolfofwallstreet http://t.co/0ys2ZwLRAG,1,932,2022-11-16T16:59:46.765329Z,2022-11-16T16:59:46.765363Z,0.179,
410,18,931,396004646.0,2.0,0.0,0.0,0.0,,,"You can't look them in the eyes! It's a fact, I saw it on PBS #wolfofwallstreet",1,931,2022-11-16T16:59:46.312195Z,2022-11-16T16:59:46.312230Z,0.178,positive
409,17,930,937298694.0,0.0,0.0,0.0,0.0,,,Now it's a toss up between gang wars or some kinda soft-porn. Neither are doing it for me right now. I wanna read the #WolfOfWallStreet.,1,930,2022-11-16T16:59:45.844861Z,2022-11-16T16:59:45.844897Z,0.203,positive
408,16,929,86570439.0,0.0,0.0,0.0,0.0,,,favorite fucking movie #wolfofwallstreet http://t.co/Ci7q2fW1md,1,929,2022-11-16T16:59:45.357981Z,2022-11-16T16:59:45.358117Z,0.251,positive
407,15,928,113155863.0,0.0,0.0,0.0,7.0,4.927302091419361e+17,retweeted,RT @wolfofwallst: Jordan Belfort live Tawain #WolfofWallstreet #WorldTour #JodanBelfort http://t.co/jzlM5HnARK,1,928,2022-11-16T16:59:44.839197Z,2022-11-16T16:59:44.839282Z,0.202,
406,14,927,786290209.0,4.0,0.0,0.0,0.0,,,It's been a good relaxing movie night! #wolfofwallstreet #badgrandpa,1,927,2022-11-16T16:59:44.379541Z,2022-11-16T16:59:44.379577Z,0.175,
405,13,926,209516423.0,0.0,0.0,0.0,0.0,,,"""I have never been a fan of the bush to be honest."" :-P #wolfofwallstreet",1,926,2022-11-16T16:59:43.913129Z,2022-11-16T16:59:43.913163Z,0.221,neutral
404,12,925,385597073.0,1.0,0.0,0.0,0.0,,,That crazy s.o.b. thought jujitsu was in Israel. Lol #WolfOfWallStreet,1,925,2022-11-16T16:59:43.419705Z,2022-11-16T16:59:43.419742Z,0.22,neutral
403,11,924,172739893.0,0.0,0.0,0.0,0.0,,,Have kept #WolfOfWallStreet on my phone! For that fucking attitude of Jordan!! #love,1,924,2022-11-16T16:59:42.936202Z,2022-11-16T16:59:42.936238Z,0.25,neutral
402,10,923,2298871525.0,0.0,0.0,0.0,0.0,,,"coolest man ever in this movie, #leonardodicaprio #wolfofwallstreet",1,923,2022-11-16T16:59:42.409726Z,2022-11-16T16:59:42.409758Z,0.227,neutral
401,9,922,22924613.0,1.0,0.0,0.0,0.0,,,Watching #wolfofwallstreet #lazySunday,1,922,2022-11-16T16:59:41.910332Z,2022-11-16T16:59:41.910383Z,0.208,positive
400,8,921,1085134002.0,0.0,0.0,0.0,0.0,,,Gonna start watching #wolfofwallstreet... any good? #ohgoditsleo #gottab,1,921,2022-11-16T16:59:41.402399Z,2022-11-16T16:59:41.402437Z,0.271,positive
399,7,920,1085134002.0,0.0,0.0,0.0,0.0,,,Oh god this might b my fav #leodicaprio role ever! #wolfofwallstreet #somuchofgood,1,920,2022-11-16T16:59:40.839442Z,2022-11-16T16:59:40.839475Z,0.271,positive
398,6,919,300692706.0,0.0,0.0,0.0,0.0,,,Sunday dinner complete.... #WolfOfWallStreet #CasualSunday #Britain meets #Russia http://t.co/MkCzygRa4I,1,919,2022-11-16T16:59:40.291450Z,2022-11-16T16:59:40.291484Z,0.277,positive
397,5,918,271579079.0,1.0,0.0,0.0,0.0,,,Time to see what they hype is about #WolfOfWallStreet 🎬👌,1,918,2022-11-16T16:59:39.748072Z,2022-11-16T16:59:39.748152Z,0.261,positive
396,4,917,18618509.0,0.0,0.0,0.0,0.0,,,100%CommissionSystem! http://t.co/NVCf5FfLCX #wolfofwallstreet #success #RisingStar #FinancialSecurity #Networkmarketing #KeepTheFaith,1,917,2022-11-16T16:59:39.210116Z,2022-11-16T16:59:39.210149Z,0.34,positive
395,3,916,271579079.0,0.0,0.0,0.0,0.0,,,.@MargotRobbie looking incredible in #WolfOfWallStreet 😍😍😍,1,916,2022-11-16T16:59:38.600271Z,2022-11-16T16:59:38.600311Z,0.397,neutral
394,2,915,168302112.0,1.0,0.0,0.0,0.0,,,"337 #WolfOfWallStreet -Shocking,entertains, and nothing less than what's expected from old school #Goodfellas Scorsese.  ★★★",1,915,2022-11-16T16:59:37.807573Z,2022-11-16T16:59:37.807621Z,0.199,
393,1,914,107837123.0,2.0,0.0,1.0,0.0,,,"Bout to watch #WolfOfWallStreet tn

Because #America",1,914,2022-11-16T16:59:37.326957Z,2022-11-16T16:59:37.326989Z,0.151,
392,0,913,2202251342.0,1.0,0.0,0.0,0.0,,,"Probably wouldn't have been a better movie, but certainly more 80's-ish. #movie #film #WolfOfWallStreet http://t.co/mDROorGwE9",1,913,2022-11-16T16:59:36.875243Z,2022-11-16T16:59:36.875273Z,0.111,
391,27,912,388494981.0,0.0,0.0,0.0,0.0,,,Wolf of Wall Street was fucking amazing! #wolfofwallstreet,1,912,2022-11-16T16:59:36.475132Z,2022-11-16T16:59:36.475164Z,0.179,
390,26,911,208603048.0,0.0,0.0,1.0,2.0,,,Still don't know how @LeoDiCaprio didnt win an Oscar for his performance in #WolfOfWallStreet,1,911,2022-11-16T16:59:36.031568Z,2022-11-16T16:59:36.031608Z,0.223,neutral
389,25,910,1327220100.0,0.0,0.0,0.0,1.0,,,Live like the Wolf of Wall Street with Lacy P ON SALE! http://t.co/WLWqiskRye  #WolfOfWallStreet #yacht #boating http://t.co/ialHBZl0Om,1,910,2022-11-16T16:59:35.521089Z,2022-11-16T16:59:35.521125Z,0.266,neutral
388,24,909,40439713.0,0.0,0.0,0.0,1.0,4.948081268439368e+17,retweeted,RT @ThinkYachtsAsia: Live like the Wolf of Wall Street with Lacy P ON SALE! http://t.co/WLWqiskRye  #WolfOfWallStreet #yacht #boating http:…,1,909,2022-11-16T16:59:34.979864Z,2022-11-16T16:59:34.979907Z,0.228,positive
387,23,908,36271656.0,0.0,0.0,0.0,0.0,,,Steeeeevvvveee Maaaaadddddeeen! #wolfofwallstreet,1,908,2022-11-16T16:59:34.484361Z,2022-11-16T16:59:34.484394Z,0.264,positive
386,22,907,139179645.0,0.0,0.0,0.0,72.0,4.9448877419831296e+17,retweeted,RT @wolfofwallst: The best revenge is massive success. –Frank Sinatra #WorldTour #jordanbelfort #wolfofwallstreet,1,907,2022-11-16T16:59:33.943468Z,2022-11-16T16:59:33.943616Z,0.355,positive
385,21,906,555954497.0,0.0,0.0,0.0,476.0,4.252256263591895e+17,retweeted,"RT @MarioGoetze: #wolfofwallstreet Amazing movie!
@LeoDiCaprio http://t.co/S19Qb2Eyxo",1,906,2022-11-16T16:59:33.311502Z,2022-11-16T16:59:33.311541Z,0.501,neutral
384,20,905,55177675.0,0.0,0.0,0.0,72.0,4.9448877419831296e+17,retweeted,RT @wolfofwallst: The best revenge is massive success. –Frank Sinatra #WorldTour #jordanbelfort #wolfofwallstreet,1,905,2022-11-16T16:59:32.558934Z,2022-11-16T16:59:32.558980Z,0.498,positive
383,19,904,544407576.0,0.0,0.0,0.0,0.0,,,"#WolfOFWallStreet, #CaptainAmericaTheWinterSoldier, #TheRaid2 #RiseOfThePlanetOfTheApes #GuardiansOfTheGalaxy. best films this year so far",1,904,2022-11-16T16:59:31.757993Z,2022-11-16T16:59:31.758115Z,0.183,
382,18,903,1566270036.0,0.0,0.0,0.0,0.0,,,@dimitrivegas @likemike  love how you did that #WolfOfWallStreet move at #Tomorrowland ! #edm,1,903,2022-11-16T16:59:31.303799Z,2022-11-16T16:59:31.303831Z,0.186,
381,17,902,620611977.0,0.0,0.0,0.0,0.0,4.9485721967067546e+17,replied_to,@stephtantilloTV Lamborghini… That is all #wolfofwallstreet,1,902,2022-11-16T16:59:30.835380Z,2022-11-16T16:59:30.835412Z,0.18,
380,16,901,543133092.0,1.0,0.0,0.0,0.0,,,I do not recall. #wolfofwallstreet,1,901,2022-11-16T16:59:30.373241Z,2022-11-16T16:59:30.373275Z,0.18,
379,15,900,312635915.0,8.0,0.0,0.0,1.0,,,Stocks are grinding today. That's never good for the bank account #sorrywallet #wolfofwallstreet,1,900,2022-11-16T16:59:29.919128Z,2022-11-16T16:59:29.919163Z,0.268,neutral
378,14,899,2450720418.0,0.0,0.0,0.0,1.0,4.948698573774725e+17,retweeted,RT @itsyaboiiceej: Stocks are grinding today. That's never good for the bank account #sorrywallet #wolfofwallstreet,1,899,2022-11-16T16:59:29.366723Z,2022-11-16T16:59:29.366755Z,0.203,
377,13,898,2185294140.0,1.0,0.0,0.0,0.0,,,Wak a flaka Wolf. #wolfofwallstreet  https://t.co/9Ns3qZw2lO,1,898,2022-11-16T16:59:28.899698Z,2022-11-16T16:59:28.899794Z,0.177,
376,12,897,262885377.0,2.0,0.0,0.0,0.0,,,Who ever is sitting by me on this flight is in for a treat #WolfOfWallStreet,1,897,2022-11-16T16:59:28.435777Z,2022-11-16T16:59:28.435808Z,0.226,neutral
375,11,896,78270720.0,0.0,0.0,0.0,0.0,,,Gotta find a film to watch tonight! #wolfofwallstreet havnt seen it in a week  👌,1,896,2022-11-16T16:59:27.936352Z,2022-11-16T16:59:27.936393Z,0.258,neutral
374,10,895,269276461.0,1.0,0.0,0.0,0.0,,,"""Deal with your problems by becoming rich!"" #wolfofwallstreet #leo",1,895,2022-11-16T16:59:27.399473Z,2022-11-16T16:59:27.399576Z,0.221,neutral
373,9,894,537209411.0,0.0,0.0,0.0,10.0,4.94500859968254e+17,retweeted,"RT @MELYTONIOLO: Thanks @CotrilSpa 
#wolfofwallstreet http://t.co/AuU3lZl8XW",1,894,2022-11-16T16:59:26.897992Z,2022-11-16T16:59:26.898082Z,0.159,
372,8,893,251464818.0,0.0,0.0,0.0,0.0,,,"#Sharknado2 verdict: not as great as #Sharknado but far smarter, better written and acted than somehow Oscar-nominated #WolfOfWallStreet",1,893,2022-11-16T16:59:26.452913Z,2022-11-16T16:59:26.452944Z,0.238,positive
371,7,892,19325178.0,0.0,0.0,0.0,0.0,,,It's true! Lol. #wolfofwallstreet http://t.co/H8ENJTrgvg,1,892,2022-11-16T16:59:25.950059Z,2022-11-16T16:59:25.950092Z,0.183,
370,6,891,1086963024.0,0.0,0.0,0.0,0.0,,,Ready to be #successful? Here are a few #lessons from Jordan Belfort about obtaining #success. http://t.co/EYXhSz6rvS  #WolfOfWallStreet,1,891,2022-11-16T16:59:25.486854Z,2022-11-16T16:59:25.486897Z,0.233,positive
369,5,890,48166462.0,0.0,0.0,0.0,0.0,,,😂😂😂😂😂😂😭😂😂😂😂 #idgaf #wolfofwallstreet thanks for thinking of me though 👍 http://t.co/Dn1YwzI7gb,1,890,2022-11-16T16:59:24.968174Z,2022-11-16T16:59:24.968208Z,0.244,positive
368,4,889,176877750.0,0.0,0.0,0.0,0.0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/t2UxOBmqkx,1,889,2022-11-16T16:59:24.458088Z,2022-11-16T16:59:24.458126Z,0.234,positive
367,3,888,176877750.0,0.0,0.0,0.0,0.0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/PEyLxC5t3o,1,888,2022-11-16T16:59:23.928134Z,2022-11-16T16:59:23.928164Z,0.28,neutral
366,2,887,30850110.0,0.0,0.0,0.0,0.0,,,Meeting the Wolf of Wallstreet - LIVE! - Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet... http://t.co/i3MTC7UBGE,1,887,2022-11-16T16:59:23.380149Z,2022-11-16T16:59:23.380252Z,0.267,neutral
365,1,886,18618509.0,0.0,0.0,0.0,0.0,,,A Business of Your Own http://t.co/UDiCSzuCnj   http://t.co/NVCf5FxUR5  http://t.co/kCKE3PaNtO #Kesha #BradPaisley #USA #wolfofwallstreet,1,886,2022-11-16T16:59:22.828967Z,2022-11-16T16:59:22.829031Z,0.333,neutral
364,0,885,335898400.0,0.0,0.0,0.0,0.0,,,"Tonights viewing🎬👌
#cantsleep #classfilm #wolfofwallstreet #leonardodicaprio http://t.co/IlKUjIUf92",1,885,2022-11-16T16:59:22.212211Z,2022-11-16T16:59:22.212242Z,0.283,positive
363,27,884,1493235554.0,0.0,0.0,0.0,0.0,,,One of the reasons why I love her. #TFIOS #GraceOfMonaco #WolfOfWallstreet #greatgatsby @LeoDiCaprio @Sasha_Mellany http://t.co/PgqFb0ErwP,1,884,2022-11-16T16:59:21.665085Z,2022-11-16T16:59:21.665118Z,0.247,positive
362,26,883,1409927767.0,0.0,0.0,0.0,1.0,,,Good luck Alex on your first day in wine broking. #wolfofwallstreet #winebroking http://t.co/7GQIyjmn0a,1,883,2022-11-16T16:59:21.147628Z,2022-11-16T16:59:21.147658Z,0.289,positive
361,25,882,2541611719.0,0.0,0.0,0.0,1.0,4.835303909391114e+17,retweeted,RT @MajComm_Hamish: Good luck Alex on your first day in wine broking. #wolfofwallstreet #winebroking http://t.co/7GQIyjmn0a,1,882,2022-11-16T16:59:20.582852Z,2022-11-16T16:59:20.582886Z,0.284,positive
360,24,881,89503697.0,0.0,0.0,0.0,0.0,,,Re watching The Wolf of Wall Street #favourite #wolfofwallstreet #jordanbelfort http://t.co/z7NL0XrMQT,1,881,2022-11-16T16:59:20.024848Z,2022-11-16T16:59:20.024904Z,0.262,neutral
359,23,880,2254839368.0,0.0,0.0,0.0,0.0,,,"We Traveled to London to experience Jordan Belfort Live! 
http://t.co/tjxMjBeo6B #JordanBelfort #WolfofWallStreet #London #live",1,880,2022-11-16T16:59:19.500383Z,2022-11-16T16:59:19.500415Z,0.273,neutral
358,22,879,967798609.0,0.0,0.0,0.0,0.0,,,@wolfofwallst love #WolfofWallStreet need a shot of ammunition for your life? This film is for you! It's a grab life by the balls sorta film,1,879,2022-11-16T16:59:18.954604Z,2022-11-16T16:59:18.954643Z,0.206,neutral
357,21,878,393417549.0,0.0,0.0,0.0,0.0,,,"""Its a custom in Sweden to chat and socialize for 15 minutes... And then its straight to business."" #wordstoliveby #WolfofWallStreet",1,878,2022-11-16T16:59:18.402283Z,2022-11-16T16:59:18.402354Z,0.299,neutral
356,20,877,1900610742.0,0.0,0.0,0.0,1.0,4.680323488489431e+17,retweeted,RT @hmvmanchester: Out on Monday: The Wolf Of Wall Street DVD £9.99 BLU-RAY / #HMV exclusive  £14.99 STEELBOOK £24.99 #WolfOfWallStreet htt…,1,877,2022-11-16T16:59:17.791619Z,2022-11-16T16:59:17.791664Z,0.255,neutral
355,19,876,2254839368.0,0.0,0.0,0.0,0.0,,,"We went to London to see the brilliant Jordan Belfort Live, Read about it here http://t.co/tjxMjBeo6B #wolfofwallstreet",1,876,2022-11-16T16:59:17.252907Z,2022-11-16T16:59:17.252958Z,0.28,neutral
354,18,875,2595871693.0,0.0,0.0,0.0,0.0,,,I LOVE this quote! #WolfofWallStreet http://t.co/bLlFlRpl36,1,875,2022-11-16T16:59:16.713233Z,2022-11-16T16:59:16.713268Z,0.25,neutral
353,17,874,329741748.0,0.0,0.0,1.0,0.0,4.836171806263501e+17,replied_to,@VishakanVJ LoL :D may be they can think son is at important study of life :-/ @ArunbuddyAP :P #WolfofWallStreet,1,874,2022-11-16T16:59:16.163805Z,2022-11-16T16:59:16.163860Z,0.306,neutral
352,16,873,88025238.0,0.0,0.0,0.0,0.0,,,Loving your profile pic @Kath_rynnn #peng #WolfofWallStreet 💊😂,1,873,2022-11-16T16:59:15.585823Z,2022-11-16T16:59:15.585875Z,0.252,neutral
351,15,872,466613456.0,0.0,0.0,0.0,0.0,,,How could I not? #Films #Wolfofwallstreet #DallasBuyersClub http://t.co/TGuvdnzWpx,1,872,2022-11-16T16:59:15.048088Z,2022-11-16T16:59:15.048182Z,0.292,neutral
350,14,871,173658109.0,0.0,0.0,0.0,0.0,,,🍋😂 love this film #wolfofwallstreet http://t.co/kuWwLq6RWV,1,871,2022-11-16T16:59:14.495053Z,2022-11-16T16:59:14.495088Z,0.281,neutral
349,13,870,138672870.0,0.0,0.0,0.0,0.0,,,"Whenever I watch #WolfofWallStreet , i think about #leonardodicaprio childish face for #oscars",1,870,2022-11-16T16:59:13.944568Z,2022-11-16T16:59:13.944603Z,0.247,neutral
348,12,869,1881172092.0,0.0,0.0,0.0,0.0,,,"""No I am not watching #WolfOfWallStreet...I didn't touch your golferaid ....yes I did get something… http://t.co/GnOQ8BkUrj",1,869,2022-11-16T16:59:13.404462Z,2022-11-16T16:59:13.404537Z,0.28,neutral
347,11,868,2572846532.0,0.0,0.0,0.0,0.0,,,"At Seaport:
""Oh, I forgot, you're a new trader. You still have a soul.""
#fragmentsofnyc #overheard #wallstreet #newyork #WolfofWallStreet",1,868,2022-11-16T16:59:12.846735Z,2022-11-16T16:59:12.846787Z,0.286,neutral
346,10,867,106734827.0,3.0,0.0,1.0,0.0,,,Let's see what all the fuss is about then #WolfofWallStreet,1,867,2022-11-16T16:59:12.292427Z,2022-11-16T16:59:12.292489Z,0.213,neutral
345,9,866,2624868647.0,0.0,0.0,0.0,0.0,,,Leo's assistant in #WolfofWallStreet is such a smoke show,1,866,2022-11-16T16:59:11.784395Z,2022-11-16T16:59:11.784445Z,0.218,positive
344,8,865,287427169.0,0.0,0.0,0.0,0.0,,,Added 4 more blu rays to the collection #310toYuma #IngloriousBasterds #Zodiac #WolfofWallStreet http://t.co/SUu6psyplU,1,865,2022-11-16T16:59:11.251470Z,2022-11-16T16:59:11.251504Z,0.21,positive
343,7,864,149997975.0,1.0,0.0,0.0,0.0,,,#WolfofWallstreet water scene http://t.co/hLCr5aME0q,1,864,2022-11-16T16:59:10.741702Z,2022-11-16T16:59:10.741733Z,0.277,positive
342,6,863,34609587.0,0.0,0.0,0.0,0.0,4.836235279127265e+17,replied_to,"@tmibugbee @thedailybeast Speaking of nihilism, where were you when #WolfofWallStreet needed covering? =D Appreciate your perspective!",1,863,2022-11-16T16:59:10.194197Z,2022-11-16T16:59:10.194253Z,0.265,positive
341,5,862,751282446.0,0.0,0.0,0.0,0.0,,,Friends don't let friends turn down. #WolfOfWallStreet yo y mi guarra de monte https://t.co/Z0cmXRQrW7,1,862,2022-11-16T16:59:09.649023Z,2022-11-16T16:59:09.649061Z,0.302,positive
340,4,861,182576746.0,0.0,0.0,0.0,1.0,,,Watching #WolfofWallStreet again for 3rd time this week! Love it so much! @LeoDiCaprio #fuckme http://t.co/4sepzIKtKR,1,861,2022-11-16T16:59:09.085060Z,2022-11-16T16:59:09.085098Z,0.311,positive
339,3,860,272532046.0,0.0,0.0,0.0,1.0,4.837438518706995e+17,retweeted,RT @Ipodcrazy14: Watching #WolfofWallStreet again for 3rd time this week! Love it so much! @LeoDiCaprio #fuckme http://t.co/4sepzIKtKR,1,860,2022-11-16T16:59:08.508325Z,2022-11-16T16:59:08.508358Z,0.318,positive
338,2,859,26514591.0,0.0,0.0,0.0,1.0,4.775747222389637e+17,retweeted,RT @JDCMovies: #WolfofWallStreet was fantastic. People called partying excessive but to me it just seemed like the reality. #biblethumpers …,1,859,2022-11-16T16:59:07.920501Z,2022-11-16T16:59:07.920539Z,0.284,negative
337,1,858,38590547.0,0.0,0.0,0.0,0.0,,,Spotted in Shibuya. #wolfofwallstreet http://t.co/uZEh2BzJVs,1,858,2022-11-16T16:59:07.365133Z,2022-11-16T16:59:07.365189Z,0.297,positive
336,0,857,608169489.0,0.0,0.0,2.0,0.0,,,Literally dumbest/worst movie on the planet #WolfofWallStreet,1,857,2022-11-16T16:59:06.795766Z,2022-11-16T16:59:06.795830Z,0.342,positive
335,27,856,292559433.0,0.0,0.0,0.0,0.0,,,Cerebral palsy phase!! Haha #WolfOfWallStreet,1,856,2022-11-16T16:59:06.179214Z,2022-11-16T16:59:06.179254Z,0.649,positive
334,26,855,1356513030.0,0.0,0.0,0.0,0.0,,,It's only been a few minutes of watching this movie #WolfOfWallStreet and I already love it.,1,855,2022-11-16T16:59:05.071025Z,2022-11-16T16:59:05.071077Z,0.248,negative
333,25,854,59085798.0,0.0,0.0,1.0,0.0,,,Sell me this pen #WolfofWallStreet,1,854,2022-11-16T16:59:04.511753Z,2022-11-16T16:59:04.511810Z,0.319,negative
332,24,853,391008604.0,0.0,0.0,0.0,0.0,,,'Everyone just wants to get rich.' #WolfOfWallStreet,1,853,2022-11-16T16:59:03.936269Z,2022-11-16T16:59:03.936301Z,0.211,positive
331,23,852,181619498.0,0.0,0.0,0.0,0.0,,,"If anyone is going to fuck my cousin it's going to be me... But out of respect.

#WolfOfWallStreet #BestFuckingMovie",1,852,2022-11-16T16:59:03.425650Z,2022-11-16T16:59:03.425693Z,0.152,
330,22,851,427455762.0,0.0,0.0,0.0,0.0,,,Just watched #WolfOfWallStreet great film!!!! I would recommend watching it!,1,851,2022-11-16T16:59:02.887511Z,2022-11-16T16:59:02.887563Z,0.254,positive
329,21,850,251087190.0,0.0,0.0,0.0,0.0,,,@LeoDiCaprio #WolfOfWallStreet incredible film. A must see!!,1,850,2022-11-16T16:59:02.345159Z,2022-11-16T16:59:02.345200Z,0.247,positive
328,20,849,917863308.0,0.0,0.0,0.0,0.0,,,Just finished watching #wolfofwallstreet great film and some superb performances but Jordan belfort went OTT lol,1,849,2022-11-16T16:59:01.821416Z,2022-11-16T16:59:01.821457Z,0.362,positive
327,19,848,391291400.0,0.0,0.0,0.0,0.0,,,Now time for #WolfOfWallStreet wit @Chellynch 🙌🙌,1,848,2022-11-16T16:59:01.180641Z,2022-11-16T16:59:01.180678Z,0.285,positive
326,18,847,261384029.0,1.0,0.0,0.0,0.0,,,I really need to watch #WolfOfWallStreet  these #fitnessmotivation #fitfam gigs have me like 😂😆😎💪,1,847,2022-11-16T16:59:00.628774Z,2022-11-16T16:59:00.628808Z,0.235,positive
325,17,846,211178564.0,0.0,0.0,0.0,0.0,,,#wolfofwallstreet #Scorsese brilliant   #sellmethatpen and #leonardo perfect! Top tip - watch it!,1,846,2022-11-16T16:59:00.090041Z,2022-11-16T16:59:00.090189Z,0.268,positive
324,16,845,302382246.0,1.0,0.0,0.0,0.0,,,Leonardo Dicaprio is literally saying my name right now 😍 #WolfOfWallStreet,1,845,2022-11-16T16:58:59.560653Z,2022-11-16T16:58:59.560688Z,0.271,positive
323,15,844,20809577.0,0.0,0.0,0.0,0.0,,,I love #WolfOfWallStreet,1,844,2022-11-16T16:58:59.012548Z,2022-11-16T16:58:59.012608Z,0.278,positive
322,14,843,272138826.0,0.0,0.0,0.0,0.0,,,"@JonahHill You were great in #MoneyBall but tonight I saw #WolfOfWallStreet. Holy shit, man. You got it. Great performance.",1,843,2022-11-16T16:58:58.478982Z,2022-11-16T16:58:58.479013Z,1.31,positive
321,13,842,243613039.0,0.0,0.0,0.0,0.0,,,Photo: Late night working😊👍 #beers #wolfofwallstreet #movie westphal #wsphl #cph #native #pyramid... http://t.co/o8ceOXp7qr,1,842,2022-11-16T16:58:56.894197Z,2022-11-16T16:58:56.894230Z,1.702,positive
320,12,841,348471567.0,0.0,0.0,0.0,0.0,,,"20 minutes into ""wolf of wall street"".... funniest but most f'd more I've seen! #roflcopter #WolfOfWallStreet",1,841,2022-11-16T16:58:54.905495Z,2022-11-16T16:58:54.905530Z,2.634,positive
319,11,840,335460554.0,0.0,0.0,0.0,0.0,,,Watching #WolfOfWallStreet #TheWolfOfWallStreet #amazing #leonardodicaprio #matthewmcconaughey #movie #movietweet #film #filmnight #DVD,1,840,2022-11-16T16:58:51.992129Z,2022-11-16T16:58:51.992166Z,2.052,positive
318,10,839,77904239.0,0.0,0.0,0.0,3.0,,,S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet,1,839,2022-11-16T16:58:49.676375Z,2022-11-16T16:58:49.676413Z,4.025,negative
