Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
453,11,1506,1594735213,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,989,2022-11-16T17:46:04.580116Z,2022-11-16T17:46:04.580116Z,0.565
452,10,1505,1234131539996401666,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,988,2022-11-16T17:46:02.477054Z,2022-11-16T17:46:02.477054Z,0.745
451,9,1504,156402015,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,987,2022-11-16T17:45:59.084010Z,2022-11-16T17:45:59.084010Z,0.742
450,8,1503,1301911918404186113,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,986,2022-11-16T17:45:56.927789Z,2022-11-16T17:45:56.927789Z,0.844
449,7,1502,1201210939653140480,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,985,2022-11-16T17:45:54.584021Z,2022-11-16T17:45:54.584021Z,0.832
448,6,1501,4300894515,0,0,0,335,1.4630244566962217e+18,retweeted,RT @JoNSFW1: Who wants to be a part of his world?👅 #ERIC #nsfw #diseny #thelittlemermaid #gaytoons #cartoon #comic #gay #disneyprince https…,Neutral,1,984,2022-11-16T17:45:49.100756Z,2022-11-16T17:45:49.100756Z,0.764
447,5,1500,1191435216272781313,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,983,2022-11-16T17:45:46.893217Z,2022-11-16T17:45:46.893217Z,0.501
446,4,1499,1438635217993011200,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,982,2022-11-16T17:45:44.930824Z,2022-11-16T17:45:44.930824Z,0.668
445,3,1498,978289941452152832,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,981,2022-11-16T17:45:42.916132Z,2022-11-16T17:45:42.916132Z,0.648
444,2,1497,1154564904663130112,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,980,2022-11-16T17:45:39.879827Z,2022-11-16T17:45:39.879827Z,0.857
443,1,1496,906589598,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,979,2022-11-16T17:45:37.590484Z,2022-11-16T17:45:37.590484Z,0.564
442,0,1495,1299373566048247809,0,0,0,1350,1.5201008263369275e+18,retweeted,"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…",Neutral,1,978,2022-11-16T17:45:35.605070Z,2022-11-16T17:45:35.605070Z,3.004
441,12,1494,1005835848569511937,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,977,2022-11-16T17:45:31.145195Z,2022-11-16T17:45:31.145195Z,0.502
440,11,1493,1113000902619623424,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,976,2022-11-16T17:45:29.270463Z,2022-11-16T17:45:29.270463Z,0.589
439,10,1492,2165153468,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,975,2022-11-16T17:45:27.272674Z,2022-11-16T17:45:27.272674Z,0.528
438,9,1491,787798928401895424,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,974,2022-11-16T17:45:25.259913Z,2022-11-16T17:45:25.259913Z,0.75
437,8,1490,304964009,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,973,2022-11-16T17:45:21.308233Z,2022-11-16T17:45:21.308233Z,0.74
436,7,1489,1284174583269134336,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,972,2022-11-16T17:45:19.136774Z,2022-11-16T17:45:19.136774Z,0.643
435,6,1488,1069778908319571969,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,971,2022-11-16T17:45:17.105139Z,2022-11-16T17:45:17.105139Z,0.753
434,5,1487,1182275106669654016,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,970,2022-11-16T17:45:14.895993Z,2022-11-16T17:45:14.895993Z,0.963
433,4,1486,1278117331248582656,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,969,2022-11-16T17:45:11.398957Z,2022-11-16T17:45:11.398957Z,2.038
432,3,1485,2272998002,0,0,0,112,1.5096227018702277e+18,retweeted,"RT @Ripushko: The young prince wants to find adventure!

In addition to work for today, I only had enough strength for the sketch ...
#gend…",Neutral,1,968,2022-11-16T17:45:07.949451Z,2022-11-16T17:45:07.949451Z,1.331
431,2,1484,1354407549047595013,0,0,0,112,1.5096227018702277e+18,retweeted,"RT @Ripushko: The young prince wants to find adventure!

In addition to work for today, I only had enough strength for the sketch ...
#gend…",Neutral,1,967,2022-11-16T17:45:05.128218Z,2022-11-16T17:45:05.128218Z,1.489
430,1,1483,4835301999,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,966,2022-11-16T17:45:02.268985Z,2022-11-16T17:45:02.268985Z,3.602
429,0,1482,2272998002,0,0,0,938,1.5095927138172068e+18,retweeted,"RT @s0s2: Feel the rhythm part 3🐠🕺

#thelittlemermaid #trashmaid #Mermaid #savetheplanet https://t.co/zZulbUoZt1",Neutral,1,965,2022-11-16T17:44:56.163417Z,2022-11-16T17:44:56.163417Z,7.325
428,12,1481,45096173,0,0,0,0,,,Finished packing. Pretty sure my luggage is easy to spot as mine. A @guess suitcase with a laters baby ( #fiftyshadesofgrey)  name tag and my carry on suitcase with a #thelittlemermaid  tag ❤️ https://t.co/qvRkarveGs,Neutral,1,964,2022-11-16T17:44:47.463176Z,2022-11-16T17:44:47.463176Z,2.726
427,11,1480,1269369336432558089,0,0,0,201,1.3472123061581537e+18,retweeted,"RT @0Ripushko: Mermaid penises - my favorite! 😏
#nsfw #genderbend #thelittlemermaid #femboys https://t.co/L5VpTbXRpb",Neutral,1,963,2022-11-16T17:44:43.023180Z,2022-11-16T17:44:43.023180Z,50.106
426,10,1479,1269369336432558089,0,0,0,92,1.3426018069884068e+18,retweeted,"RT @0Ripushko: 13-16 And the ending!) I hope you enjoyed it. Sorry, I had to wait so long for the ending, I did not have access to the page…",Neutral,1,962,2022-11-16T17:43:51.527560Z,2022-11-16T17:43:51.527560Z,2.091
425,9,1478,3421149079,2,0,0,0,,,We are ready for #TheLittleMermaid  @LindberghSchool ❤️🌊🧜‍♀️ https://t.co/6RX2U3pIGt,Neutral,1,961,2022-11-16T17:43:48.031698Z,2022-11-16T17:43:48.031698Z,2.164
424,8,1477,1485972600971055105,0,0,0,0,,,"2023 movies I must see: #Trolls3, #PawPatrol2, #TheLittleMermaid, #PowerRangers sequel, #SecretLifeofPets 3, etc",Positive,1,960,2022-11-16T17:43:44.678215Z,2022-11-16T17:43:44.678215Z,1.727
422,6,1475,287554822,1,0,0,0,,,"My favorite number❤️ @DisneyOnIce 
#Disney #DisneyonIce #TheLittleMermaid #UndertheSea https://t.co/asIf8q4X6J",Positive,1,958,2022-11-16T17:43:27.100481Z,2022-11-16T17:43:40.895430Z,4.314
423,7,1476,1450194486319935489,0,0,0,8,1.4980448034135368e+18,retweeted,"RT @DisTrackers: Heads up - BoxLunch exclusive Ariel with Eric Statue Moment releases in stores and online on Thursday!
.
#Ariel #TheLittle…",Neutral,1,959,2022-11-16T17:43:29.573058Z,2022-11-16T17:43:29.573058Z,1.03
421,5,1474,1444297123860819975,0,0,0,234,1.1908748633694577e+18,retweeted,RT @schizoid_art: Disney daddies. #Triton #Zeus #TheLittleMermaid #Hercules #DILF #Bara https://t.co/MybVpfofrb,Neutral,1,957,2022-11-16T17:43:24.750025Z,2022-11-16T17:43:24.750025Z,0.866
420,4,1473,787546010,0,0,0,1,1.4973027800835072e+18,retweeted,RT @BerkleyBearNews: The Little Mermaid: Melissa McCarthy Reacts To Getting Ursala Role Over Lizzo https://t.co/tHgfDJ9yDt #MelissaMcCarthy…,Neutral,1,956,2022-11-16T17:43:22.491690Z,2022-11-16T17:43:22.491690Z,1.009
419,3,1472,1006016137098752001,0,0,0,0,,,Was this as bad as the KH2-playing me thought it would be? #MovieMonday #TheLittleMermaid #Disney  https://t.co/cm9tCXYJqC,Neutral,1,955,2022-11-16T17:43:19.981177Z,2022-11-16T17:43:19.981177Z,0.843
418,2,1471,2701297158,0,0,0,0,,,Which of these stars would you love to see take on the role of Ursula in the live action remake of “The Little Mermaid”? - April #yql #TheLittleMermaid 🧜‍♀️,Neutral,1,954,2022-11-16T17:43:17.797573Z,2022-11-16T17:43:17.797573Z,6.298
417,1,1470,561897466,1,0,0,0,1.4984026289333494e+18,replied_to,@Intornoai50 #femalenude #nude #thelittlemermaid #fineartnude #fineart  One of my prints in auction https://t.co/tipXhntLzU https://t.co/J5jfnVP9eV,Neutral,1,953,2022-11-16T17:43:08.000587Z,2022-11-16T17:43:08.000587Z,27.431
416,0,1469,1192694065353105408,0,0,0,8,1.4980448034135368e+18,retweeted,"RT @DisTrackers: Heads up - BoxLunch exclusive Ariel with Eric Statue Moment releases in stores and online on Thursday!
.
#Ariel #TheLittle…",Neutral,1,952,2022-11-16T17:42:39.015081Z,2022-11-16T17:42:39.015081Z,0.789
415,12,1468,413355709,0,0,0,19,1.246174404507308e+18,retweeted,"RT @art_bymariss: “You’re the one, the one I’ve been looking for!”
.
.
Disney Reylo part 2🐠💖
.
.
#reylo #bensolo #reystarwars #reyloart #ad…",Neutral,1,951,2022-11-16T17:42:36.885184Z,2022-11-16T17:42:36.885184Z,1.288
414,11,1467,851411878886522880,1,0,0,1,1.4879836476091597e+18,quoted,"I would it say, I'm going to Isabela Madrigal and Ariel. 🌹🌸🧜‍♀️

#DisneyDreamDate #Ariel #IsabelaMadrigal #Encanto #TheLittleMermaid #ValentineMonth https://t.co/ToYzOtAPGJ https://t.co/tnsgAyFuLs",Neutral,1,950,2022-11-16T17:42:33.671790Z,2022-11-16T17:42:33.671790Z,1.259
413,10,1466,36139680,7,1,4,1,,,"🤣 This is Hilarious!!! 🤍🧜🏼‍♀️☃️ 
#MermaidMonday ❄️ #ArcticMermaid #Olaf ⛄️ #TheLittleMermaid #LuvIt https://t.co/QchUWPEAZ2",Neutral,1,949,2022-11-16T17:42:31.002185Z,2022-11-16T17:42:31.002185Z,0.613
412,9,1465,1447220767884816389,0,0,0,129,1.2645732103199007e+18,retweeted,"RT @juliaschlax_art: mermay 24: #treasure

Tidy and Ariel would be good friends.😋

Tidy (The little Trashmaid) is @s0s2's original characte…",Neutral,1,948,2022-11-16T17:42:29.003583Z,2022-11-16T17:42:29.003583Z,0.687
411,8,1464,708413257514663936,9,0,0,4,,,James A Garfield Musical Theatre is proud to present Disney's The Little Mermaid. Tickets will be available in March. Save the date and come support our theatre students! #1JAG #JAGArts #TheLittleMermaid #Musicals https://t.co/FVV0osGNPD,Neutral,1,947,2022-11-16T17:42:26.889798Z,2022-11-16T17:42:26.889798Z,0.699
409,6,1462,1349792279171538945,0,0,0,3063,1.411227076703654e+18,retweeted,"RT @seeu_cosplay: #TheLittleMermaid 
#Ariel
#DisneyPrincess 
🧜‍♀️ 

Out of the sea🐚🐟

Wish I could be❤️

Part of that world～ https://t.co/c…",Neutral,1,946,2022-11-16T17:42:23.257560Z,2022-11-16T17:42:23.257560Z,1.522
410,7,1463,26672927,0,0,0,0,,,"Random shot from a fun little photo shoot! Can't believe this was 6 years ago! 😱 Hoping to go to a convention or two this year, maybe next year, depending on if I feel up to it at the time. 🤷‍♀️ I do miss dressing up though! 🥰
#Ursula #TheLittleMermaid https://t.co/wAF26jFZo4",Neutral,1,945,2022-11-16T17:42:20.238291Z,2022-11-16T17:42:20.238291Z,3.536
408,5,1461,724407094770847744,0,0,0,4,1.4881962148687667e+18,retweeted,RT @MrLoganMusic: James A Garfield Musical Theatre is proud to present Disney's The Little Mermaid. Tickets will be available in March. Sav…,Neutral,1,944,2022-11-16T17:42:15.358323Z,2022-11-16T17:42:15.358323Z,0.628
407,4,1460,1452209317667553289,0,0,0,1563,1.3510835615379743e+18,retweeted,RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…,Neutral,1,943,2022-11-16T17:42:13.325036Z,2022-11-16T17:42:13.325036Z,0.809
406,3,1459,1283516462842470401,0,0,0,19,1.246174404507308e+18,retweeted,"RT @art_bymariss: “You’re the one, the one I’ve been looking for!”
.
.
Disney Reylo part 2🐠💖
.
.
#reylo #bensolo #reystarwars #reyloart #ad…",Neutral,1,942,2022-11-16T17:42:11.106888Z,2022-11-16T17:42:11.106888Z,1.063
405,2,1458,1188145800532111360,0,0,0,501,1.4471551643355177e+18,retweeted,"RT @Ripushko: Mermaid things...
👅🦈🌶️
#rule34fanart #thelittlemermaid #genderbend #nsfw https://t.co/ekI5EgljPV",Neutral,1,941,2022-11-16T17:42:08.608911Z,2022-11-16T17:42:08.608911Z,32.87
404,1,1457,1277605230365093888,2,0,0,0,,,"https://t.co/Lw5xrAr0aX
Game Name: Ariel The Rebirth Of Lovelorn
Game Company: babygamescom
#ergameonline #games  #gamer  #gaming  #game #ariel #thelittlemermaid #littlemermaid #disneyprincess #rebirth #darkknightrises #wonderwomen #redhood",Neutral,1,940,2022-11-16T17:41:34.263721Z,2022-11-16T17:41:34.263721Z,2.373
403,0,1456,1357737533749223427,1,0,2,0,,,Best Fantasy Movie (Round 1) *link for IMDB in the comments #UncleBoonmeeWhoCanRecallHisPastLives vs. #TheLittleMermaid,Neutral,1,939,2022-11-16T17:41:29.199392Z,2022-11-16T17:41:29.199392Z,1.968
402,12,1455,1217970494336589825,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,938,2022-11-16T17:41:25.770258Z,2022-11-16T17:41:25.770258Z,1.413
401,11,1454,1466436560014958592,0,0,0,0,,,#BTS with #HalleBailey for #TheLittleMermaid •swipe• #HHUCIT https://t.co/4sYVHyFr1l,Neutral,1,936,2022-11-16T17:41:02.699268Z,2022-11-16T17:41:22.345188Z,4.1209999999999996
400,10,1453,35669528,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,935,2022-11-16T17:41:00.411529Z,2022-11-16T17:41:00.411529Z,2.427
399,9,1452,91844430,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,934,2022-11-16T17:40:45.583224Z,2022-11-16T17:40:45.583224Z,0.803
398,8,1451,3434352915,0,0,0,3,1.46907336685858e+18,retweeted,RT @Costumed_Fiend: Screenshot redraw (sorta) from The Little Mermaid. Before BATB (1991) was my favorite this was the princess movie that…,Neutral,1,933,2022-11-16T17:40:42.382743Z,2022-11-16T17:40:42.382743Z,0.502
397,7,1450,3222397472,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,932,2022-11-16T17:40:40.351109Z,2022-11-16T17:40:40.351109Z,0.739
396,6,1449,1300891867907842048,0,0,0,1563,1.3510835615379743e+18,retweeted,RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…,Neutral,1,931,2022-11-16T17:40:38.173882Z,2022-11-16T17:40:38.173882Z,1.974
395,5,1448,1375312108074713088,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,930,2022-11-16T17:40:32.401945Z,2022-11-16T17:40:32.401945Z,1.054
394,4,1447,2205751706,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,929,2022-11-16T17:40:29.691677Z,2022-11-16T17:40:29.691677Z,0.577
393,3,1446,585865668,2,0,0,1,,,"You’re the one, the one that I’ve been looking for 🐚💕. . #DisneyWorld #thelittlemermaid https://t.co/Y7hNBGKKr7",Neutral,1,928,2022-11-16T17:40:27.744253Z,2022-11-16T17:40:27.744253Z,0.608
392,2,1445,694649595775684608,0,0,0,1,1.4769674805517883e+18,retweeted,"RT @mythaalmansoori: You’re the one, the one that I’ve been looking for 🐚💕. . #DisneyWorld #thelittlemermaid https://t.co/Y7hNBGKKr7",Neutral,1,927,2022-11-16T17:40:25.700893Z,2022-11-16T17:40:25.700893Z,1.303
391,1,1444,1338253952849154049,0,0,0,486,1.4715480482622382e+18,retweeted,"RT @Ripushko: How do you like this reverse? 
#genderbend + role reversal :&gt;

#thelittlemermaid #yaoiart #merMan https://t.co/64rnX8Zwc4",Neutral,1,926,2022-11-16T17:40:22.922483Z,2022-11-16T17:40:22.922483Z,0.86
390,0,1443,1003446691410989057,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…,Neutral,1,925,2022-11-16T17:40:20.367799Z,2022-11-16T17:40:20.367799Z,2.971
389,12,1442,2645347070,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,924,2022-11-16T17:40:15.881334Z,2022-11-16T17:40:15.881334Z,0.685
388,11,1441,1312881041506471942,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,923,2022-11-16T17:40:13.680015Z,2022-11-16T17:40:13.680015Z,1.056
387,10,1440,481667469,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,922,2022-11-16T17:40:10.124127Z,2022-11-16T17:40:10.124127Z,0.763
386,9,1439,1082097760843780096,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,921,2022-11-16T17:40:07.839055Z,2022-11-16T17:40:07.839055Z,0.519
385,8,1438,1375626646040891397,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,920,2022-11-16T17:40:05.937760Z,2022-11-16T17:40:05.937760Z,0.704
384,7,1437,1050450154447351808,1,0,0,0,1.4653885662724874e+18,replied_to,@gaiety_theatre @IrishTimes #YesGaietyPanto  #gaietypanto  #thelittlemermaid  - Let's go and support the Panto.. !,Neutral,1,919,2022-11-16T17:40:03.844340Z,2022-11-16T17:40:03.844340Z,1.42
383,6,1436,966257711292862466,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,918,2022-11-16T17:39:58.112252Z,2022-11-16T17:39:58.112252Z,0.981
382,5,1435,1429309340129939456,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,917,2022-11-16T17:39:54.589503Z,2022-11-16T17:39:54.589503Z,16.118
381,4,1434,884529331661402112,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,916,2022-11-16T17:39:35.656861Z,2022-11-16T17:39:35.656861Z,0.582
380,3,1433,1293747689621000192,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,915,2022-11-16T17:39:33.626690Z,2022-11-16T17:39:33.626690Z,0.669
379,2,1432,1055155568619540481,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,914,2022-11-16T17:39:31.533871Z,2022-11-16T17:39:31.533871Z,1.46
378,1,1431,1225881202017656837,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,913,2022-11-16T17:39:28.720338Z,2022-11-16T17:39:28.720338Z,1.302
377,0,1430,1027163077739855873,0,0,0,742,1.4657352645219205e+18,retweeted,"RT @Ripushko: We interrupted for a minute for the sweetness, and then it will be very 🥵🥵🥵!

Let's open the horny mode with 500 retweets!
Op…",Neutral,1,912,2022-11-16T17:39:20.432245Z,2022-11-16T17:39:20.432245Z,1.221
376,12,1429,1264397843743207424,0,0,0,190,1.2674029190008422e+18,retweeted,"RT @SandSsart: Redrawing of a scene from The Little Mermaid with Azul, Floyd and Jade (Twisted Wonderland) 🌊🐙

#digitalart #myart #fanart #…",Neutral,1,911,2022-11-16T17:39:17.833085Z,2022-11-16T17:39:17.833085Z,1.086
375,11,1428,984980822,0,0,0,4,1.4548697830533243e+18,retweeted,"RT @FathiaNkrumah: I’ve got gadgets and gizmos a-plenty! 😏🧜🏽‍♀️
#HappyHalloween #ArielCosplay #TheLittleMermaid https://t.co/tld4JREXBN",Neutral,1,910,2022-11-16T17:39:15.380741Z,2022-11-16T17:39:15.380741Z,2.395
374,10,1427,826695460148514816,4,0,0,0,,,"My boyfriend and I’s Halloween costumes! I was Ursula the sea witch, and he was a cosmic demon.  #costume #halloween2021 #ursula #TheLittleMermaid #seawitch #gaycostume #gaycouple #boyfriends https://t.co/0ZTiP3Xkck",Neutral,1,909,2022-11-16T17:38:20.267144Z,2022-11-16T17:38:20.267144Z,1.736
373,9,1426,1254829709587812352,0,0,0,49,1.454680378950652e+18,retweeted,RT @TheBrianMichael: We just trying to be part of your world 😉 😂 #halloween #TheLittleMermaid https://t.co/wdzTJwwWh7,Neutral,1,908,2022-11-16T17:38:17.039686Z,2022-11-16T17:38:17.039686Z,0.667
372,8,1425,3322930394,0,0,0,3,1.3972296932087767e+18,retweeted,"RT @Seedavemakeart: 181/365 1hr30mins. Giant mermaid filled with fury going to destroy divers! They are so FUCKED!! Enjoy!
 #art #digital #…",Neutral,1,907,2022-11-16T17:38:14.814411Z,2022-11-16T17:38:14.814411Z,0.645
371,7,1424,1277033343192715265,0,0,0,0,,,You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid #GiveMeYourVoiceAriel 🎤 @ Rocco’s WeHo https://t.co/OwNGThVmSl,Neutral,1,906,2022-11-16T17:38:12.714941Z,2022-11-16T17:38:12.714941Z,0.676
370,6,1423,15110879,2,0,0,2,,,"TRICK-OR-TRITON! 🧜‍♀️ Wishing you a mer-mazing Halloween from under the sea! 🐙 xoxo, Prince Deric (aka @DerekTaylorKent , Shariel, and Zabastian 👻🦀🎃

#HappyHalloween #Halloween #ThisisHalloween #Halloweekend #Mermaid #TheLittleMermaid #ItalianGreyhound #trickortreat https://t.co/gWe9dre5Os",Neutral,1,905,2022-11-16T17:38:09.591086Z,2022-11-16T17:38:09.591086Z,0.743
369,5,1422,1277033343192715265,11,0,1,1,,,You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid https://t.co/sXfEy00Gb8,Neutral,1,904,2022-11-16T17:38:06.756800Z,2022-11-16T17:38:06.756800Z,1.662
368,4,1421,978700413628186624,0,0,0,1,1.4549030288472883e+18,retweeted,RT @IAmRafaelH: You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid https://t.co/sXfEy00Gb8,Neutral,1,903,2022-11-16T17:38:03.697096Z,2022-11-16T17:38:03.697096Z,1.239
