Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
107	3	1233898967680847875	1165083558161145857	0	0	0	14	1.2338988347590492e+18	retweeted	RT @leewagnerart: A more historically inspired #Ariel in her town dress from #thelittlemermaid. I will be at #eccc2020 with my friend @mind…	0.0035	0.441	0.5554
108	4	1233898877570338816	2691923438	0	0	0	14	1.2338988347590492e+18	retweeted	RT @leewagnerart: A more historically inspired #Ariel in her town dress from #thelittlemermaid. I will be at #eccc2020 with my friend @mind…	0.0035	0.441	0.5554
109	5	1233898834759049217	2776905450	80	0	2	14			"A more historically inspired #Ariel in her town dress from #thelittlemermaid. I will be at #eccc2020 with my friend @mindyleedoodles, table B12 #commissionsopen early for the con

#1890s #Gibsongirl #mermaid #art #artistsoftwitter #disney #fanart #victorianfashion #dinglehopper https://t.co/wMvt8WWHln"	0.0044	0.3407	0.6549
110	6	1233893191822315527	2616413978	0	0	0	258	1.2328538087635476e+18	retweeted	"RT @DisneyTVANews: New Amazing @Disney Artwork featuring old and new members of @WaltDisneyCo!

#Frozen #TheSimpsons #Avatar #Deadpool #Duc…"	0.0015	0.0566	0.9419
111	7	1233883011743133696	1233778163123130369	0	0	0	253	1.2312189551480955e+18	retweeted	"RT @NeoArtCoRe: Babe in the shell 💗
We all know why we’re here. Welcome brothers !!

ลูกไม้น้อยๆ ย่อมหล่นไม่ไกลต้น
lingerie / cast off &gt;&gt; h…"	0.0043	0.0988	0.897
112	8	1233874348877860864	932452965507403777	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
113	9	1233861414197940229	812428753787703296	0	0	0	258	1.2328538087635476e+18	retweeted	"RT @DisneyTVANews: New Amazing @Disney Artwork featuring old and new members of @WaltDisneyCo!

#Frozen #TheSimpsons #Avatar #Deadpool #Duc…"	0.0015	0.0566	0.9419
114	10	1233861254877343746	240456441	0	0	0	0			Watching #thelittlemermaid on @disneyplus right now with little kids at my job!!!	0.0047	0.2583	0.737
115	11	1233860303105949698	170752286	78	0	5	1			Prejudging is over and now I can twirl my way around C2E2! #cosplay #thelittlemermaid https://t.co/8M0KiScEPn	0.0107	0.2104	0.7789
116	12	1233857234934865920	1328591972	0	0	0	0			"Can't beat taking your bra off and getting in your comfy's 😍 | Ariel PJ Set £10 

#paydayspecial #payday #comfy #comfypjs #pjs #thelittlemermaid #ariel #arielpjs #womenstyle #womenclothing #nightwear #lingerieshop… https://t.co/yRr3eLRqoz"	0.0035	0.1122	0.8843
117	0	1245133084753899520	1241847565961871369	4	0	0	0			"A redraw I recently did!  
The first drawing was for a friend back in 2017 and I saw it the other day when he posted it and was a tad horrified at the proportions 😂😂 thanks for looking! 

#thelittlemermaid #disney #artistsontwitter https://t.co/8qebFFu6mq"	0.0395	0.4707	0.4898
118	1	1245123860212654082	4715862924	0	0	0	1	1.245122852321452e+18	retweeted	RT @TheDisneyStudi0: Miniature of prince Eric’s castle from #thelittlemermaid at  #lepaysdescontesdefées . #disneylandparis #disney #dlp #f…	0.0077	0.9186	0.0736
119	2	1245122852321452032	1100737961136656384	2	0	0	1			Miniature of prince Eric’s castle from #thelittlemermaid at  #lepaysdescontesdefées . #disneylandparis #disney #dlp #fantasyland #storybooklandcanalboats #caseyjrcircustrain #miniature #princeericscastle #ocean… https://t.co/azBAceQIgk	0.0062	0.8655	0.1283
120	3	1245122387059912713	1209465602613612544	0	0	0	3	1.2451179719131955e+18	retweeted	"RT @WhackInk: #Ursula from #TheLittleMermaid #pinup #doodle
#disney #fanart  :) https://t.co/82fE1QXlry"	0.0048	0.3667	0.6285
121	4	1245118935252361216	9207102	0	0	0	3	1.2451179719131955e+18	retweeted	"RT @WhackInk: #Ursula from #TheLittleMermaid #pinup #doodle
#disney #fanart  :) https://t.co/82fE1QXlry"	0.0048	0.3667	0.6285
122	5	1245117971913195520	3815662114	11	0	1	3			"#Ursula from #TheLittleMermaid #pinup #doodle
#disney #fanart  :) https://t.co/82fE1QXlry"	0.0054	0.3735	0.6211
123	6	1245116672639369218	1158521032174723072	0	0	0	25386	1.1465643454106214e+18	retweeted	RT @halleberry: In case you needed a reminder... Halles get it DONE. Congratulations @chloexhalle on this amazing opportunity, we can’t wai…	0.0023	0.0135	0.9842
124	7	1245116572685021184	21445154	3	0	1	0			"Today:

- breakfast
- shower
- FaceTime with my cousins 
- lunch 
- nap time 
- watched #TheLittleMermaid on #DisneyPlus ❤️
- watched #Outlander 💔
- drawing 
- dinner 
- watched #HarryPotter
- in bed 
- reading on fanfiction"	0.0207	0.6361	0.3432
125	8	1245102535305805825	455096559	4	0	0	0			I'm introducing a new idea to the channel. Inspired by #DragRace I thought it would be fun to Read old Movies to FILTH. From plot holes to creative choices that haven't aged well - It's all in good humour. First up is the beloved #thelittlemermaid -https://t.co/itejq82ImJ Enjoy x https://t.co/Wz3xZS4VKo	0.0055	0.0688	0.9257
126	9	1245095770723934209	404127685	0	0	0	169	1.2239882166230712e+18	retweeted	"RT @davidalojaya: Painting this cute scene from The Little Mermaid when Ariel trying to force Ursula to sign the contract
#disney #TheLittl…"	0.0139	0.6588	0.3274
127	10	1245095444377743361	2823580585	0	0	0	689	1.223621080511738e+18	retweeted	"RT @davidalojaya: Ok so imagine this situation where you are a peasant mermaid. Which one do you side, the King or the Prince? 👀
#TheLittle…"	0.0311	0.9271	0.0418
128	11	1245087009762205696	766764105491329024	0	0	0	0			"Our theme for April is Disney’s The Little Mermaid 🧜‍♀️ 
#disney #disneySubscription #theLittleMermaid https://t.co/kojkhjZQaL"	0.0016	0.1464	0.852
129	12	1245062563362193408	415056495	0	0	0	1	1.2450604883267748e+18	retweeted	"RT @Lottieeee: Songs to wash your hands to: Part 13. 

I laughed every time 😂🙈

#washyourhands #washyourhandschallenge #covid19 #covid_19 #…"	0.0331	0.326	0.641
130	0	1256002885336412166	915259778368262144	0	0	0	1	1.2560005874196808e+18	retweeted	RT @laughing_place: #TheLittleMermaid is the next #shopDisneyMovieTime watch party feature. Join the fun tonight at 5pm PT: https://t.co/MB…	0.0017	0.1876	0.8108
131	1	1256000599512023041	277293858	0	0	0	6	1.2559940996117176e+18	retweeted	"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"	0.0017	0.1525	0.8458
132	2	1256000587419680773	36251026	10	0	0	1			#TheLittleMermaid is the next #shopDisneyMovieTime watch party feature. Join the fun tonight at 5pm PT: https://t.co/MBl0ExkKmA https://t.co/ZBx3Bdig4R	0.0015	0.1152	0.8833
133	3	1255996690475122688	988372758051553282	0	0	0	6	1.2559940996117176e+18	retweeted	"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"	0.0017	0.1525	0.8458
134	4	1255996488574001152	1349228455	0	0	0	11	1.25577090197658e+18	retweeted	RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW	0.0202	0.7861	0.1937
135	5	1255995119725150209	54935632	0	0	0	6	1.2559940996117176e+18	retweeted	"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"	0.0017	0.1525	0.8458
136	6	1255994099611717644	14228245	8	1	1	6			"Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid #DisneyMovieNight

https://t.co/GX06BLfSQc https://t.co/vzdQtcXG8q"	0.0022	0.133	0.8649
137	7	1255991120930144262	38171002	0	1	0	0			Did you know #TheLittleMermaid's Ursula is based on drag queen legend Divine? #lgbt https://t.co/ubCewd0BmR https://t.co/G4Zi4So7Rn	0.0049	0.7993	0.1957
138	8	1255980773817176065	995682895472877568	0	0	0	0	1.2555720886996623e+18	replied_to	"https://t.co/33XMqsmmDk
The fight war is here of this episode on Extravagant Warfare! Join in to see which side villian vs hero will prevail the most?

Enjoy the mighty episode!
#WWE2K19 #Extravagant #Gaming #Cartoons #dccomics #TheLittleMermaid #JusticeLeague #Ursula #Maxima https://t.co/TbR3HjoJ4Y"	0.0053	0.2473	0.7474
139	9	1255978299089719299	3401542041	0	0	0	11	1.25577090197658e+18	retweeted	RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW	0.0202	0.7861	0.1937
140	10	1255977829411557378	24290529	0	0	0	3	1.2559542446554317e+18	retweeted	RT @thisisinsider: Add a live-action #Hercules to the mix! From #TheLittleMermaid to #RobinHood, here's the updated list of Disney remakes…	0.0041	0.7539	0.242
141	11	1255977388334333952	97612148	0	0	1	0			Yall keepin ya fins inside still? Hope so. @chloexhalle we ready ☝🏾🔱🌊 #PoorUnfortunateSouls #TheLittleMermaid https://t.co/uwEEWTGWi1	0.04	0.5119	0.4481
142	12	1255974172309753863	2702119311	0	0	0	11	1.25577090197658e+18	retweeted	RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW	0.0202	0.7861	0.1937
143	0	1267239111548600325	61267115	0	0	0	0			On Friday May 29th, Colleen crushed it with a seafood meal in honor of #thelittlemermaid. #COVID2019 #covid15 #quarantinelife #quarantine15 #covidquarantine #prouddad disneyplus #disneyplus @ Stoughton, Massachusetts https://t.co/dT03PyGsow	0.0377	0.6284	0.3339
144	1	1267227500570165251	2690896417	0	0	0	4	1.267115028160942e+18	retweeted	"RT @indecisive_blob: Art I made for #mermay2020 🧜‍♀️🧜🧜‍♂️🐚🌊

#mermay #calamaria #cuphead #ariel #thelittlemermaid #queennee #castleswimmer…"	0.0113	0.8108	0.1779
145	2	1267215583541637123	30519377	0	0	0	2	1.2672154998946775e+18	retweeted	RT @jessicaelalouf: Ariel for the last day of #mermay! 🧜🏻‍♀️ #mermay2020 #mermaychallenge #TheLittleMermaid #disney https://t.co/2OUOopEfCY	0.0043	0.5295	0.4662
146	3	1267215567829774343	1665249344	0	0	0	2	1.2672154998946775e+18	retweeted	RT @jessicaelalouf: Ariel for the last day of #mermay! 🧜🏻‍♀️ #mermay2020 #mermaychallenge #TheLittleMermaid #disney https://t.co/2OUOopEfCY	0.0043	0.5295	0.4662
147	4	1267215499894677509	961112255470415872	7	0	2	2			Ariel for the last day of #mermay! 🧜🏻‍♀️ #mermay2020 #mermaychallenge #TheLittleMermaid #disney https://t.co/2OUOopEfCY	0.0039	0.4321	0.5641
148	5	1267200592436494337	816740860935229453	6	0	0	0			Ariel #Disney #anime #Animes #AnimeMemes #AnimeArt #TheLittleMermaid #DomingoDeGanarSeguidores #ilustracion #illustration #Illustrator #illustrationart #illustrationartists #illustrations #illustrators #drawing #dibujo #desenho #dessin #design #art #disneyprincess #shoujo https://t.co/zcMaX0st3Q	0.0088	0.8114	0.1798
149	6	1267199073490173953	713960246180462592	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
150	7	1267195046983544832	4783444382	0	0	0	53	1.26706332655249e+18	retweeted	RT @Luiz_Fernando_J: After British government’s approval of the new feature film industry guidelines in the end of this week, Productions l…	0.0067	0.8878	0.1054
151	8	1267194799645495299	1204545680695595008	0	0	0	48	1.26712349516877e+18	retweeted	"RT @ComicBook: #FantasticBeasts3 and #TheLittleMermaid can restart production as early as July.
https://t.co/HErUMBavto https://t.co/DuXDCZ…"	0.0034	0.5162	0.4804
152	9	1267193448932823041	758162696793710592	0	0	0	48	1.26712349516877e+18	retweeted	"RT @ComicBook: #FantasticBeasts3 and #TheLittleMermaid can restart production as early as July.
https://t.co/HErUMBavto https://t.co/DuXDCZ…"	0.0034	0.5162	0.4804
153	10	1267193417823641602	1054476532813627392	0	0	0	48	1.26712349516877e+18	retweeted	"RT @ComicBook: #FantasticBeasts3 and #TheLittleMermaid can restart production as early as July.
https://t.co/HErUMBavto https://t.co/DuXDCZ…"	0.0034	0.5162	0.4804
154	11	1267193344784060417	1704543960	0	0	0	48	1.26712349516877e+18	retweeted	"RT @ComicBook: #FantasticBeasts3 and #TheLittleMermaid can restart production as early as July.
https://t.co/HErUMBavto https://t.co/DuXDCZ…"	0.0034	0.5162	0.4804
155	12	1267191973221466113	141378935	0	0	0	53	1.26706332655249e+18	retweeted	RT @Luiz_Fernando_J: After British government’s approval of the new feature film industry guidelines in the end of this week, Productions l…	0.0067	0.8878	0.1054
156	0	1278113700059189254	964432808637743104	0	0	0	0			The only news I needed ❤❤❤ #thelittlemermaid https://t.co/YbrIuNOp5c	0.0021	0.0085	0.9894
157	1	1278109599023931393	1270513808734408704	0	0	0	5	1.2779349718904832e+18	retweeted	"RT @mndcha: Part of your world 🧜‍♀️
#TheLittleMermaid #DisneyFanart #acrylicpainting https://t.co/u3nYfEmD7B"	0.0105	0.7292	0.2603
158	2	1278109534859427842	1270513808734408704	0	0	0	2	1.2779746906910515e+18	retweeted	"RT @MuseumANothing: Arte - Alex Pick
#thelittlemermaid #lasirenita #disney #tritondaughters #princesasdisney #disneyprincesses #ariel #art…"	0.007	0.817	0.176
159	3	1278106717335805954	161779197	0	0	0	0			"@Starbucks barista: Has anyone ever told you that you look like Ariel from The Little Mermaid?

Me: my whole life 

#yup #iwanttobewherethecoffeeis #thelittlemermaid https://t.co/CrPHwFvuAL"	0.0401	0.565	0.3949
160	4	1278077532877832192	14515117	0	0	0	7	1.1987547966872986e+18	retweeted	RT @LitDigi: THREAD: The interesting similarities and differences between Hans Christian Andersen and his most famous character, the Little…	0.0058	0.8007	0.1935
161	5	1278072123307831297	1269050030041767938	0	0	0	1	1.2776472821423557e+18	retweeted	RT @VinnyBeau: Exciting day at @charmedaroma . Our 3rd Disney candle has launched today, Disney Princess necklace collection. https://t.co/…	0.001	0.0165	0.9825
162	6	1278071978830725120	1269050030041767938	0	0	0	1	1.277750785372115e+18	retweeted	RT @JJSponge120: Commission for Zaceyshark1200 (https://t.co/GzigplQV9v): A remake of a scene from Disney’s The Little Mermaid, replacing A…	0.0111	0.9176	0.0713
163	7	1278071824765595650	1269050030041767938	0	0	0	5	1.2779349718904832e+18	retweeted	"RT @mndcha: Part of your world 🧜‍♀️
#TheLittleMermaid #DisneyFanart #acrylicpainting https://t.co/u3nYfEmD7B"	0.0105	0.7292	0.2603
164	8	1278071791366389761	1269050030041767938	0	0	0	2	1.2779746906910515e+18	retweeted	"RT @MuseumANothing: Arte - Alex Pick
#thelittlemermaid #lasirenita #disney #tritondaughters #princesasdisney #disneyprincesses #ariel #art…"	0.007	0.817	0.176
165	9	1278070399176245253	1269050030041767938	0	0	0	0			Look at this... 👀 https://t.co/ZCV1Gpkr02 #thelittlemermaid #Mermaid #disneyfanart #disneyprincess	0.0048	0.4715	0.5237
166	10	1278070098276876290	1269050030041767938	0	0	0	0			Look at this... 👀 https://t.co/9jx16GGZOk #thelittlemermaid #disneyfanart #DisneyPrincess #mermaid	0.0049	0.4235	0.5715
167	11	1278069691483897856	1269050030041767938	0	0	0	0			Look at this... 👀 https://t.co/qqH4pNitBd #thelittlemermaid #mermaid #disneyfanart #DisneyPrincess	0.0048	0.4052	0.59
168	12	1278069464022556672	1269050030041767938	0	0	0	0			Look at this... 👀 https://t.co/7RT8x9FkdE #disneyfanart #disneyprincess #thelittlemermaid	0.0041	0.3905	0.6055
169	0	1289342385965629440	4715862924	0	0	0	1	1.289341965406843e+18	retweeted	"RT @msflemgunner: Watching The Little Mermaid Live! It’s a really nice blend of original movie and live action. ❤️

#thelittlemermaidlive #…"	0.0019	0.0133	0.9847
170	1	1289341965406842880	333069951	1	0	0	1			"Watching The Little Mermaid Live! It’s a really nice blend of original movie and live action. ❤️

#thelittlemermaidlive #thelittlemermaid #disney #love #happy #fridaynight #mommadaughtertime @ Uvalde, Texas https://t.co/X6mwQYdNBF"	0.0019	0.01	0.9882
171	2	1289338862175584256	2573810534	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
172	3	1289336296591126528	1087681676719915008	0	0	0	1	1.2893361717098824e+18	retweeted	RT @iscoredtickets: The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 6:3…	0.0029	0.7913	0.2057
173	4	1289330326100013056	1242248011092279296	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
174	5	1289326228449587200	1087681676719915008	0	0	0	1	1.289326102549164e+18	retweeted	RT @iscoredtickets: The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 10:…	0.003	0.7879	0.2091
175	6	1289326102549164037	16330858	0	0	0	1			The Little Mermaid: Thursday, Jul 23rd @ Palace Theatre Manchester Manchester, NH Tickets: $50 - $75 Show starts at 10:00 am #TheLittleMermaid https://t.co/xcTZ1OOBVU	0.0029	0.7625	0.2346
176	7	1289320450443677697	1240657794791071745	1	0	0	0			"@Kat_McNamara as Ariel♥️
#FrayFriday #FanArtFriday #ShadowhuntersLegacy #thelittlemermaid https://t.co/qLnScrfxWE"	0.0047	0.4387	0.5566
177	8	1289303178513653760	1272465439508115458	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
178	9	1289297378923618304	3320227739	0	0	0	0			Just watched the little mermaid and remembered why I love diving. It really is a whole another world full of mysteries and beauty. Also the film encouraged me to learn about other cultures, thrive for adventures and face my fears head first. #childhooddreams #thelittlemermaid	0.0034	0.0171	0.9795
179	10	1289294216749895683	906615390645579776	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
180	11	1289294204313538560	1276147906345607175	0	0	0	6	1.289263337784488e+18	retweeted	"RT @InsideTheMagic: Voice Work Begins for Live-Action ‘The Little Mermaid’ -- https://t.co/447amsi76h

#thelittlemermaid #disneymovies #dis…"	0.0035	0.8317	0.1648
181	12	1289293673298104320	16519658	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
182	0	1300577356952662016	1266419484253777920	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
183	1	1300566667580276738	1074734360832679937	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
184	2	1300532657718255618	995487791877361665	0	0	0	0			My video froZe and not good quality sorry #disney #duet #thelittlemermaid  #smule watch on my #youtube x https://t.co/f3VupMhquB	0.8204	0.1626	0.017
185	3	1300529467845156865	23872782	1	0	0	0			I cannot wait for this. @chloexhalle has already won our hearts and Halle as Ariel will only expand it. 💞 #TheLittleMermaid https://t.co/OBbHyBFgoz	0.002	0.0065	0.9915
186	4	1300528420758011904	2765062504	0	0	0	0			"I'm not much of a ring person, however as soon as i saw this I just had to get it! Its so pretty! Makes me think of #TheLittleMermaid 😍

#jewellery #mermaid #ring #sparkles #silver #pearllookalike #gifted https://t.co/YtbGfcZbjs"	0.0056	0.029	0.9654
187	5	1300524459229507584	291464583	1	0	0	2			My review of The Little Mermaid Live! #Disney #TheLittleMermaid https://t.co/U9jyYWyaOI	0.0022	0.1915	0.8063
188	6	1300516254382526466	1297873843936210944	2	0	0	0			URSULA IN DISNEY’S ANIMATED THE LITTLE MERMAID IS TRITON’S SISTER I KNEW IT!!!!! I FUCKING KNEW IT !!!!! #Ariel #thelittlemermaid https://t.co/HJGmM4mOmD	0.0452	0.2766	0.6782
189	7	1300513367988338692	909525336152403968	0	0	0	1	1.3004290764238684e+18	retweeted	"RT @TheFandomentals: Kara makes a case for why the internet's obsession with criticizing #Ariel from Disney's #thelittlemermaid as a ""bad e…"	0.456	0.5265	0.0174
190	8	1300510888475074560	1238263988216946688	0	0	0	0			"Here’s Ariel from The Little Mermaid!
If you like my artwork be sure to follow!
#art #artwork #artistontwittter #Watercolor #watercolorpainting #disney #disneyart #disneyfanart #Disneyland #DisneyWorld #Ariel #TheLittleMermaid #mermaids #ocean #sea #water https://t.co/XJETMzwh2l"	0.004	0.1641	0.8319
191	9	1300506200904171533	1615663003	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
192	10	1300477089112420352	1232244544961335296	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
193	11	1300475775963942913	868501122083766272	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
194	12	1300474945646944256	1234895695024291841	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0081	0.627	0.365
195	0	1311452696378048512	60407664	0	0	0	54	1.3113411620081377e+18	retweeted	"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"	0.0138	0.6243	0.3618
196	1	1311452514521354241	326304369	0	0	0	54	1.3113411620081377e+18	retweeted	"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"	0.0138	0.6243	0.3618
197	2	1311451848965058560	21041745	0	0	0	54	1.3113411620081377e+18	retweeted	"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"	0.0138	0.6243	0.3618
198	3	1311449239051014153	442008399	0	0	0	138	1.147267630786646e+18	retweeted	"RT @Lunar_Lament: 「 What they don't understand, they condemn
What they can't comprehend must meet its end 」
 
MERMAID • @jerboafairy
Shibar…"	0.3436	0.6387	0.0177
199	4	1311447210354040832	1282678658054774785	0	0	0	1959	1.3039655105231258e+18	retweeted	"RT @Ripushko: My favorite X)) 
#GenderSwap #TheLittleMermaid #ariel #nsfwart #femboy https://t.co/K62lM3riV6"	0.0046	0.0881	0.9072
200	5	1311446958494691328	1019664767068368896	0	0	0	16	1.3109520329085215e+18	retweeted	"RT @DisneyMusicEmp: The seaweed is always greener in somebody else's lake 🎶

Venture ""Under The Sea"" with the 30th anniversary edition of t…"	0.0102	0.536	0.4538
201	6	1311446707394109440	1282678658054774785	0	0	0	354	1.307000118487507e+18	retweeted	"RT @Ripushko: #nsfwart #nsfw #GenderSwap #thelittlemermaid #Atlantis 
😏😏😏
I'm thinking about which fandom to make another selection ...
May…"	0.0778	0.8824	0.0397
202	7	1311446455119351809	1282678658054774785	0	0	0	140	1.308130909770711e+18	retweeted	"RT @Ripushko: Combined something strange X)
#GenderSwap #thelittlemermaid https://t.co/Rc00nqDSPh"	0.0729	0.8969	0.0302
203	8	1311444767423770624	3039901011	0	0	0	54	1.3113411620081377e+18	retweeted	"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"	0.0138	0.6243	0.3618
204	9	1311443268098568198	1108919260481499141	0	0	0	2	1.311419209407066e+18	retweeted	RT @Esmemocha: I got to finish it🖌🌊Really fun and challenging. #SixFanarts #SixFanartsChallenge #blackartist #under10kgang #ArtistOnTwitter…	0.0025	0.0377	0.9598
205	10	1311430497327816704	2960973567	0	0	0	4	1.3113163979900475e+18	retweeted	RT @ZombiePumpkins: I know a little magic, and I use it on behalf of the poor unfortunate souls. In pain, in need. They come flocking to my…	0.1848	0.5265	0.2888
206	11	1311427268288405511	546107776	0	0	0	5	1.3105188422638428e+18	retweeted	"RT @ArtMaena: Hey! I draw a disney character again : Ursula when she was a child ^^
#ursula #disneyvillain #disney #drawing #sketch #thelit…"	0.0039	0.2862	0.7099
207	12	1311424938482585600	540410144	0	0	0	80	1.3106529853499963e+18	retweeted	RT @UpAnd_Comin: Before and After 📸🧜🏽‍♀️#thelittlemermaid https://t.co/cPnPEmTo5p	0.0069	0.9485	0.0446
208	0	1322685756201144320	1284286117236355074	0	0	0	0			Me and Ash this halloween! She loved being Ariel. #ursula #thelittlemermaid #ariel #disney https://t.co/hbybOpUp2Z	0.0015	0.0213	0.9772
209	1	1322685443733860355	20016269	0	0	0	0			"Keep singing... 🐚 🎶 
.
.
#ursula #makeup @disney @disneyvillains #thelittlemermaid #dragqueen #poorunfortunatesouls #happyhalloween #villainmakeup @ East Nashville, Tennessee https://t.co/uh1lIWoa4p"	0.0068	0.1889	0.8042
210	2	1322676966462382086	2207963000	0	0	0	6	1.3225000599137362e+18	retweeted	"RT @CarlosGRomoDraw: 🎃 HAPPY HALLOWEEN 🎃
.
🔴 Instagram: https://t.co/MjUTdMKFIo
🔴 Shop: https://t.co/uLhbGS3afs
.
.
#halloween #aurora #sle…"	0.0033	0.1015	0.8952
211	3	1322671718180245506	356229029	5	0	0	0	1.3226561415040614e+18	replied_to	Charlee is playing the part. #thelittlemermaid https://t.co/LwNYmm42QI	0.0078	0.7669	0.2253
212	4	1322657744726323200	3055481330	0	0	0	9	1.3226294144175514e+18	retweeted	RT @RDCountry: Wait until the end, you HAVE to see the picture!! 😍 No surprise that @Lauren_Alaina's favorite #Halloween costume EVER was A…	0.003	0.0242	0.9729
213	5	1322657380077838341	77811613	0	0	0	4	1.322596491526054e+18	retweeted	"RT @mermanjonas: #Inktober2020 day 31

 HallAriel and Flounder 🧜‍♀️🐠

#inktober #ink #inking #draw #drawing #illustration #myart #myartwork…"	0.0176	0.8556	0.1268
214	6	1322653690726174720	52831002	0	0	0	0			Happy Halloween!!! #TheLittleMermaid https://t.co/iliJG2hgrl	0.0019	0.0126	0.9854
