Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive
145	24	10333295962.0	14452404.0	0.0	0.0	0.0	0.0			can't wait to see 'inception'. whoa! #inception	0.0013	0.0119	0.9869
146	25	10332289550.0	23510238.0	0.0	0.0	0.0	0.0			Nolan Explains What To Expect From #Batman3, #Inception And The New #Superman | io9.com http://viigo.im/2IS5	0.004	0.9079	0.0881
147	26	10326654778.0	47257521.0	0.0	0.0	0.0	0.0			RT @io9: Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0044	0.8986	0.097
148	27	10326430265.0	60745555.0	0.0	0.0	0.0	0.0			Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman - batman 3!!!!	0.0041	0.6786	0.3173
149	28	10324597622.0	60745555.0	0.0	0.0	0.0	0.0			Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0049	0.9066	0.0885
150	29	10324311464.0	84309031.0	0.0	0.0	0.0	4.0	10324250029.0	retweeted	RT @io9: Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0044	0.8986	0.097
151	30	10324295966.0	54449164.0	0.0	0.0	0.0	4.0	10324250029.0	retweeted	RT @io9: Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0044	0.8986	0.097
152	31	10324265021.0	20476318.0	0.0	0.0	0.0	4.0	10324250029.0	retweeted	RT @io9: Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0044	0.8986	0.097
153	32	10324250029.0	13215132.0	1.0	0.0	0.0	4.0			Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman	0.0049	0.9066	0.0885
154	33	10314870554.0	14124830.0	0.0	0.0	0.0	0.0			#Inception has me stoked! I love and trust Chris Nolan, and Leo and gained my utmost respect with his last few movies, it'll be incredible!	0.003	0.0087	0.9883
155	34	10300906778.0	23510238.0	0.0	0.0	0.0	0.0			RT @GeekTyrant: #INCEPTION Plot Details and Running Time Confirmed http://su.pr/1RUfQL	0.0053	0.9447	0.05
156	35	10293171667.0	24967795.0	0.0	0.0	0.0	0.0			I think #Inception might be the best movie coming out this summer, and I'm pumped Nolan is capping off his Batman Trilogy	0.0028	0.0102	0.987
157	0	13151894988.0	23716632.0	0.0	0.0	0.0	0.0			#inception #FTW RT @RiskyBizBlog Flixster bonus: Top 10 most anticipated movies of the summer http://bit.ly/bhRQ60	0.0029	0.3983	0.5988
158	1	13137627458.0	33484270.0	0.0	0.0	0.0	0.0			this is the trailer http://www.youtube.com/watch?v=RSyQ3K0xnYg #inception	0.0104	0.9263	0.0633
159	2	13137379577.0	33484270.0	0.0	0.0	0.0	0.0			http://bit.ly/july16th2010 see?? see?? this is more reason not to miss (will be) one of this year's best #inception	0.0046	0.0201	0.9754
160	3	13115599069.0	77685550.0	0.0	0.0	0.0	0.0			Never recreate from memory, always imagine new things. #inception	0.0461	0.6378	0.3161
161	4	13108246461.0	40926968.0	0.0	0.0	0.0	0.0			#OMFG! #WOW! #Inception´s Poster! I Wanna See It NOW! #DiCaprio #ChristopherNolan #TheDarkKnight #Warner #fb  http://twitpic.com/1jjf7s	0.0021	0.0237	0.9742
162	5	13096944741.0	18572249.0	0.0	0.0	0.0	0.0			I can't wait to see #Anightmareonelmstreet and #Inception, my love for Freddy, and for Leo!2 of my anticipated films in the next few months!	0.0016	0.0083	0.9901
163	6	13088410788.0	18237661.0	0.0	0.0	0.0	0.0			Den werd ich mir auch ansehen. RT @aht_blog Great Poster for Christopher Nolan’s Inception http://ahtlink.de/4we #inception	0.0018	0.0459	0.9522
164	7	13083954651.0	15118223.0	0.0	0.0	0.0	0.0			Great Poster for Christopher Nolan’s Inception http://ahtlink.de/4we #inception	0.0018	0.0173	0.9809
165	8	13079471146.0	14769611.0	0.0	0.0	0.0	0.0	13079323545.0	replied_to	@terrychoong Just wait and see... #Inception is gonna be the movie of the year	0.003	0.0501	0.947
166	9	13064843559.0	136304297.0	0.0	0.0	0.0	0.0			http://tinyurl.com/38rr5l5 the new poster of #Inception... cant wait for july 16th...	0.0014	0.0098	0.9888
167	10	13059166679.0	96402175.0	0.0	0.0	0.0	0.0			A new poster for Christopher Nolan's #Inception film is released! Check it out here! The new trailer will be with... http://bit.ly/arJe4W	0.0022	0.3189	0.6789
168	11	13053038132.0	19110400.0	0.0	0.0	0.0	0.0			#INCEPTION Hong Kong Placeholder site is live! http://www.inception.com.hk	0.0032	0.7972	0.1996
169	12	13048867102.0	23510238.0	0.0	0.0	0.0	0.0			New Poster: Christopher Nolan's #Inception - http://b2l.me/rtdt3 (via @slashfilm)	0.0038	0.8255	0.1707
170	13	13048855893.0	23510238.0	0.0	0.0	0.0	0.0			#INCEPTION New Poster Shows Tiny Characters Posing | via @RamasScreen http://bit.ly/cuH2gc	0.0039	0.8771	0.119
171	14	13037879846.0	20575228.0	0.0	0.0	0.0	0.0			New Poster: Christopher Nolan’s #Inception http://bit.ly/dl94cW	0.0045	0.8376	0.158
172	15	13037107163.0	20559338.0	0.0	0.0	0.0	0.0			New Inception Poster Revealed via Mind Crime #movies #inception #christophernolan #leonardodicaprio http://bit.ly/c9BPSf	0.0046	0.9046	0.0908
173	16	13028386294.0	19563250.0	0.0	0.0	0.0	0.0			Why yes, I did see another #inception trailer at the cinema today, and I did almost make a mess in my pants like everyother time i see it!	0.1336	0.2029	0.6635
174	17	13000392179.0	34219990.0	0.0	0.0	0.0	0.0			Summer of 2010 via @WearetheMovies. From #IronMan2 to #Shrek4 to #Inception, all there. http://goo.gl/TY89	0.003	0.7842	0.2127
175	18	12953571988.0	19655813.0	0.0	0.0	0.0	0.0			Viral campaign for #Inception kicks off with Nolan's video http://ow.ly/1DJuA	0.004	0.7716	0.2244
176	19	12944695690.0	28535855.0	0.0	0.0	0.0	0.0			can't wait for #Inception : the new Nolan movie !	0.0015	0.0076	0.991
177	20	12931533695.0	20969291.0	0.0	0.0	0.0	0.0			Damn! feels like #Inception is taking ages to come.and Damn! I don't think it is a worldwide release in July. Come to India to IMAX will u!	0.8236	0.1448	0.0316
178	21	12916577168.0	15842499.0	0.0	0.0	0.0	0.0			#Inception teaser promo: http://www.latinoreview.com/news/nolan-s-inception-research-video-9828	0.0049	0.9188	0.0762
179	22	12907248553.0	53005936.0	0.0	0.0	0.0	0.0			New Film Release: Inception http://tinyurl.com/33bx6re #inception #christophernolan	0.0044	0.8962	0.0995
180	23	12894438147.0	43576976.0	0.0	0.0	0.0	0.0			Is Inception the New Matrix? http://bit.ly/9ZWLNy  #Inception	0.0059	0.9365	0.0576
181	24	12796920138.0	96885393.0	0.0	0.0	0.0	0.0			Your mind. #inception	0.0678	0.8359	0.0963
182	25	12782345455.0	95853211.0	0.0	0.0	0.0	0.0			RT @pizzeriapanucci: Chris Nolan Dream Research inception viral video discoverd. #movies #inception http://bit.ly/9dUQER	0.007	0.9071	0.0859
183	26	12780553900.0	96885393.0	0.0	0.0	0.0	0.0			Chris Nolan Dream Research inception viral video discoverd.  #movies #inception http://bit.ly/9dUQER	0.0062	0.8178	0.176
184	27	12763556034.0	59257796.0	0.0	0.0	0.0	0.0			Summer 2010 Movie Guide #IronMan2 #ToyStory3 #ShrekForeverAfter #Salt #RobinHood #Inception #Knight&Day & more -... http://bit.ly/bQR1q2	0.0046	0.8893	0.1061
185	28	12763555218.0	20965304.0	0.0	0.0	0.0	0.0			Summer 2010 Movie Guide #IronMan2 #ToyStory3 #ShrekForeverAfter #Salt #RobinHood #Inception #Knight&Day & more - WSJ.com http://ow.ly/1Czdf	0.0057	0.9024	0.0919
186	29	12763554772.0	59257796.0	0.0	0.0	0.0	0.0			Summer 2010 Movie Guide #IronMan2 #ToyStory3 #ShrekForeverAfter #Salt #RobinHood #Inception #Knight&Day & more - WSJ.com http://ow.ly/1Czde	0.0057	0.9024	0.0919
187	30	12763553844.0	94160365.0	0.0	0.0	0.0	0.0			Summer 2010 Movie Guide #IronMan2 #ToyStory3 #ShrekForeverAfter #Salt #RobinHood #Inception #Knight&Day & more - WSJ.com http://ow.ly/1Czdd	0.0057	0.9024	0.0919
188	31	12763553470.0	20965140.0	0.0	0.0	0.0	0.0			Summer 2010 Movie Guide #IronMan2 #ToyStory3 #ShrekForeverAfter #Salt #RobinHood #Inception #Knight&Day & more - WSJ.com http://ow.ly/1CzbI	0.0057	0.9024	0.0919
189	32	12729705508.0	23510238.0	0.0	0.0	0.0	0.0			RT @RamasScreen: #INCEPTION New Photo, Dream Researcher Video, New Trailer Attached To IRON MAN 2 http://su.pr/2CFkXp	0.0042	0.9139	0.0819
190	33	12716620707.0	10976002.0	2.0	0.0	0.0	0.0			OMG. OMFG. http://bit.ly/cUiyvN. Talk about Viral videos! Phew! #inception	0.0046	0.0429	0.9525
191	34	12676490918.0	50444709.0	0.0	0.0	0.0	0.0			Random thought of the day: How am I going to handle Leo & JGL in the same movie? I mean seriously. SO amped for #Inception	0.0159	0.2051	0.779
192	35	12653939425.0	45329993.0	0.0	0.0	0.0	0.0			#Inception - Four New Promo Pics http://goo.gl/fb/k0sMV #thriller #promotionalphotos #action	0.0054	0.8787	0.116
193	0	15136571093.0	22369981.0	0.0	0.0	0.0	0.0			Loving the new #Inception trailer on the TV in the UK!!! Can't wait to see it!	0.0017	0.0064	0.992
194	1	15133819033.0	30908953.0	0.0	0.0	0.0	0.0			#INCEPTION trailer- looks good.	0.0022	0.0138	0.984
195	2	15133800096.0	20404344.0	0.0	0.0	0.0	0.0			Argh, I don't WANT to like a film with Leo C in it! #inception (except What's Eating Gilbert Grape, twas awesome!)	0.7392	0.1745	0.0863
196	3	15133793712.0	126413300.0	0.0	0.0	0.0	0.0			Woooooowwwww, am so gonna go and see THAT movie!! #Inception.	0.0032	0.0132	0.9836
197	4	15133781954.0	81324131.0	0.0	0.0	0.0	0.0			i wanna see #Inception	0.0162	0.4805	0.5033
198	5	15133777823.0	19469059.0	0.0	0.0	0.0	0.0			I don't quite get what #Inception is about?	0.6462	0.3439	0.0099
199	6	15129702118.0	54875108.0	0.0	0.0	0.0	0.0			Manchmal sind Trailer besser als ganze Filme #PrinceofPersia #Inception	0.0176	0.8602	0.1223
200	7	15118497088.0	20883812.0	0.0	0.0	0.0	0.0			#Inception is the next big film I'm shotgunning to see with @FendiLacroix	0.0048	0.2075	0.7877
201	8	15109276036.0	39271861.0	0.0	0.0	0.0	0.0	15109133903.0	replied_to	@homosoup Have you seen the trailer for #Inception? Christopher Nolan's new movie. It gives me savage Batman withdrawl lol	0.0183	0.2589	0.7228
202	9	15105163691.0	30547877.0	0.0	0.0	0.0	0.0			just saw the trailer for #Inception and I REALLY want to see it!!!	0.0021	0.0147	0.9832
203	10	15094697424.0	43569956.0	0.0	0.0	0.0	0.0			To my mind, the only possibility of a good movie this #Hollywood #summer is #inception. #ChristopherNolan don't fail us now.	0.048	0.2136	0.7384
204	11	15083785157.0	13174192.0	0.0	0.0	0.0	0.0			Don't go to more than 2-3 movies (at the cheap theater no less) per year, but the flick #Inception seems to be relevant to my interests.	0.0142	0.4315	0.5543
205	12	15078255269.0	43993080.0	0.0	0.0	0.0	0.0			I.Cannot.Wait.!!!!! Leo's next film looks amazing! #Inception http://www.youtube.com/watch?v=Fph5x6fIYBU&feature=player_embedded#!	0.0023	0.0064	0.9913
206	13	15068746265.0	112968952.0	0.0	0.0	0.0	0.0	15068045988.0	replied_to	@ChristinaCoffin that will change with #Inception.	0.1336	0.8179	0.0485
207	14	15067643188.0	19388286.0	0.0	0.0	0.0	0.0			Only just seen #Inception movie trailer, looks shit hot. Nolan back with a big bang again!	0.0623	0.1273	0.8104
208	15	15063921361.0	74150037.0	0.0	0.0	0.0	0.0			I wanna see #inception so badly!	0.0668	0.1533	0.7799
209	16	15053171092.0	37908788.0	0.0	0.0	0.0	0.0			Can't wait to see #Inception	0.0016	0.0148	0.9836
210	17	15048044360.0	39271861.0	1.0	0.0	0.0	0.0			Captain's Log: #Inception has a great cast and Nolan's imagination appears to be at full force. I hope he does another Batman after!!!	0.0033	0.0148	0.9819
211	18	15047998202.0	39271861.0	0.0	0.0	0.0	0.0			Captain's Log: The thing that gets me most excited about #Inception is that, like #ThePrestige before it. It's not generating a ton of buzz	0.03	0.1966	0.7734
212	19	15047873573.0	39271861.0	0.0	0.0	0.0	0.0			Captain's Log: #Inception looks like it's going to be so so good. I am ready for another cinematic force by Christopher Nolan.	0.0023	0.0096	0.9882
213	20	15036082370.0	44183173.0	0.0	0.0	0.0	0.0			"""Scott Pilgrim vs. the World,"" ""#Machete,"" ""#Inception"" and other #films to look forward to in 2010 http://bit.ly/cM68Up"	0.0037	0.5663	0.4301
214	21	15012550718.0	33590603.0	0.0	0.0	0.0	0.0	15012482418.0	replied_to	@ilovedeluscious I'm looking forward to another Ellen Page movie, myself :P #Inception	0.0012	0.0192	0.9796
215	22	15012482418.0	21947847.0	0.0	0.0	0.0	0.0			Looks interesting! And it comes out on my bday :) RT @BurrowsGirl: Oh goody, a new Leonardo DiCaprio to look forward to :) #Inception	0.0012	0.0076	0.9912
216	23	15012362944.0	16138868.0	0.0	0.0	0.0	0.0	15012293305.0	replied_to	@BurrowsGirl Looks like a good movie. Though I'm sure you'd enjoy it for different reasons than I would ;) #inception	0.0033	0.0158	0.9809
217	24	15010609620.0	103672986.0	0.0	0.0	0.0	0.0			Who's excited about Christopher Nolan's Inception? #Inception	0.0014	0.0522	0.9463
218	25	15010585329.0	23265773.0	0.0	0.0	0.0	0.0			Ok I wana go 2 da movies 2 see #Inception also!	0.0036	0.1641	0.8323
219	26	15010553170.0	28128615.0	0.0	0.0	0.0	0.0			That movie looks to weird. Like it seems like you need to think a lot. I don't like that. #Inception	0.919	0.0739	0.0071
220	27	14996477060.0	40187775.0	0.0	0.0	0.0	0.0			#Inception looks like a pretty sweet movie.. Kinda matrix-looking!	0.0032	0.0127	0.9841
221	28	14974874530.0	116779896.0	0.0	0.0	0.0	0.0			Going thru the new film trailers, want to watch #TheAdjustmentBureau, #TheExpendables, #Super8, #Inception, #TheSorcerersApprentice.	0.012	0.7029	0.2851
222	29	14969525353.0	116779896.0	0.0	0.0	0.0	0.0			Awesome trailer for #Inception http://imdb.to/a8VarG superb	0.0027	0.0089	0.9885
223	30	14957741601.0	68587322.0	0.0	0.0	0.0	0.0	14957507450.0	replied_to	@EarthyBohemian HELL YESS leonardo dicaprio and joseph gordan levitt #inception	0.0029	0.0705	0.9266
224	31	14946267924.0	18545297.0	0.0	0.0	0.0	0.0	14944762695.0	replied_to	@NICHELLEMURDOCK its not so much Leonardos film as it is Christopher Nolans.  But it looks fire.  #inception	0.0246	0.1518	0.8236
225	32	14944899216.0	25136174.0	0.0	0.0	0.0	0.0	14942517533.0	replied_to	@hitRECordJoe I can't wait to #Inception, it's gonna be the best movie of this year for sure!!! #ChristopherNolan is a GOD!	0.0025	0.0061	0.9914
226	33	14944660657.0	18859285.0	0.0	0.0	0.0	0.0			#inception look raw as shit, but I'm tired of seein leonardo play these paranoid, tweaker ass roles	0.939	0.055	0.006
227	34	14944610227.0	78075144.0	0.0	0.0	0.0	0.0			#Inception look like its gonna be a good movie	0.0019	0.0189	0.9792
228	35	14926756515.0	20026791.0	0.0	0.0	0.0	0.0			Something like a God Damn Boss: http://digs.by/9izhYa #Inception	0.3426	0.4893	0.1682
229	0	17450522403.0	46594644.0	0.0	0.0	0.0	0.0			I want to see #Inception, as well....and I will def see #Eclipse, eventually. Preferably when I won't risk being trampled by Twi-hards.	0.055	0.3704	0.5746
230	1	17450273601.0	69488598.0	0.0	0.0	0.0	0.0			I'll definitely go out & see both #Deathly #Hallows and #Last #Airbender as soon as they hit the theaters. Oh, and #Salt and #Inception too!	0.0031	0.0795	0.9174
231	2	17450267043.0	19885641.0	0.0	0.0	0.0	0.0			@Banger_  its a bwuuuuuuuuung #inception	0.0469	0.8287	0.1244
232	3	17447780152.0	19373106.0	0.0	0.0	0.0	1.0			Your mind is the scene of the crime... http://www.mind-crime.com #INCEPTION	0.4979	0.4787	0.0235
233	4	17446107409.0	22821175.0	1.0	0.0	0.0	2.0			#INCEPTION TV Spot #8.  See it in #IMAX July 16th... http://imax.ly/9vu0Uh	0.0025	0.7178	0.2797
234	5	17445004942.0	6670012.0	0.0	0.0	0.0	0.0			Also, #Inception also looks crazy! http://tinyurl.com/ycm6w7t	0.0184	0.1405	0.8411
235	6	17444508928.0	115714987.0	0.0	0.0	0.0	0.0			#rulesincollege no drugs or alcoholic beverages on campus. Look out for that #inception mixtape coming soon	0.018	0.7372	0.2448
236	7	17444441440.0	91022984.0	0.0	0.0	0.0	0.0			#INCEPTION!!!! i wanna see it :D	0.0015	0.0172	0.9813
237	8	17444391949.0	22506911.0	0.0	0.0	0.0	0.0			"""You mustn't be afraid to dream a little bigger, darling."" #Inception #Iwanttoseeit #like now"	0.0073	0.1493	0.8434
238	9	17444178421.0	18056995.0	0.0	0.0	0.0	0.0			21 tickets for me and my bros to attend the midnight IMAX showing of Inception? Booked. Two more weeks to wait? Ugh. #Inception	0.0431	0.3843	0.5727
239	10	17443918104.0	24629139.0	0.0	0.0	0.0	0.0			I can't wait to see #Inception on July 16th!!! @ChristopheNolan	0.0014	0.0072	0.9914
240	11	17443902206.0	18843940.0	1.0	0.0	0.0	0.0	17443005960.0	replied_to	@Giannis1 A new #Inception feature will hit the site later today! Til then, check out this vid w/ Nolan and DiCaprio  - http://bit.ly/c7ocHN	0.0017	0.44	0.5583
241	12	17443766453.0	15578553.0	0.0	0.0	0.0	0.0			Haven't seen #toystory3 yet or #eclipse. Avoided #satc2. Slow movie season I guess but I can't WAIT for Chris Nolan's #INCEPTION.	0.2254	0.3356	0.4391
242	13	17443742203.0	158097290.0	0.0	0.0	0.0	0.0			#Inception at BFI Imax, I mean to say/tweet. :D	0.0026	0.2053	0.7921
243	14	17443005960.0	25136174.0	0.0	0.0	0.0	0.0			@MakingOf Please no more #Twilight, #Eclipse, whatever news... Crap films for teenage girls. Better say something about Nolan's #Inception.	0.9311	0.0636	0.0053
244	15	17442661671.0	16723423.0	0.0	0.0	0.0	0.0	17442508606.0	replied_to	@Oture some of these movies have been disappointing. #Inception looks like a good one.	0.7427	0.1905	0.0667
245	16	17441674022.0	14364093.0	0.0	0.0	0.0	0.0			This movie will be epic - http://bit.ly/9ZFLtS #inception #brainf**k	0.007	0.0467	0.9464
246	17	17441394202.0	59535906.0	0.0	0.0	0.0	0.0			Lunch break pick up for more late night reading material. http://yfrog.com/izgzyj http://yfrog.com/6z9ibj #ASC #parisreview #Inception	0.0029	0.8342	0.163
247	18	17441383143.0	85605967.0	0.0	0.0	0.0	0.0			RT @NolanFans The Nolan Fans #INCEPTION Sweepstakes starts now! http://www.nolanfans.com/sweepstakes	0.0036	0.6907	0.3057
248	19	17441074294.0	85605967.0	0.0	0.0	0.0	0.0			#HeathLedger: RT @nytimes Film: #ChristopherNolan, the Man Behind the Dreamscape http://nyti.ms/cOqXfi #Batman #TheDarkKnight #Inception	0.0054	0.9461	0.0485
249	20	17440553945.0	22076313.0	0.0	0.0	0.0	0.0			Sooooo I'm ready for Inception to come out already! Haven't been this excited for a movie in a while! #inception	0.0023	0.0077	0.9901
250	21	17439605352.0	73199783.0	0.0	0.0	0.0	0.0			New blog post: Be the First to See Inception at Special Midnight Screenings on Thursday, July 15th at Cin... http://bit.ly/bm4khg #inception	0.0028	0.728	0.2692
251	22	17437739268.0	119582945.0	0.0	0.0	0.0	0.0			"Just listened to the soundtrack for #INCEPTION Hans Zimmer has done a great job. Can't wait for July 16th!
Listen --&gt; http://amzn.to/bDrxaN"	0.0018	0.0106	0.9875
252	23	17437418585.0	46738775.0	0.0	0.0	0.0	0.0			@marlisekarlin http://youtu.be/66TuSJo4dZM #inception :) subconciouss security Mr. Di Caprio is specified in :)	0.0045	0.2434	0.7521
253	24	17437285622.0	19563250.0	0.0	0.0	0.0	0.0			I really want to book my IMAX #Inception ticket :(	0.6556	0.3035	0.0409
254	25	17436821537.0	85605967.0	0.0	0.0	0.0	0.0			RT @IMAX #INCEPTION TV Spot #7 http://imax.ly/c56swk #IMAX	0.0052	0.9338	0.061
255	26	17436787578.0	85605967.0	0.0	0.0	0.0	1.0	17436577131.0	retweeted	RT @IMAX: #INCEPTION TV Spot #7 http://imax.ly/c56swk  #IMAX	0.0048	0.9334	0.0619
256	27	17436597491.0	24006016.0	0.0	0.0	0.0	0.0			RT @IMAX #INCEPTION TV Spot #7 http://imax.ly/c56swk  #IMAX	0.0048	0.9334	0.0619
257	28	17436577131.0	22821175.0	0.0	0.0	0.0	1.0			#INCEPTION TV Spot #7 http://imax.ly/c56swk  #IMAX	0.0036	0.8641	0.1323
258	29	17436534798.0	16359066.0	0.0	0.0	0.0	0.0	17435595321.0	replied_to	@jambox #inception is 100% my movie of the summer!	0.0021	0.0177	0.9801
259	30	17434057885.0	26820828.0	0.0	0.0	0.0	0.0			Watched #INCEPTION today, totally going to steal the kissing line @hitRECordJoe delivers.  Good stuff!	0.0025	0.0094	0.9881
260	31	17433377964.0	14576844.0	0.0	0.0	0.0	0.0			#Inception Video Feature on Sci-Fi Talk at http://ow.ly/25aDh Could be best SF of summer and possibly the year so far.	0.0015	0.0276	0.9709
261	32	17433281760.0	20939105.0	0.0	0.0	0.0	0.0			Early reviews of The Last Airbender are sounding like epic fart.  Will anything save this summer?   #INCEPTION can't come out fast enough	0.3521	0.3534	0.2945
262	33	17433117027.0	29294309.0	0.0	0.0	0.0	0.0			If only the analogies on the GRE were as easy as this one! RT @emujica: Tweens:#Twilight :: Eddie:#Inception. Can. Not. Wait.	0.0152	0.1436	0.8413
263	34	17431447585.0	160889703.0	0.0	0.0	0.0	1.0	17429692843.0	retweeted	RT @WBPicturesCan: #INCEPTION star @leodicaprio talks about dreams, stunts and the incredible moving sets http://ow.ly/25lHe	0.0018	0.1365	0.8617
264	35	17431080780.0	54161233.0	0.0	0.0	0.0	0.0			RT @WBPicturesCan: #INCEPTION star @leodicaprio talks about dreams, stunts and the incredible moving sets http://ow.ly/25lHe	0.0018	0.1365	0.8617
265	0	20026685912.0	51348744.0	0.0	0.0	0.0	0.0			He's not in game shape anymore #majorleague RT @bruce_arthur: Oh my God, that was Tom Berenger. #inception	0.5434	0.386	0.0706
266	1	20026678007.0	22071822.0	0.0	0.0	0.0	0.0			Going 2 c #Inception with the girls tonite, very exited!!! We havn't hung out in a while & I've heard nothing but good things!!!	0.0019	0.0093	0.9888
267	2	20026675689.0	14157781.0	0.0	0.0	0.0	0.0			Wow, what a trip! #inception	0.0061	0.026	0.9679
268	3	20026583061.0	87973493.0	0.0	0.0	0.0	0.0			RT @everydana: i wanna watch #inception again.	0.0082	0.357	0.6348
269	4	20026548876.0	38591130.0	0.0	0.0	0.0	0.0			Finally saw #Inception...mindblowing.	0.0133	0.0859	0.9008
270	5	20026545452.0	32797486.0	0.0	0.0	0.0	0.0			#Inception: One of two best movies I have EVER seen. Walk out of theater stunned. Very thought provoking. Relatable because we all dream. A+	0.0054	0.0123	0.9823
271	6	20026541995.0	148959345.0	0.0	0.0	0.0	0.0			@andreportos ; ) #inception was fantastic. View this insane chick http://bit.ly/omgcrazygirl?=mjaw omg	0.0039	0.013	0.9831
272	7	20026511553.0	45934681.0	0.0	0.0	0.0	0.0			I just saw #Inception, or did I?	0.0136	0.9048	0.0816
273	8	20026506447.0	24358128.0	0.0	0.0	0.0	0.0			ILY RT @hitRECordJoe: If you haven't seen #Inception don't click this link.  If you have... RT @tempestadycalma: http://twitpic.com/26k9ub	0.0305	0.8836	0.0859
274	9	20026481826.0	70257214.0	0.0	0.0	0.0	0.0			Sooo 5mins into #Inception and im soooo confused	0.8029	0.1873	0.0099
275	10	20026470042.0	141337362.0	0.0	0.0	0.0	0.0			Got my serious movie in last night (#inception), now tonight is the comedy night.... #dinnerforshmucks	0.2	0.5068	0.2932
276	11	20026466986.0	38963966.0	0.0	0.0	0.0	1.0	19836062066.0	retweeted	RT @YaronKaver: Now that’s it’s so successful, I kind of regret making Christopher Nolan believe the idea for #Inception was his.	0.5443	0.3461	0.1095
277	12	20026466349.0	21696123.0	0.0	0.0	0.0	0.0			Guess it was worth it, huh??  #inception #awesome RT @bruce_arthur: Oh my God, that was Tom Berenger. #inception	0.0038	0.0256	0.9707
278	13	20026459741.0	48606560.0	0.0	0.0	0.0	0.0			Jamaican Cinemas luuuu cho bumbo. How dem nah go show #inception on teusday...shot dem	0.6409	0.3414	0.0177
279	14	20026420211.0	34327429.0	0.0	0.0	0.0	0.0			Totally Agree. Also, hope the accident didn't hurt too much! RT @daveweigel Inception? I Joseph Gordon-Loved it! @hitRECordJoe #Inception	0.0099	0.0532	0.9368
280	15	20026418484.0	6078952.0	0.0	0.0	0.0	0.0			"The deception of real-world ""Inception"" http://links.assetize.com/links/af6e1b (Yara con los spoilers) #Inception"	0.4394	0.5397	0.0209
281	16	20026417803.0	35813891.0	0.0	0.0	0.0	0.0			Movie tonight with steve and cleary, I'm already expecting #salt to not be as amazing as #inception, but I love me some angelina!	0.167	0.2218	0.6112
282	17	20026400473.0	130742840.0	0.0	0.0	0.0	0.0			Gonna take everyones advice and go see #inception	0.0432	0.7726	0.1842
283	18	20026379437.0	35932578.0	0.0	0.0	0.0	0.0			#Inception was the BEST movie of 2010 . maybe the best movie PERIOD . I seen it 3 times . Payed qood money but it was worth every penny =)	0.0047	0.0099	0.9854
284	19	20026358022.0	50118733.0	0.0	0.0	0.0	0.0			Watched #Inception last night. Awesome movie.	0.0032	0.0103	0.9865
285	20	20026354111.0	59754528.0	0.0	0.0	0.0	0.0			#inception round 2. Ding. Ding. Braaahhhhmmmm	0.0737	0.745	0.1813
286	21	20026314350.0	160762881.0	0.0	0.0	0.0	0.0			I wanna see #inception still	0.0707	0.6902	0.2391
287	22	20026262493.0	148959345.0	0.0	0.0	0.0	0.0			@EKGirl1 hehe #inception was decent. View this insane chick http://bit.ly/omgcrazygirl?=mti0 omg	0.0404	0.1721	0.7875
288	23	20026246910.0	25471496.0	0.0	0.0	0.0	0.0			Or, as his character was named, The Chilling Vision of Things to Come. RT @bruce_arthur: Oh my God, that was Tom Berenger. #inception	0.0564	0.4422	0.5013
289	24	20026212300.0	20254387.0	0.0	0.0	0.0	0.0			@txhickman What did you think of #inception	0.0269	0.9423	0.0308
290	25	20026201819.0	24610373.0	0.0	0.0	0.0	0.0			Is Going To See #Inception With The Family And Some Buddies! Let's See If @iharryshum Was Right And It's MINDBLOWING! :O	0.0023	0.0584	0.9393
291	26	20026182329.0	86002394.0	0.0	0.0	0.0	1.0			Oh my God, that was Tom Berenger. #inception	0.2433	0.3727	0.384
292	27	20026165974.0	89902777.0	0.0	0.0	0.0	0.0			Gonna keep Inception a TT. Great movie, though the end was predictable haha. I'm gonna take a nap and try to create my dream. #inception	0.0059	0.0324	0.9617
293	28	20026009859.0	61648157.0	0.0	0.0	0.0	0.0			#Inception was beyond amazing. Leonardo DiCaprio is so hott (; lmfao. and Joseph Gordin - Levitt was too&lt;3 Best movie ive seen in awhile.	0.0038	0.0063	0.9899
294	29	20026003294.0	129653335.0	0.0	0.0	0.0	0.0			On a date with my sexeh hubs, getting ready to watch #Inception	0.0052	0.5816	0.4131
295	30	20025991540.0	148959345.0	0.0	0.0	0.0	0.0			@Xocrates I really liked #inception {to be honest.	0.0026	0.0305	0.9669
296	31	20025986914.0	128548734.0	0.0	0.0	0.0	0.0			I am watching Inception #Inception http://bit.ly/9393a3	0.003	0.7635	0.2334
