,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text,sentiment,annotator,annotation_id,created_at,updated_at,lead_time
113,377,4,898,93451123.0,0.0,0.0,0.0,0.0,,,"""Dreams feel real while we're in them. It's only when we wake up that we realize something was actually strange"" #Inception Night everyone.",neutral,1,911,2022-11-17T15:13:50.674950Z,2022-11-17T15:13:50.674950Z,1.337
114,90,18,611,60938272.0,0.0,0.0,0.0,0.0,,,your mind is the scene of the crime http://www.youtube.com/watch?v=S3XzUYd6nrU this one's gonna be huge #inception,positive,1,624,2022-11-17T14:55:54.084092Z,2022-11-17T14:55:55.210905Z,2.508
115,198,5,719,19469059.0,0.0,0.0,0.0,0.0,,,I don't quite get what #Inception is about?,neutral,1,732,2022-11-17T15:03:13.555379Z,2022-11-17T15:03:13.555379Z,1.309
116,38,2,559,24084951.0,0.0,0.0,0.0,0.0,,,"Plus, what could go wrong with Christopher Nolan and Leo DiCaprio teaming up?!? #Inception",positive,1,572,2022-11-17T14:52:44.229639Z,2022-11-17T14:52:44.229639Z,2.447
117,71,35,592,45227054.0,0.0,0.0,0.0,0.0,,,#Inception This movie will be good (Y) : http://youtu.be/suIIHZqDR30,positive,1,605,2022-11-17T14:54:40.165747Z,2022-11-17T14:54:40.165747Z,1.52
118,40,4,561,21589482.0,0.0,0.0,0.0,0.0,,,"@sarvsSarv yesyesyesss! and it will happen, unlike all the 'drama' get togethers that have never happened ;P #INCEPTION",positive,1,574,2022-11-17T14:52:50.334096Z,2022-11-17T14:52:50.334096Z,3.399
119,243,14,764,25136174.0,0.0,0.0,0.0,0.0,,,"@MakingOf Please no more #Twilight, #Eclipse, whatever news... Crap films for teenage girls. Better say something about Nolan's #Inception.",negative,1,777,2022-11-17T15:05:45.661016Z,2022-11-17T15:05:45.661016Z,5.668
120,300,35,821,43794422.0,0.0,0.0,0.0,0.0,,,Had a great movie date with my Nathan.  #Inception was absolutely brilliant!,positive,1,834,2022-11-17T15:09:04.165855Z,2022-11-17T15:09:04.165855Z,1.698
121,229,0,750,46594644.0,0.0,0.0,0.0,0.0,,,"I want to see #Inception, as well....and I will def see #Eclipse, eventually. Preferably when I won't risk being trampled by Twi-hards.",positive,1,763,2022-11-17T15:04:55.735029Z,2022-11-17T15:04:55.735029Z,2.359
122,225,32,746,25136174.0,0.0,0.0,0.0,0.0,14942517533.0,replied_to,"@hitRECordJoe I can't wait to #Inception, it's gonna be the best movie of this year for sure!!! #ChristopherNolan is a GOD!",positive,1,759,2022-11-17T15:04:43.032944Z,2022-11-17T15:04:43.032944Z,1.378
123,469,24,990,41165877.0,0.0,0.0,0.0,0.0,,,Finally saw #Inception. Holy crap what an amazing movie!,positive,1,1002,2022-11-17T15:17:54.202934Z,2022-11-17T15:17:54.202934Z,1.427
124,285,20,806,59754528.0,0.0,0.0,0.0,0.0,,,#inception round 2. Ding. Ding. Braaahhhhmmmm,neutral,1,819,2022-11-17T15:08:19.252312Z,2022-11-17T15:08:19.252312Z,7.205
125,334,33,855,119193552.0,0.0,0.0,0.0,0.0,,,You know ya man crazy when he has a dream that you cheated on him & he wakes up still mad about it.....This aint #Inception...Wake up Nigga!,negative,1,868,2022-11-17T15:11:15.496363Z,2022-11-17T15:11:15.496363Z,4.271
126,240,11,761,18843940.0,1.0,0.0,0.0,0.0,17443005960.0,replied_to,"@Giannis1 A new #Inception feature will hit the site later today! Til then, check out this vid w/ Nolan and DiCaprio  - http://bit.ly/c7ocHN",neutral,1,774,2022-11-17T15:05:29.252898Z,2022-11-17T15:05:29.252898Z,3.11
127,474,29,995,13961702.0,0.0,0.0,0.0,0.0,,,on blu ray no less http://bit.ly/9lp0uj #Inception (via @GetGlue),neutral,1,1007,2022-11-17T15:18:13.234780Z,2022-11-17T15:18:13.234780Z,1.038
128,349,12,870,23023641.0,0.0,0.0,0.0,0.0,,,#inception will start #trending again in 3 ... 2 ... 1,neutral,1,883,2022-11-17T15:12:23.757072Z,2022-11-17T15:12:23.757072Z,1.82
129,373,0,894,57532317.0,0.0,0.0,0.0,0.0,,,Going to go watch #Inception soon..haven't seen it yet so lets hope everyone is right that is good,neutral,1,907,2022-11-17T15:13:36.231168Z,2022-11-17T15:13:36.231168Z,2.873
130,299,34,820,25736260.0,0.0,0.0,0.0,0.0,20025327904.0,replied_to,@hitRECordJoe You rocked it in #Inception!,positive,1,833,2022-11-17T15:09:01.702900Z,2022-11-17T15:09:01.702900Z,1.459
131,169,12,690,23510238.0,0.0,0.0,0.0,0.0,,,New Poster: Christopher Nolan's #Inception - http://b2l.me/rtdt3 (via @slashfilm),neutral,1,703,2022-11-17T15:01:56.198296Z,2022-11-17T15:01:56.198296Z,1.737
132,116,8,637,27907547.0,0.0,0.0,0.0,0.0,,,This might be the Blockbuster for 2010 http://www.youtube.com/watch?v=RSyQ3K0xnYg #Inception,positive,1,650,2022-11-17T14:58:28.464054Z,2022-11-17T14:58:28.464054Z,1.395
133,177,20,698,20969291.0,0.0,0.0,0.0,0.0,,,Damn! feels like #Inception is taking ages to come.and Damn! I don't think it is a worldwide release in July. Come to India to IMAX will u!,positive,1,711,2022-11-17T15:02:18.656703Z,2022-11-17T15:02:18.656703Z,4.326
134,418,9,939,117479345.0,0.0,0.0,0.0,0.0,,,#boxing films do notoriously well at the #oscars #milliondollarbaby #rocky #ragingbull .... #thefighter looks brilliant - #inception rival?,neutral,1,951,2022-11-17T15:15:42.187247Z,2022-11-17T15:15:42.187247Z,1.766
135,129,8,650,48145135.0,0.0,0.0,0.0,0.0,,,#Christopher_Nolan #Inception on 1 Fav Source+1 other like /Film-Christopher Nolan Filmed Some of Inception Using ... http://bit.ly/cizxl4,neutral,1,663,2022-11-17T14:59:43.838680Z,2022-11-17T14:59:43.838680Z,1.614
136,250,21,771,73199783.0,0.0,0.0,0.0,0.0,,,"New blog post: Be the First to See Inception at Special Midnight Screenings on Thursday, July 15th at Cin... http://bit.ly/bm4khg #inception",neutral,1,784,2022-11-17T15:06:05.694735Z,2022-11-17T15:06:05.694735Z,2.028
137,337,0,858,12063532.0,0.0,0.0,0.0,0.0,26016489949.0,replied_to,"@peterpur: Yes, in IT we appreciate a well done recursion.  #inception",positive,1,871,2022-11-17T15:11:24.815938Z,2022-11-17T15:11:35.522444Z,12.944
138,157,0,678,23716632.0,0.0,0.0,0.0,0.0,,,#inception #FTW RT @RiskyBizBlog Flixster bonus: Top 10 most anticipated movies of the summer http://bit.ly/bhRQ60,positive,1,691,2022-11-17T15:01:08.553009Z,2022-11-17T15:01:08.553009Z,1.773
139,155,34,676,23510238.0,0.0,0.0,0.0,0.0,,,RT @GeekTyrant: #INCEPTION Plot Details and Running Time Confirmed http://su.pr/1RUfQL,neutral,1,689,2022-11-17T15:01:03.035011Z,2022-11-17T15:01:03.035011Z,1.976
140,215,22,736,21947847.0,0.0,0.0,0.0,0.0,,,"Looks interesting! And it comes out on my bday :) RT @BurrowsGirl: Oh goody, a new Leonardo DiCaprio to look forward to :) #Inception",positive,1,749,2022-11-17T15:04:17.823173Z,2022-11-17T15:04:17.823173Z,1.264
141,64,28,585,16317819.0,0.0,0.0,0.0,0.0,,,me likes #Inception http://bit.ly/lDKOc,positive,1,598,2022-11-17T14:54:13.258422Z,2022-11-17T14:54:13.258422Z,1.527
142,427,18,948,213900209.0,0.0,0.0,0.0,0.0,,,"#HowDoYouKnow when you're dreaming? Totem, of course. It's an elegant solution for keeping track of reality. #Inception",neutral,1,960,2022-11-17T15:16:03.906923Z,2022-11-17T15:16:03.906923Z,1.696
143,387,14,908,114754557.0,0.0,0.0,0.0,0.0,,,Its creepy u kn0w...RT @mlungic: way deep in #Inception RT @sweeteeAmanda Death by my sista speaking while she's sleeping.,neutral,1,921,2022-11-17T15:14:24.834148Z,2022-11-17T15:14:24.834148Z,3.302
144,223,30,744,68587322.0,0.0,0.0,0.0,0.0,14957507450.0,replied_to,@EarthyBohemian HELL YESS leonardo dicaprio and joseph gordan levitt #inception,positive,1,757,2022-11-17T15:04:38.046837Z,2022-11-17T15:04:38.046837Z,1.569
145,174,17,695,34219990.0,0.0,0.0,0.0,0.0,,,"Summer of 2010 via @WearetheMovies. From #IronMan2 to #Shrek4 to #Inception, all there. http://goo.gl/TY89",positive,1,708,2022-11-17T15:02:08.676034Z,2022-11-17T15:02:08.676034Z,3.28
146,196,3,717,126413300.0,0.0,0.0,0.0,0.0,,,"Woooooowwwww, am so gonna go and see THAT movie!! #Inception.",positive,1,730,2022-11-17T15:03:09.603908Z,2022-11-17T15:03:09.603908Z,1.798
147,118,10,639,53684844.0,0.0,0.0,0.0,0.0,,,"Then, of course, we have the 2 highly-anticipated DiCaprio films - #ShutterIsland (http://bit.ly/8p5poV) & #Inception (http://bit.ly/7djpYY)",positive,1,652,2022-11-17T14:58:36.413986Z,2022-11-17T14:58:36.413986Z,2.539
148,247,18,768,85605967.0,0.0,0.0,0.0,0.0,,,RT @NolanFans The Nolan Fans #INCEPTION Sweepstakes starts now! http://www.nolanfans.com/sweepstakes,neutral,1,781,2022-11-17T15:05:57.311802Z,2022-11-17T15:05:57.311802Z,1.831
149,150,29,671,84309031.0,0.0,0.0,0.0,4.0,10324250029.0,retweeted,"RT @io9: Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman",neutral,1,684,2022-11-17T15:00:50.937430Z,2022-11-17T15:00:50.937430Z,1.623
150,271,6,792,148959345.0,0.0,0.0,0.0,0.0,,,@andreportos ; ) #inception was fantastic. View this insane chick http://bit.ly/omgcrazygirl?=mjaw omg,positive,1,805,2022-11-17T15:07:13.874989Z,2022-11-17T15:07:13.874989Z,1.076
151,264,35,785,54161233.0,0.0,0.0,0.0,0.0,,,"RT @WBPicturesCan: #INCEPTION star @leodicaprio talks about dreams, stunts and the incredible moving sets http://ow.ly/25lHe",neutral,1,798,2022-11-17T15:06:49.813121Z,2022-11-17T15:06:49.813121Z,1.541
152,463,18,984,21464383.0,0.0,0.0,0.0,0.0,,,round2 for #inception !!,positive,1,996,2022-11-17T15:17:34.708904Z,2022-11-17T15:17:34.708904Z,1.72
153,361,24,882,64665829.0,0.0,0.0,0.0,0.0,,,just saw #Inception. As summer blockbuster it ranks v.high. Visually & emotionally operatic. Something missing tho. I feel.. a little empty?,positive,1,895,2022-11-17T15:12:55.190364Z,2022-11-17T15:12:55.190364Z,2.703
154,479,34,1000,22501424.0,0.0,0.0,0.0,0.0,,,Bout to watch #inception,neutral,1,1012,2022-11-17T15:18:24.905120Z,2022-11-17T15:18:24.905120Z,0.813
155,274,9,795,70257214.0,0.0,0.0,0.0,0.0,,,Sooo 5mins into #Inception and im soooo confused,negative,1,808,2022-11-17T15:07:24.470959Z,2022-11-17T15:07:24.470959Z,2.718
156,407,34,928,67385246.0,0.0,0.0,0.0,0.0,,,"what a film, masterpiece, unbelievable, no words to explain, speechless i am, #Inception, an another master (cont) http://tl.gd/6odurc",neutral,1,940,2022-11-17T15:15:12.914229Z,2022-11-17T15:15:12.914229Z,1.336
157,369,32,890,18139550.0,0.0,0.0,0.0,0.0,,,i had a feeling the ending might be real since the top wasnt spinning perfectly & since michael caine wasnt in the dream too! #inception,neutral,1,903,2022-11-17T15:13:21.594086Z,2022-11-17T15:13:21.594086Z,2.975
158,343,6,864,92080321.0,0.0,0.0,0.0,0.0,,,Just watched #Inception. Then ate the most delicious cheesecake in the world :),positive,1,877,2022-11-17T15:12:05.978280Z,2022-11-17T15:12:05.978280Z,3.558
159,43,7,564,28984506.0,0.0,0.0,0.0,0.0,,,"Inception is gonna be a f*cking good movie, can't wait till it's in the cinema #inception",positive,1,577,2022-11-17T14:52:59.797219Z,2022-11-17T14:52:59.797219Z,1.737
160,308,7,829,28345718.0,0.0,0.0,0.0,0.0,,,Really had the best time tonight..drinks and then #Inception again with @Olivia_esque and @CarlosChuckDiaz =),positive,1,842,2022-11-17T15:09:37.509614Z,2022-11-17T15:09:37.509614Z,4.928
161,70,34,591,21575193.0,0.0,0.0,0.0,0.0,,,"Also, after seeing the trailers for #Inception and #ClashoftheTitans both are on my must see list.",positive,1,604,2022-11-17T14:54:37.755185Z,2022-11-17T14:54:37.755185Z,4.435
162,476,31,997,49323571.0,0.0,0.0,0.0,0.0,,,Lol same here XD RT “@HaifaAlAlSheikh: Last time I showered was last year. For real. #inception”,neutral,1,1009,2022-11-17T15:18:19.215686Z,2022-11-17T15:18:19.215686Z,2.705
163,338,1,859,8388752.0,0.0,0.0,0.0,0.0,,,would manage to always respect deadlines if only could be working in a dream within a dream within a dream #inception,neutral,1,872,2022-11-17T15:11:44.335358Z,2022-11-17T15:11:44.335358Z,2.724
164,165,8,686,14769611.0,0.0,0.0,0.0,0.0,13079323545.0,replied_to,@terrychoong Just wait and see... #Inception is gonna be the movie of the year,positive,1,699,2022-11-17T15:01:39.163494Z,2022-11-17T15:01:39.163494Z,8.487
165,365,28,886,809768.0,1.0,0.0,0.0,0.0,,,Did Michael Caine Disclose Inception's Real Ending?: http://bit.ly/9bouqf (via @filmcrunch) #inception,neutral,1,899,2022-11-17T15:13:04.705176Z,2022-11-17T15:13:04.705176Z,1.364
166,297,32,818,21467123.0,0.0,0.0,0.0,341.0,19957536448.0,retweeted,"RT @Lord_Voldemort7: #igetsomadwhen movie reviewers use puns in their reviews. Ex: ""Leo Dicaprio is 'dreamy' in #Inception....",neutral,1,831,2022-11-17T15:08:55.475692Z,2022-11-17T15:08:55.475692Z,1.948
167,458,13,979,21079271.0,0.0,0.0,0.0,0.0,,,A dream in a dream in a dream in a dream. BOOM!  #inception,neutral,1,991,2022-11-17T15:17:23.236920Z,2022-11-17T15:17:23.236920Z,1.192
168,125,4,646,15612058.0,0.0,0.0,0.0,0.0,,,"Hollywood's Best Director, Christopher Nolan, gets some spotlight on my blog. http://bit.ly/c5yrN3 #movies #Inception #ShoWest @WarnerBros",neutral,1,659,2022-11-17T14:59:29.313293Z,2022-11-17T14:59:29.313293Z,4.671
169,311,10,832,91766849.0,0.0,0.0,0.0,0.0,,,Too much of #INCEPTION - RT @loresalbertino: It's hard to say that I'd rather stay awake when I'm asleep cuz everything is never as it seems,positive,1,845,2022-11-17T15:09:47.176830Z,2022-11-17T15:09:47.176830Z,3.106
170,180,23,701,43576976.0,0.0,0.0,0.0,0.0,,,Is Inception the New Matrix? http://bit.ly/9ZWLNy  #Inception,neutral,1,714,2022-11-17T15:02:26.071389Z,2022-11-17T15:02:26.071389Z,2.018
171,81,9,602,18348279.0,0.0,0.0,0.0,0.0,,,"Has anyone played the ""Mind Crime"" game on the #Inception site yet? Its pretty sweet -&gt; http://www.yourmindisthesceneofthecrime.com/",positive,1,615,2022-11-17T14:55:18.768384Z,2022-11-17T14:55:20.082662Z,2.836
172,326,25,847,68389489.0,0.0,0.0,0.0,0.0,,,All this started in a plane #(I had forgot) jees #inception,neutral,1,859,2022-11-17T15:10:38.595304Z,2022-11-17T15:10:38.595304Z,1.425
173,120,12,641,16166162.0,0.0,0.0,0.0,0.0,,,"(2/2) Most awaited #films '10: Rounding out Top 5: #Inception (Nolan + Leo!). Special mention 2 ""She's Out of My League"" (looks 2 funny!)",positive,1,654,2022-11-17T14:59:10.196073Z,2022-11-17T14:59:13.037985Z,7.188
174,269,4,790,38591130.0,0.0,0.0,0.0,0.0,,,Finally saw #Inception...mindblowing.,positive,1,803,2022-11-17T15:07:04.996775Z,2022-11-17T15:07:04.996775Z,2.19
175,100,28,621,23510238.0,0.0,0.0,0.0,0.0,,,Christopher Nolan Says #Inception is “The Biggest Challenge I’ve Taken On” http://viigo.im/24ep,neutral,1,634,2022-11-17T14:56:26.951325Z,2022-11-17T14:56:26.951325Z,1.788
176,167,10,688,96402175.0,0.0,0.0,0.0,0.0,,,A new poster for Christopher Nolan's #Inception film is released! Check it out here! The new trailer will be with... http://bit.ly/arJe4W,neutral,1,701,2022-11-17T15:01:50.876234Z,2022-11-17T15:01:50.876234Z,2.47
177,93,21,614,23510238.0,0.0,0.0,0.0,0.0,,,"#INCEPTION Is Bigger Than THE DARK KNIGHT, According To Christopher Nolan http://viigo.im/24EN",neutral,1,627,2022-11-17T14:56:04.002342Z,2022-11-17T14:56:04.002342Z,2.3
178,355,18,876,56425215.0,0.0,0.0,0.0,0.0,,,Hahaha..RT @CurryBear: My boss caught me falling asleep at work. I told em I had go help @leodicaprio I had to go deeper! #Inception,neutral,1,889,2022-11-17T15:12:39.172398Z,2022-11-17T15:12:39.173393Z,1.784
179,31,31,552,18730694.0,0.0,0.0,0.0,0.0,,,#Inception Trailer 1080 http://bit.ly/10mu2v,neutral,1,565,2022-11-17T14:52:11.657671Z,2022-11-17T14:52:11.657671Z,1.243
180,294,29,815,129653335.0,0.0,0.0,0.0,0.0,,,"On a date with my sexeh hubs, getting ready to watch #Inception",positive,1,828,2022-11-17T15:08:48.390070Z,2022-11-17T15:08:48.390070Z,2.392
181,73,1,594,22574835.0,0.0,0.0,0.0,0.0,,,"Gee whiz, there's a weird little game on the #inception webpage http://www.yourmindisthesceneofthecrime.com/stage1/",neutral,1,607,2022-11-17T14:54:50.108185Z,2022-11-17T14:54:50.108185Z,2.971
182,1,1,522,858201.0,0.0,0.0,0.0,0.0,,,"""Your Mind Is the Scene of the Crime"" is the best tagline of the 21st century. #inception #nolan #dicaprio",neutral,1,535,2022-11-17T14:49:37.111001Z,2022-11-17T15:11:40.114835Z,14.044
183,441,32,962,103127364.0,0.0,0.0,0.0,1.0,,,Inception countdown: 7 days #Inception #DVDrelease #BluRayrlease #JosephGordonLevitt,positive,1,974,2022-11-17T15:16:38.925411Z,2022-11-17T15:16:40.157937Z,1.886
184,47,11,568,15694327.0,0.0,0.0,0.0,0.0,,,Wow. Wird wild! http://tr.im/IWwE #inception #nolan,positive,1,581,2022-11-17T14:53:15.834774Z,2022-11-17T14:53:15.834774Z,5.301
185,158,1,679,33484270.0,0.0,0.0,0.0,0.0,,,this is the trailer http://www.youtube.com/watch?v=RSyQ3K0xnYg #inception,neutral,1,692,2022-11-17T15:01:10.591207Z,2022-11-17T15:01:10.591207Z,1.359
186,148,27,669,60745555.0,0.0,0.0,0.0,0.0,,,"Nolan Explains What To Expect From Batman 3, Inception And The New Superman http://io9.com/5490746/ #inception #batman - batman 3!!!!",neutral,1,682,2022-11-17T15:00:40.992940Z,2022-11-17T15:00:40.992940Z,3.087
187,52,16,573,13215132.0,1.0,0.0,0.0,0.0,,,Breaking Down Inception's Dream Logic and Water Imagery http://io9.com/5436429/ #inception,neutral,1,586,2022-11-17T14:53:30.226422Z,2022-11-17T14:53:30.226422Z,1.828
188,391,18,912,86219840.0,0.0,0.0,0.0,0.0,,,U n all dese ur #inception tweets ...*smdh @ u,neutral,1,925,2022-11-17T15:14:33.658176Z,2022-11-17T15:14:33.658176Z,0.998
189,394,21,915,18692694.0,0.0,0.0,0.0,0.0,,,is watching #inception and safe to say I don't have a clue what's going on so far,negative,1,928,2022-11-17T15:14:40.439751Z,2022-11-17T15:14:42.222854Z,3.322
190,466,21,987,28009673.0,0.0,0.0,0.0,0.0,,,Lots of gun shots no dead bodies..my least favorite part of movies #inception,negative,1,999,2022-11-17T15:17:39.985974Z,2022-11-17T15:17:45.028085Z,2.412
191,48,12,569,83711166.0,0.0,0.0,0.0,0.0,,,Nolan's #Inception trailer infiltrates your mind - http://tinyurl.com/ybgwjsv  #indiefilm  #movietrailers,neutral,1,582,2022-11-17T14:53:19.165604Z,2022-11-17T14:53:19.165604Z,2.547
192,435,26,956,40058698.0,0.0,0.0,0.0,0.0,,,"'I specialize in a very specific type of security, sub-conscience security' #Inception",neutral,1,968,2022-11-17T15:16:24.876196Z,2022-11-17T15:16:24.876196Z,1.251
193,249,20,770,22076313.0,0.0,0.0,0.0,0.0,,,Sooooo I'm ready for Inception to come out already! Haven't been this excited for a movie in a while! #inception,positive,1,783,2022-11-17T15:06:02.861216Z,2022-11-17T15:06:02.861216Z,1.619
194,429,20,950,121198998.0,0.0,0.0,0.0,0.0,,,"Q&A: Christopher Nolan on Dreams, Architecture, and Ambiguity http://t.co/Qi8lftB Can't wait to see #inception a second time...",positive,1,962,2022-11-17T15:16:11.761915Z,2022-11-17T15:16:11.761915Z,3.933
195,252,23,773,46738775.0,0.0,0.0,0.0,0.0,,,@marlisekarlin http://youtu.be/66TuSJo4dZM #inception :) subconciouss security Mr. Di Caprio is specified in :),neutral,1,786,2022-11-17T15:06:12.503872Z,2022-11-17T15:06:12.503872Z,3.314
196,312,11,833,23842159.0,0.0,0.0,0.0,0.0,,,"Wow, lots of amazing artwork! #nonude #inception #wtf?!",positive,1,846,2022-11-17T15:09:49.095736Z,2022-11-17T15:09:49.095736Z,1.055
197,412,3,933,52445607.0,0.0,0.0,0.0,0.0,,,"RT @LostinthePlex: @lostintheplex is giving away #Inception. Follow and RT to win! http://tinyurl.com/39qxmab for reviews, gossip&comps...",neutral,1,945,2022-11-17T15:15:27.033358Z,2022-11-17T15:15:27.033358Z,1.919
198,279,14,800,34327429.0,0.0,0.0,0.0,0.0,,,"Totally Agree. Also, hope the accident didn't hurt too much! RT @daveweigel Inception? I Joseph Gordon-Loved it! @hitRECordJoe #Inception",positive,1,813,2022-11-17T15:07:49.093420Z,2022-11-17T15:07:53.288784Z,3.349
199,402,29,923,106931308.0,0.0,0.0,0.0,0.0,,,Movies UPDATED #EATPRAYLOVE (For Girls) #Inception (Best ever)  #Wallstreet2,neutral,1,935,2022-11-17T15:15:00.922909Z,2022-11-17T15:15:00.922909Z,1.324
200,350,13,871,13995962.0,0.0,0.0,0.0,0.0,,,#inception was a trip! #Pathé,neutral,1,884,2022-11-17T15:12:26.941821Z,2022-11-17T15:12:26.941821Z,2.435
201,25,25,546,17387531.0,0.0,0.0,0.0,0.0,,,#Inception trailer. Woop woop! It's Chris Nolan - what more do you need to know?!!! http://uk.movies.yahoo.com/features/exclusive/,positive,1,559,2022-11-17T14:51:15.069779Z,2022-11-17T14:51:15.069779Z,1.868
202,179,22,700,53005936.0,0.0,0.0,0.0,0.0,,,New Film Release: Inception http://tinyurl.com/33bx6re #inception #christophernolan,neutral,1,713,2022-11-17T15:02:23.282207Z,2022-11-17T15:02:23.282207Z,1.829
203,58,22,579,16411181.0,0.0,0.0,0.0,0.0,,,"yeah, so i'll be watching this movie in 2010 for sure http://bit.ly/5qbisn (via @brainpicker) #inception",positive,1,592,2022-11-17T14:53:53.101598Z,2022-11-17T14:53:53.101598Z,2.318
204,439,30,960,47422489.0,1.0,0.0,0.0,0.0,,,"Christopher Nolan (Somewhat) Explains #INCEPTION...!

http://j.mp/gEAVa1",neutral,1,972,2022-11-17T15:16:35.317060Z,2022-11-17T15:16:35.317060Z,1.638
205,244,15,765,16723423.0,0.0,0.0,0.0,0.0,17442508606.0,replied_to,@Oture some of these movies have been disappointing. #Inception looks like a good one.,positive,1,778,2022-11-17T15:05:49.573454Z,2022-11-17T15:05:49.573454Z,3.165
206,296,31,817,128548734.0,0.0,0.0,0.0,0.0,,,I am watching Inception #Inception http://bit.ly/9393a3,neutral,1,830,2022-11-17T15:08:52.754248Z,2022-11-17T15:08:52.754248Z,1.514
207,255,26,776,85605967.0,0.0,0.0,0.0,1.0,17436577131.0,retweeted,RT @IMAX: #INCEPTION TV Spot #7 http://imax.ly/c56swk  #IMAX,neutral,1,789,2022-11-17T15:06:19.961032Z,2022-11-17T15:06:19.961032Z,1.221
208,12,12,533,9791702.0,1.0,0.0,0.0,0.0,,,Chris Nolan's #Inception is so mind frakingly awesome. The trailer rocks.!!!,positive,1,546,2022-11-17T14:50:15.897580Z,2022-11-17T14:50:15.897580Z,2.843
209,124,3,645,616283.0,0.0,0.0,0.0,0.0,,,"Nice interview with Chris Nolan and wife/producer Emma Thomas, about new #film #Inception: http://bit.ly/9HrId2",neutral,1,658,2022-11-17T14:59:23.907239Z,2022-11-17T14:59:23.907239Z,1.954
210,212,19,733,39271861.0,0.0,0.0,0.0,0.0,,,Captain's Log: #Inception looks like it's going to be so so good. I am ready for another cinematic force by Christopher Nolan.,positive,1,746,2022-11-17T15:04:07.588444Z,2022-11-17T15:04:07.588444Z,1.208
211,220,27,741,40187775.0,0.0,0.0,0.0,0.0,,,#Inception looks like a pretty sweet movie.. Kinda matrix-looking!,neutral,1,754,2022-11-17T15:04:28.949676Z,2022-11-17T15:04:28.949676Z,1.266
212,362,25,883,24423885.0,0.0,0.0,0.0,1.0,26013175326.0,retweeted,RT @CurryBear: My boss caught me falling asleep at work. I told em I had go help @leodicaprio I had to go deeper! #Inception,neutral,1,896,2022-11-17T15:12:57.812932Z,2022-11-17T15:12:57.812932Z,1.856
213,339,2,860,17610714.0,0.0,0.0,0.0,0.0,,,"Watched #Inception & it HAS to end leaving me hanging?! I feel like I dreamt the film & was ""kicked"".. now i'll never know how it ends.....",neutral,1,873,2022-11-17T15:11:49.663151Z,2022-11-17T15:11:49.663151Z,4.58
214,49,13,570,14747835.0,0.0,0.0,0.0,0.0,,,OMG.. the new #Inception trailer is sick as hell! http://bit.ly/36fVaX CAN NOT WAIT!,positive,1,583,2022-11-17T14:53:21.150851Z,2022-11-17T14:53:21.150851Z,1.293
215,20,20,541,14764714.0,0.0,0.0,0.0,0.0,,,Must watch: Official teaser for the upcoming film #Inception by @hanatanimura's talented sister. http://bit.ly/4J1no,positive,1,554,2022-11-17T14:50:48.756891Z,2022-11-17T14:50:52.138021Z,2.628
216,102,30,623,18056995.0,0.0,0.0,0.0,0.0,,,Christopher Nolan says Inception is “bigger than The Dark Knight” http://bit.ly/6vnsE8 #Inception #Batman #awesome (TheMovieMash.com),neutral,1,636,2022-11-17T14:56:30.695544Z,2022-11-17T14:56:30.695544Z,1.121
217,405,32,926,29230677.0,0.0,0.0,0.0,0.0,,,RT @TheRealNotch: I beat rihanna already...nothin spesh|....#inception/ Hhahahahahhaha,neutral,1,938,2022-11-17T15:15:08.961671Z,2022-11-17T15:15:08.961671Z,1.58
218,6,6,527,20652138.0,0.0,0.0,0.0,0.0,,,"Yes please! http://bit.ly/1axrzQ
 #inception",positive,1,540,2022-11-17T14:49:54.845658Z,2022-11-17T14:49:54.845658Z,1.683
219,24,24,545,18721016.0,0.0,0.0,0.0,0.0,,,Check out the new Inception trailer on Yahoo Movies. Chris Nolan = God. http://uk.movies.yahoo.com/features/exclusive/ #inception,positive,1,558,2022-11-17T14:51:11.335836Z,2022-11-17T14:51:12.569546Z,2.78
220,182,25,703,95853211.0,0.0,0.0,0.0,0.0,,,RT @pizzeriapanucci: Chris Nolan Dream Research inception viral video discoverd. #movies #inception http://bit.ly/9dUQER,neutral,1,716,2022-11-17T15:02:30.416244Z,2022-11-17T15:02:30.416244Z,1.583
221,199,6,720,54875108.0,0.0,0.0,0.0,0.0,,,Manchmal sind Trailer besser als ganze Filme #PrinceofPersia #Inception,neutral,1,733,2022-11-17T15:03:16.223895Z,2022-11-17T15:03:16.223895Z,1.496
222,342,5,863,30485678.0,0.0,0.0,0.0,0.0,,,"Eames/Arthur, and a wonderful perspective. ""Pulp"" http://fav.me/d2z1fp1 on #deviantart #inception",neutral,1,876,2022-11-17T15:12:01.715905Z,2022-11-17T15:12:01.715905Z,2.323
223,320,19,841,40719374.0,0.0,0.0,0.0,0.0,,,"im sad now that #inception isnt trending anymore, i uesta come on twitter everyday and it'd be trending :(",positive,1,853,2022-11-17T15:10:11.517380Z,2022-11-17T15:10:11.517380Z,2.864
224,89,17,610,71232075.0,0.0,0.0,0.0,0.0,,,Guys.... gear up 4 d l8st Christopher Nolan (Dir. f Dark Knight)movie... #Inception..cming dis july....Watch d trailer..http://bit.ly/6oziwB,neutral,1,623,2022-11-17T14:55:51.606346Z,2022-11-17T14:55:51.606346Z,4.13
